work_id,keyword_seq,keyword_id,score
2899167216,1,36322,0.57615054
1126823546,3,66219,0.538702
4398028933,3,63727,0.646203
3153498534,3,17683,0.514796
2086552073,7,44246,0.510036
2087328483,2,67654,0.557523
2917157484,5,60618,0.49571383
2982095181,2,6827,0.51797235
3120050552,1,43255,0.472464
4361819002,2,7364,0.516838
2106996195,2,13623,0.538031
3198715136,1,54100,0.555282
34769881,5,51863,0.528347
2804221075,1,48254,0.7159295
2992649310,8,66723,0.53449124
2809924131,4,50557,0.517714
1770693855,1,62471,0.84582883
2483517177,1,69801,0.458575
2624850089,8,8708,0.49641615
2082455920,6,31058,0.43331486
71626168,1,12616,0.559047
2504880370,3,70988,0.569304
4210828868,6,23588,0.528403
2888774688,4,17496,0.48928878
3177436243,2,65544,0.523466
2051346924,4,56041,0.542139
2267312541,1,50420,0.525833
3035331277,6,20310,0.49655038
3128667366,1,18164,0.499155
2798997748,5,29087,0.535728
2163946308,2,27683,0.65888834
4241717371,1,52110,0.646321
4385501654,7,35430,0.5039763
2022432390,3,23732,0.515063
3125530366,4,55910,0.545549
4229538626,4,23818,0.475261
4240354930,1,9139,0.486038
2022221059,1,34951,0.96035725
3156728402,3,60054,0.6647514
2065357846,2,46548,0.483842
4230541611,1,47527,0.9602848
2507333296,1,63530,0.628423
2040396621,2,52316,0.6770867
2953332171,2,55954,0.53131247
2034928787,1,33068,0.5124
2379988142,8,59462,0.46589577
2384609609,2,22016,0.465782
1451969417,2,58774,0.566135
2024800539,6,71093,0.507889
3040790856,2,25353,0.5725
2159488523,2,62562,0.578072
4388228324,5,34136,0.572081
2791364216,1,54698,0.518615
3040709655,3,44612,0.44055176
4239969861,4,45642,0.5482453
1986028978,3,34465,0.453424
2765815742,2,43968,0.424749
2469020600,2,19886,0.577723
3081158516,1,31871,0.72477114
4401497072,1,45621,0.558877
4206478024,1,25989,0.80133
4389333224,1,72252,0.475618
3016203345,5,15085,0.602574
3162394960,6,30645,0.528457
1982646042,1,47307,0.9154073
3093204889,1,58822,0.521326
2962510603,1,43181,0.9851612
4312920973,3,41782,0.41987094
4399460013,1,51646,0.87067795
1536012270,2,50657,0.487112
3216416677,4,13512,0.539153
2083885499,4,61438,0.594056
2013706421,5,45702,0.582781
4281620201,5,3863,0.49012432
1562976462,4,41760,0.504959
3168099697,6,65418,0.47373664
2766918718,2,60836,0.507667
2271373719,2,321,0.56014854
1587373990,2,58705,0.63221943
1994307947,1,7532,0.600116
1968933070,1,17953,0.8982276
847410566,1,34113,0.800147
2302695032,4,61947,0.532973
1583916978,1,7647,0.7084742
2163009047,2,30953,0.543544
2077375459,1,3109,0.506009
2097492019,1,10589,0.8801161
4301899114,5,26342,0.656591
4289061155,1,48430,0.95279413
2952682693,3,13217,0.5961147
2070388732,3,6874,0.62159723
3215520958,2,70876,0.57449
2272032420,2,28855,0.521843
2014346751,5,51191,0.49571836
2368589379,1,61936,0.96315825
2608311774,2,34283,0.654053
1520248456,1,10297,0.549202
1964659048,5,48143,0.506619
2888980366,6,7647,0.4826089
2368957988,1,57799,0.5828593
23903864,1,60991,0.528808
1983564025,1,13302,0.7571486
4241439154,1,8729,0.65495527
4397337907,2,63727,0.671033
4397688874,4,69088,0.649317
2114873038,2,18096,0.46486
2259758059,1,41510,0.99326265
4300603593,1,16903,0.72200876
2326199264,6,35033,0.45645118
349591006,2,19944,0.533475
2126975979,3,19453,0.4139759
2540308382,6,65195,0.533627
2825335171,2,52266,0.530452
2092465266,3,65627,0.501023
2355889812,1,18175,0.63393426
2938181692,2,40569,0.568846
1991369118,2,55523,0.50566
2557656271,1,48428,0.9959605
2372595602,3,13198,0.50163
4296624907,3,13421,0.42747444
1974112058,2,69031,0.539762
2315691311,1,48398,0.566755
2975847635,2,49790,0.554213
3013521153,5,37485,0.555224
976887045,1,27545,0.7159495
2434603968,3,52322,0.535924
4398300579,1,54898,0.52356
4307559324,7,32769,0.44417578
1615852256,1,11872,0.474862
2894033271,1,64733,0.521643
4396012399,2,27049,0.462346
3121567618,2,61044,0.55355173
4319303218,4,16407,0.536528
3168269670,2,6818,0.523976
2472033963,4,48366,0.523719
2333956695,3,39589,0.530896
1452658063,2,502,0.46800604
2905946244,3,38732,0.5348742
2904269305,2,43914,0.442652
2350784432,1,59724,0.87825185
2432104859,3,46190,0.504271
2332619417,2,67099,0.435743
3015577789,1,23717,0.562295
3003180946,5,60449,0.531418
4254097367,1,34361,0.82085145
4398030449,3,15108,0.61947
2973145012,4,22642,0.558668
4252599135,1,1136,0.766882
2025954997,2,36700,0.485483
108747984,5,53418,0.4634803
1971774209,1,24757,0.91303504
4245864758,1,6065,0.47243246
1976810988,2,2789,0.5180271
2583691337,1,71748,0.7253267
3187448183,3,27073,0.5567559
2067687660,2,3009,0.5635405
3173463519,4,26224,0.523817
3124069165,2,3392,0.71594405
2950751466,1,17456,0.6849884
4300921248,2,30150,0.622591
2391682420,1,49044,0.9638498
4245278364,1,36573,0.47451
2945840483,1,14052,0.8927764
2586587927,1,48626,0.496994
4253691106,2,3511,0.612652
1987530419,2,49769,0.59140503
2364782679,1,41878,0.6125453
1999838674,2,22381,0.7749151
4401632610,6,1374,0.4918294
3085419787,6,1358,0.41827035
4319047230,4,69919,0.505666
4401090035,4,38562,0.516776
2925021406,1,49526,0.583526
4245234691,1,18611,0.42565
2736025156,1,67702,0.8801063
104143570,1,10241,0.5824641
1541169119,3,58713,0.50969
2090399942,5,10164,0.509981
2588825575,1,40790,0.5293893
2096047214,2,61870,0.5250578
4400403938,1,66269,0.6928389
1496846431,1,41240,0.9753717
150144375,1,59306,0.6490659
2580762642,3,26382,0.548958
4297372970,2,40509,0.544668
3137377717,1,64533,0.86612403
2617379027,6,60967,0.5384597
1990680268,3,28316,0.44230315
1976678404,3,13537,0.513545
2048557617,4,48152,0.42248136
3044565913,4,18842,0.529166
1973010540,4,68480,0.521343
2333403143,3,3909,0.720529
2065400840,1,48303,0.462154
2898485626,1,44338,0.456316
1933462730,8,63033,0.43083265
2944936220,5,52771,0.518735
1967348638,3,30076,0.575728
2059451287,2,17450,0.5128251
2495354888,3,43589,0.446571
2726164741,3,21318,0.541195
3175619143,5,49559,0.5011561
4237702175,1,23544,0.93215364
3005660292,1,23393,0.579155
1857106752,2,71813,0.70041114
2412703223,2,48396,0.543761
2319040641,2,63789,0.489914
4247717897,5,17104,0.571523
1854103348,4,23065,0.513324
942554657,1,39046,0.589073
4400368474,5,44791,0.4514304
3081576580,3,66190,0.474916
4250530414,2,70859,0.72033
1997604611,2,21747,0.526162
1542048163,5,44314,0.564628
4235573510,1,62394,0.776819
2495946598,1,33877,0.42739
2118527240,3,7412,0.537606
2470651780,2,4265,0.8325795
2391625653,3,68118,0.504138
2393988896,3,51533,0.5514928
2331577034,5,8841,0.4247291
4238499139,1,22663,0.64284617
3092430090,3,46526,0.554354
2065420461,1,35633,0.7427916
3125990245,3,24183,0.463586
4379742098,4,12536,0.529733
4396845127,3,19950,0.631247
4206218717,2,7375,0.462936
17981181,2,19624,0.591923
4205641495,1,30050,0.477627
2474183830,7,33334,0.508107
2503371132,1,14234,0.554854
4254845156,2,19944,0.572722
1975706231,3,48426,0.518595
2907064812,2,12714,0.633051
1510341094,2,65544,0.526356
2951468028,3,67862,0.50809
2377964707,2,24811,0.8481518
4293153736,1,20833,0.513807
4393456126,1,47816,0.97970015
2663448857,3,68921,0.502514
2023633440,5,7600,0.5179795
2282273665,1,67879,0.535962
2058226333,1,18816,0.52065796
3146028983,1,5549,0.8676894
2247258167,1,50948,0.413479
624437994,3,15320,0.548829
4254072483,1,2148,0.69049364
1605504557,1,48568,0.450876
4390191299,2,49392,0.5710655
2930616621,1,62938,0.48223647
2482239808,1,51675,0.60615313
2986668350,1,39851,0.465881
3040480079,2,58471,0.521109
3016524017,4,54877,0.55426
2384429785,4,49527,0.5278637
40289699,3,1192,0.535979
3107873504,1,65507,0.5828
1968506024,1,59119,0.493189
1990816301,1,69913,0.5489961
1969288297,1,1834,0.529715
147603856,1,70755,0.569456
3020972506,7,64746,0.509911
1886728125,3,30801,0.504834
2008590745,2,43743,0.488122
3216509568,5,56302,0.540569
1531204163,1,63374,0.66798407
2010485140,3,1518,0.521698
193133999,1,6257,0.448919
4239154234,2,24183,0.565918
4232312996,2,17338,0.491808
1975084238,2,20813,0.76457864
2360781374,1,1689,0.52245
2781551061,1,30210,0.541121
2349706743,4,31186,0.42838588
4390904344,1,61366,0.5413529
4250181061,1,20605,0.5497905
2738918216,1,40261,0.498744
4221098189,6,14959,0.4200545
2413733434,1,16774,0.569425
2954602578,2,8441,0.528046
2905096728,3,58860,0.448318
2351492143,2,23607,0.496921
2467806182,4,45621,0.511554
3210913463,4,4477,0.53781974
2048922864,1,36841,0.5209245
2027922589,1,47683,0.566972
2081567652,3,53711,0.520497
3017349288,2,989,0.514801
4366823598,2,28441,0.551465
4368404899,5,5057,0.51642066
1943385901,5,14209,0.539657
4230522708,1,25703,0.65569675
1545357233,6,56233,0.43097228
2901985582,1,12543,0.544672
2179681156,1,20275,0.632235
2786886463,8,39766,0.504135
2056469483,3,27852,0.5748027
1835443930,4,39750,0.50238
1533609314,2,9005,0.8620051
2019244110,1,53783,0.8813465
2443953439,5,11961,0.43175477
4249650279,2,49818,0.669475
2006833142,2,51415,0.83149356
2313194441,4,54454,0.521056
2604366484,4,52631,0.532591
2497051456,6,39589,0.537987
2993769433,3,65359,0.44277415
2979638555,1,21121,0.519437
3111325016,4,46332,0.5275994
2973612515,7,50005,0.44181082
4292681879,1,49044,0.79190487
4283718673,6,36399,0.522435
2118334191,3,26854,0.495628
4236483417,5,53912,0.592478
1529186493,1,35078,0.474843
4375863179,1,36392,0.5157371
2099869798,8,70890,0.539263
4288150173,3,43357,0.467105
4298274617,1,989,0.654841
2082184728,2,42906,0.480525
2789862560,2,32823,0.536833
2125681706,2,46161,0.76156414
2496469805,5,10274,0.5110136
2578718893,5,8551,0.5001478
1482858061,6,28855,0.514026
2396856235,3,66834,0.507904
2607314508,1,64689,0.478591
4235781455,4,11410,0.518379
2734530506,5,11878,0.546266
4397233880,5,13671,0.541739
2153593621,1,15668,0.61547387
2013251755,3,49262,0.538681
2135657896,1,30734,0.8125548
3215733750,6,39447,0.511731
2898190438,4,41036,0.520404
2112684662,1,57134,0.484825
1999948423,4,68841,0.447142
4229030803,4,55616,0.437003
4379232124,2,66430,0.5762474
1640203915,3,25589,0.525528
1994002847,1,18111,0.7486196
3100145659,1,39194,0.7428584
4241786320,2,68128,0.554688
2162287067,5,30596,0.4144558
766903222,1,13334,0.494078
2738989881,3,52650,0.44262144
2317902393,2,19550,0.557833
2029775764,3,3156,0.522747
2333739279,2,46679,0.541741
629551158,1,61631,0.47395492
4244328908,3,30060,0.534003
2366580784,1,5713,0.6743326
2959221093,2,66269,0.5230035
2399294949,1,49239,0.78885907
3160348027,2,37407,0.440721
4392266925,1,41614,0.466103
4389897947,5,48593,0.570722
2089190203,1,4226,0.497529
4235110553,2,65449,0.459285
2593834306,3,22959,0.467202
4321139401,3,36130,0.529871
2580714637,5,23191,0.502444
1994148794,5,66004,0.4205982
2077387614,1,44674,0.7758666
2056905687,1,43318,0.533471
2479959148,2,57124,0.555293
2038319616,1,41869,0.82262826
2595270763,1,9238,0.49018
2015270131,3,59780,0.563131
2795881863,4,37210,0.514616
2093228571,3,1523,0.51169
1999865397,1,16855,0.6411962
2257412015,2,24903,0.4428565
2054267070,3,57652,0.4435011
2083266327,4,59524,0.58291125
2030167120,5,8268,0.41443938
1969201798,1,21096,0.574286
3125054871,2,22688,0.473704
2014783003,3,53513,0.6652067
588078989,2,15944,0.628551
2056294865,2,60765,0.5612106
2101400450,2,35961,0.633754
2964330101,1,21230,0.5391697
4387338698,2,65961,0.44509447
2172935207,9,4548,0.49448562
2914403684,3,41660,0.506291
2075691517,4,34680,0.507241
3206573074,1,10984,0.576225
1544298021,3,18578,0.498316
2399127224,3,3634,0.5051
2329054544,3,35957,0.514095
3120098619,3,68118,0.525952
571047658,1,30333,0.484637
2991930406,2,51587,0.54462236
2090670511,2,44424,0.533768
610501860,3,54992,0.557624
4285611960,1,28227,0.610442
3046264992,1,4663,0.8878004
2008040510,2,4284,0.510444
1579161390,4,22277,0.511409
2363146988,4,70200,0.453982
2889713001,2,52261,0.7530898
4392095605,1,17816,0.84514093
4309084564,3,30634,0.7474475
4230365926,1,21595,0.458127
4400063745,4,32037,0.555908
2155997976,2,28230,0.542748
1586547043,1,10309,0.518521
2149516727,2,64282,0.602283
2041714135,1,15834,0.42937
4235969681,3,32477,0.600663
80398423,2,6486,0.498457
1996865117,1,71732,0.95907503
4395958294,1,70807,0.5638724
2469844207,3,11231,0.558483
2409958909,1,5981,0.6296872
4389743440,2,24246,0.557671
2130550278,3,39392,0.518661
3019144907,4,66067,0.514981
639989758,3,42368,0.56752
3015507840,2,35693,0.567175
2895047226,5,40017,0.49663216
791959507,5,46846,0.500371
2410427381,2,47321,0.523184
4286851356,5,61947,0.50856
4256447509,1,3745,0.6991842
2900340711,1,32965,0.602262
4397531537,4,13671,0.647254
3007194116,2,16083,0.64019924
376481991,1,6260,0.48649734
2889072938,4,71009,0.600754
3036068938,9,46450,0.43001622
4310775162,2,64947,0.522922
4386302415,6,65227,0.514929
3038064740,1,47600,0.433111
3019832821,3,49949,0.555931
2888983212,2,28663,0.47752
2060555519,2,55624,0.513024
3155425622,1,41449,0.68667233
4386204726,3,16111,0.5038163
2093898546,3,61599,0.474215
2468742891,1,6257,0.599275
2014239332,4,7625,0.4439354
4385484695,8,38267,0.50938
227853200,3,39708,0.518166
4248264810,1,20784,0.66477793
2055371923,3,29652,0.4303844
2756068766,3,70870,0.583034
4249479387,2,68122,0.522678
2606199547,6,62683,0.508056
2053940534,2,40339,0.544994
2268125193,2,17863,0.568963
2071890588,1,25085,0.82358444
2356139081,1,36690,0.423849
3122290477,4,5279,0.505401
4238330509,1,53153,0.515302
4289285489,4,30591,0.517234
2372700110,6,70735,0.516689
3128316275,1,30533,0.488737
2028331406,1,26556,0.600272
2489049292,5,41947,0.568423
2551219978,1,14502,0.6600776
2154431469,1,27266,0.9136798
3198029740,2,43408,0.540374
2258314993,6,21429,0.49931335
4241322641,2,64603,0.515847
617378773,1,53290,0.86918896
2796367731,2,19370,0.412219
3095855907,1,50514,0.492403
1755521488,2,21525,0.585513
1972010576,1,40547,0.75299144
2411216506,2,35691,0.525083
2966453154,2,56423,0.604994
2913886883,4,42283,0.504549
2056621517,3,54784,0.522717
3001580741,4,14405,0.576925
117890484,4,68012,0.512395
3036523893,5,37092,0.4598106
1980817137,6,29055,0.46475
2359591996,1,3795,0.6638324
2944805257,1,39456,0.6999457
1989419481,2,12109,0.45660168
4385834989,1,69007,0.9233006
2034655346,1,7920,0.9810464
2084981869,3,36900,0.54833764
2969037811,2,71214,0.69631034
3200612073,1,19520,0.42905
2665853959,1,71415,0.70204
4235063151,4,6569,0.631689
2903570207,1,1518,0.53022
4221116282,2,11372,0.550759
2412191466,3,19640,0.44523627
4315472075,4,916,0.584641
2916245367,1,10240,0.8073288
2973160925,1,8411,0.618934
2732956871,4,36391,0.525983
2976869436,2,45070,0.531868
4298336828,3,47633,0.511997
4315926305,3,10142,0.584208
3008710877,4,34039,0.548581
194862658,1,48102,0.544039
2980084061,3,50143,0.425229
2311582772,1,11161,0.491696
2462949974,1,67643,0.525926
2021849862,2,5064,0.512811
832005697,1,9079,0.9777097
2097797539,1,47242,0.69269276
2500058850,1,35355,0.6463268
1982071058,3,9045,0.8472421
3118419749,1,24616,0.74468
2084371083,2,61227,0.49374184
326610189,1,29645,0.6390973
4388876888,3,4521,0.609746
2578077304,7,59942,0.5180109
2566616910,1,53883,0.416679
2323107984,3,47235,0.4572347
3027411018,3,46533,0.571332
2952382937,1,66189,0.5029811
1968743055,3,13940,0.47549447
4245503745,1,13662,0.538976
2770261316,8,59693,0.46786928
1553951658,1,52268,0.418846
2994395455,4,56084,0.504243
2597606352,4,31542,0.4826858
2320659712,2,14791,0.4577474
2592625095,4,50007,0.473777
2912629272,1,22401,0.86487496
2092030082,1,50571,0.42837
4248139814,1,22490,0.403043
3032271282,2,45575,0.5237508
2409689648,2,27977,0.4406075
4251594854,1,2148,0.63429403
2156804643,1,7648,0.7355484
1579795159,1,20810,0.489347
1564868843,1,39664,0.590783
2789210747,1,71637,0.495813
3146593753,2,52117,0.550441
2502567105,2,40115,0.523851
2363873513,2,17055,0.463061
4391349102,2,59965,0.449885
1565272081,5,41300,0.645038
2054306758,2,61207,0.74497026
3081615322,1,13464,0.590698
2906822580,2,42285,0.460071
2567557079,3,4458,0.8171414
2277096997,2,11634,0.593332
2257076037,2,59119,0.522055
2396792652,5,51848,0.573147
3136690768,3,34635,0.483324
2149698301,1,34854,0.531761
3193729817,4,4223,0.533388
3100265183,1,28795,0.56246734
2085133242,2,29710,0.74163854
2531743280,1,62485,0.6741615
3211187204,5,62694,0.505056
2037949255,6,42844,0.48251864
3126069373,4,13090,0.4502548
2525123012,2,8438,0.570251
2053391623,6,5822,0.569164
4400475249,2,54790,0.520012
2941039000,1,23345,0.6803976
1971297356,2,64055,0.573108
4397168552,3,63727,0.549507
2025344078,5,10602,0.47856262
2244663966,6,17017,0.41386738
2757567800,3,25391,0.562289
2019907882,3,63377,0.436985
2090682064,5,23847,0.508276
3102926929,3,29298,0.532506
3127390521,1,39422,0.685975
1965101307,2,35507,0.645675
2774120449,2,1627,0.4401071
4235883887,1,42318,0.6609022
2235549901,1,13047,0.9507874
2237005342,1,13602,0.56278
1502709286,2,10427,0.7220107
4253962568,5,8145,0.50625
2258307426,1,14809,0.633884
4248675440,2,3128,0.511809
2988219961,3,4249,0.5461404
3003560038,3,42954,0.519429
2037308014,3,62419,0.50761974
1984170000,3,9603,0.45053315
2338705884,2,1523,0.430481
18170640,2,62972,0.542853
2015505617,3,40220,0.60993284
2505520685,1,7023,0.73243093
2002292396,2,67507,0.49466917
4297870869,1,38154,0.647844
2785878179,4,26653,0.51138
2615944519,1,49961,0.97569793
1997784696,1,46669,0.7136593
2390533780,1,26829,0.580167
4376862713,3,15326,0.42132232
3135276430,1,20516,0.524235
2135309863,3,20738,0.548351
2592258883,1,40831,0.549667
2003144215,4,15916,0.503008
2607673566,1,49181,0.6366585
2063823922,3,66211,0.473931
186496166,3,59062,0.558643
2886972961,1,16668,0.563434
4243702374,4,32177,0.50873
2267372765,1,36824,0.98913324
2464536991,1,11040,0.8601769
29097535,5,39899,0.535543
1982047847,7,60001,0.437601
4378650600,3,20990,0.500251
3083919479,3,17365,0.6604432
4312765929,2,57409,0.60421467
89320165,5,8357,0.49250183
4363678171,1,41396,0.527092
1597426836,4,35558,0.516575
3105190234,1,19573,0.543439
2529324891,7,43654,0.46170264
1981665063,1,64395,0.500966
2050440225,3,60967,0.45578638
1988542273,3,51841,0.503042
4220769614,2,10018,0.501479
4229917760,5,17246,0.507256
2081178794,1,68319,0.7917769
2053288739,5,61501,0.482404
4210349762,6,25552,0.507296
4299912030,1,32791,0.983784
616419861,1,58678,0.6153809
2086478497,2,50625,0.439693
4249009761,4,60121,0.534353
2093981961,1,42955,0.565272
2024394926,1,2853,0.64170396
1618957373,1,45685,0.549344
2791520137,4,69105,0.576965
2157205367,3,1354,0.5659609
4384263588,4,28071,0.503643
3084694803,1,41644,0.564086
1994998536,1,40611,0.55778
4300081114,2,43784,0.76450413
1577270571,3,42686,0.520284
2386565789,3,39654,0.465861
128091715,3,28506,0.514674
2935733834,1,28853,0.5835589
4283694521,5,33938,0.52473
1710013190,5,5851,0.4518995
196180753,3,41848,0.6146086
2066890813,2,58725,0.630126
4367290699,2,31272,0.530877
4255598744,1,39245,0.483353
3136122140,1,25954,0.565836
1984604958,4,59602,0.41172957
4249616246,1,1340,0.736005
1976778288,2,6076,0.631122
292825533,1,18473,0.6618176
2794185618,1,44255,0.604294
3035799311,6,46901,0.4714098
4392298119,3,41740,0.610456
2405215251,5,39229,0.535828
4255980142,1,13593,0.41604227
3083170969,1,49181,0.8076923
2762878498,1,14914,0.44799
1996700346,3,66582,0.521441
2953697372,1,52686,0.583574
792809288,1,59042,0.604206
1973548691,2,56185,0.609802
2180761805,5,18397,0.524789
2344794051,1,41426,0.567702
2569950063,6,37013,0.512127
2999557385,4,44510,0.58963
2328890582,1,57797,0.465788
2788078957,1,65237,0.6630854
4311941351,3,19926,0.524274
4400722823,5,28597,0.46181735
2972109365,2,43331,0.5393161
2013174972,2,13887,0.60084677
4362659926,4,51263,0.4124814
4210897645,1,22755,0.567896
4400944939,1,21404,0.687451
2764012542,4,47354,0.537222
2169673486,3,56233,0.60101193
2322436938,2,18494,0.504911
2987818642,2,52762,0.522328
3155259798,5,21078,0.46138364
2080975063,3,39097,0.506224
1971138589,7,41849,0.5008552
4289974010,3,39597,0.519933
2313800919,5,11798,0.42210937
4239037304,3,2422,0.59114
2943066153,1,32459,0.608573
2413245984,4,52556,0.5498762
2554921109,1,7991,0.585987
4398795020,3,11691,0.509924
144894017,1,30312,0.451542
2248312609,1,55735,0.8829061
2502121113,3,51161,0.554807
2108332659,6,55294,0.4471045
4398239102,4,61776,0.599797
3093398770,4,26552,0.507693
2894840075,1,21816,0.566041
2271732798,2,24065,0.5898308
2327844972,1,21615,0.497996
2319330351,1,71127,0.739354
2083513704,4,29816,0.540673
2533071919,3,30018,0.550931
2001516890,4,34135,0.533422
1995761515,4,34248,0.510731
3108330569,5,35910,0.542774
2620758031,4,63561,0.517687
2408455067,2,13238,0.560747
2027491039,1,53345,0.541712
2490444703,3,60305,0.45314345
2436336735,6,23625,0.52607626
2091711875,3,3114,0.4612476
2319597288,1,45740,0.464714
4323266879,3,20324,0.502374
4400452858,1,23628,0.585495
4395343877,1,18816,0.6247316
3123558631,3,39015,0.557845
1964458179,3,16867,0.41586202
2102978139,1,6413,0.66881263
2793697707,4,27997,0.4697951
2016862086,2,34653,0.539958
2916215134,1,2471,0.98410696
2089695742,5,42782,0.508473
1593539726,4,62901,0.5592
2321424007,1,64206,0.447349
2482626084,3,56831,0.465626
2763476748,1,30291,0.6297946
3011906844,4,63687,0.49779463
1972108250,1,71519,0.491138
3114415084,5,51357,0.543058
2093378789,1,63429,0.8397523
3081805620,3,31871,0.4870415
33069839,3,56330,0.524969
2486113109,1,39844,0.685988
2086925220,1,61867,0.553448
3161924432,5,66970,0.561303
4242635260,5,59458,0.501566
2534379802,4,46560,0.560741
2410215677,1,8890,0.542157
946587638,2,64710,0.555404
1683890683,3,72093,0.540175
2336547854,5,40509,0.534856
3212881657,4,6076,0.560954
2018696442,7,40547,0.5385448
1951319965,2,41259,0.531614
2472368430,7,7544,0.43685126
2416365380,4,30752,0.462135
3096317020,2,13530,0.52537715
2954459806,2,32583,0.51227
4239826864,3,34317,0.448754
2253511452,1,45762,0.67380023
3012703183,2,57816,0.476147
2066409970,1,15538,0.9116414
2112478549,2,22954,0.522774
2018952985,2,60133,0.559489
3007690824,2,905,0.546257
2326140616,5,30821,0.41668957
1994542296,3,51848,0.531267
2411175721,2,8427,0.53222
2966380258,1,51992,0.516626
2361700121,2,23638,0.525205
2735817261,6,54747,0.533879
2071919357,2,66876,0.54533964
1924975087,4,30328,0.55166
2146221346,2,30395,0.57624435
2006572823,6,42549,0.504973
4398306879,1,49288,0.453501
4313426341,1,31684,0.562876
3007906598,2,7163,0.48361674
2972176226,5,19944,0.597363
2914698623,6,53753,0.544987
2790498990,3,63418,0.598616
2045379740,2,46533,0.586712
1591932827,2,67598,0.570003
2240583788,2,30569,0.489092
2061255704,3,62711,0.488119
4398019490,1,15103,0.71794
2366184317,1,27190,0.74107444
2905319503,4,37246,0.4857131
2035753495,1,64636,0.8159505
3141888139,2,2066,0.41000932
1978900550,4,6107,0.514125
3163066079,1,57051,0.707297
3117335327,1,38036,0.507185
2309817708,4,23473,0.47118023
2046421334,3,58935,0.565323
4251246100,1,18816,0.70880973
2608329171,1,49526,0.463069
4300065720,3,30349,0.533278
2520854137,2,51325,0.515252
654337735,1,63546,0.45658746
2070779056,3,8340,0.566318
4205266044,6,14388,0.4943316
4295812123,2,31559,0.537714
3157214945,8,20913,0.48006973
1900123822,3,47868,0.5384443
2002531823,4,23956,0.518607
4299848905,1,53410,0.71843815
2043768094,3,46514,0.570137
1966021034,1,17234,0.503744
2975699940,2,364,0.652621
2121927307,1,64207,0.558778
3159121283,3,52092,0.556562
4200131703,2,6045,0.500472
2091507932,1,69913,0.65389526
2164043959,11,33657,0.49930477
2413396330,1,55202,0.5990305
1250334558,4,956,0.527303
4241483248,2,55692,0.58881
2023137053,5,26343,0.503757
4363682606,3,33190,0.539729
4283833141,2,12072,0.59069
2082435023,3,44535,0.523918
2763876695,2,28268,0.563482
4224435877,3,22035,0.42803168
1570577447,1,68808,0.495402
3194705115,5,69720,0.527956
4250451946,1,32111,0.508495
2780361757,1,6933,0.553876
2499046402,6,69427,0.44508055
2347624358,1,22989,0.5365261
4397711934,2,13671,0.656962
4205500806,1,6537,0.71411645
1986242586,1,10198,0.413654
4280538108,1,52214,0.9931253
2165938647,2,42628,0.565866
4390691793,3,40424,0.529639
2493948036,1,60907,0.401684
2884464862,5,49487,0.583787
2891000497,2,13046,0.5071547
4394693389,1,63082,0.666461
2223923408,6,64091,0.41486806
2800733776,1,65176,0.9144861
3214537994,1,47274,0.9487634
4318064012,2,19553,0.515658
2891350932,4,3909,0.535564
2061274866,6,20899,0.42735797
4205500690,1,66047,0.616112
4237378798,1,16002,0.620525
2074310594,1,19094,0.6498406
2046240547,3,69748,0.512121
2241914803,2,8441,0.470172
2091352545,7,7007,0.533773
2901261410,2,65195,0.6702199
2490484222,4,44479,0.565773
204977696,1,45352,0.49278
4397146229,2,13671,0.658376
2111341078,3,49225,0.510768
2158147299,1,24469,0.9265795
3027396772,2,16683,0.6674077
3196255355,1,68700,0.511272
4308698225,2,63863,0.46861917
2047304867,1,18044,0.5697
3113691630,2,70810,0.551221
2419255826,2,48311,0.7219875
3003156156,2,70221,0.596872
2553189981,2,3859,0.535545
1969534076,5,13319,0.502651
4249016068,1,70577,0.434848
1975147342,2,66438,0.5198132
2590348070,6,60299,0.5063728
4395604504,1,18816,0.7314804
2943298092,1,27905,0.504662
1588122149,1,43085,0.8961369
4398264665,1,16874,0.8567994
4250507367,1,9603,0.7536831
4251028549,1,44557,0.461838
2344033474,2,45557,0.500451
2392113741,3,64296,0.48448154
2003536619,1,59871,0.75791353
2071980847,4,38461,0.582731
1543597398,4,5494,0.508469
2019509839,3,41930,0.543951
2006019965,7,29339,0.47200227
2012368808,2,47554,0.486184
2805224294,4,59079,0.513105
2027629508,2,49231,0.513097
4368375166,3,60628,0.576625
1586956935,1,30406,0.472838
1543069475,3,11355,0.529206
2796807770,4,794,0.634234
2136558272,1,58169,0.8002471
2515102074,4,58840,0.566074
2066983370,3,51379,0.525537
2786163921,1,10376,0.475262
4235907014,4,51992,0.571011
4393010408,1,30635,0.94932663
2951890395,1,66668,0.76971626
2327822412,3,32877,0.51433
4393080263,2,38058,0.8591851
3128654596,2,33517,0.552683
2003429284,1,59289,0.4230129
1996969384,8,9890,0.451874
2000313795,4,10844,0.4701531
2540676240,2,61903,0.51552
592732149,1,57964,0.402193
325255507,3,30562,0.594344
296220768,5,31318,0.500039
3093634336,2,32114,0.525055
2259686690,1,3684,0.603802
4220676990,3,6081,0.526272
2331446176,1,12490,0.85976756
4226528853,3,55454,0.551263
2087717557,2,10528,0.503356
4309546549,7,12406,0.41617528
4313311139,1,1936,0.5988049
3132185642,7,40082,0.51099384
1998040023,5,69081,0.510528
3153317972,5,14393,0.502396
334098769,5,38439,0.528667
2011795547,2,51008,0.506302
1990421389,1,61207,0.63846904
226227222,2,56233,0.5943843
