publisher_id,publisher,hierarchy_level,parent_publisher_id,homepage_url,ror_id,openalex_id,wikidata_id,image_url,thumbnail_url,updated_date,created_date
4310312638,Georesursy Ltd.,0.0,4310312638.0,,,P4310312638,Q52636429,,,2024-08-26,2023-01-01
4310318784,Asociación Latinoamericana de Producción Animal,0.0,4310318784.0,,,P4310318784,Q52636657,,,2024-08-26,2023-01-01
4366065013,Yunnan University of Finance and Economics,0.0,4366065013.0,http://www.ynufe.edu.cn,04rhev598,P4366065013,Q8061339,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/?????????.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/?????????.JPG&width=300,2024-08-30,2023-04-18
4310317060,Finno-Ugrian Society,0.0,4310317060.0,http://www.sgr.fi,,P4310317060,Q3055522,,,2024-08-26,2023-01-01
4362655361,Korean Society of Mechanical Technology,0.0,4362655361.0,,,P4362655361,,,,2024-08-20,2023-04-07
4310311928,Tianjin Huanhu Hospital,0.0,4310311928.0,http://www.tnsi.org,00q6wbs64,P4310311928,Q30254358,,,2024-08-30,2023-01-01
4324013787,Zhongguo yi liao qi xie za zhi bian ji bu,0.0,4324013787.0,,,P4324013787,,,,2024-08-26,2023-03-14
4327904650,Hunan City University,0.0,4327904650.0,http://www.hncu.net,01vd7vb53,P4327904650,Q15692487,,,2024-08-30,2023-03-21
4310314874,Cuba Arqueológica,0.0,4310314874.0,,,P4310314874,Q52637054,,,2024-01-14,2023-01-01
4310312218,Faculdade de Medicina de Botucatu (Unesp),0.0,4310312218.0,http://www.fmb.unesp.br,,P4310312218,Q10279535,,,2024-08-26,2023-01-01
4320800565,Japan Radiological Society,0.0,4320800565.0,http://www.radiology.jp,,P4320800565,Q109601756,,,2024-08-26,2023-02-15
4320800811,Changchun Institute of Biological Products,0.0,4320800811.0,http://www.ccbio.net,027c7k196,P4320800811,Q30274103,,,2024-08-30,2023-02-15
4310321308,General Council of the Judiciary,0.0,4310321308.0,http://www.poderjudicial.es,,P4310321308,Q520406,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Coat of Arms of the General Council of the Judicial Power of Spain.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Coat of Arms of the General Council of the Judicial Power of Spain.svg&width=300,2024-08-26,2023-01-01
4310313443,Kagoshima Women's Junior College,0.0,4310313443.0,http://www.jkajyo.ac.jp,04raysj94,P4310313443,Q6346666,,,2024-08-30,2023-01-01
4310316499,Georgia Southern University,0.0,4310316499.0,http://www.georgiasouthern.edu,04agmb972,P4310316499,Q624959,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zach s. henderson library.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zach s. henderson library.jpg&width=300,2024-08-30,2023-01-01
4310319401,Dalat University,0.0,4310319401.0,http://www.dlu.edu.vn,014cke235,P4310319401,Q3177493,,,2024-08-30,2023-01-01
4310311437,Institut du Monde Anglophone,0.0,4310311437.0,,,P4310311437,Q52636566,,,2024-08-26,2023-01-01
4310316572,University of Miami,0.0,4310316572.0,https://welcome.miami.edu,02dgjyy92,P4310316572,Q738258,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Miami logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Miami logo.svg&width=300,2024-08-30,2023-01-01
4310318205,Grupo Prohistoria,0.0,4310318205.0,,,P4310318205,Q52575339,,,2024-08-26,2023-01-01
4310318186,National University of Patagonia San Juan Bosco,0.0,4310318186.0,https://www.unp.edu.ar,022g6pv04,P4310318186,Q6979265,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Sede principal de la UNP.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Sede principal de la UNP.JPG&width=300,2024-08-30,2023-01-01
4310321119,Future Medicine,0.0,4310321119.0,http://www.futuremedicine.com,,P4310321119,Q28401954,,,2024-08-26,2023-01-01
4310313110,Tōyō Bunko,0.0,4310313110.0,http://www.toyo-bunko.or.jp/toyobunko-e/index.php,05fqfbj82,P4310313110,Q1036261,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Toyobunko new2.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Toyobunko new2.jpg&width=300,2024-08-30,2023-01-01
4310321820,Spanish Geological Survey,0.0,4310321820.0,https://www.igme.es,04cadha73,P4310321820,Q5535322,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo IGME-CSIC (no oficial).png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo IGME-CSIC (no oficial).png&width=300,2024-08-30,2023-01-01
4383694726,Japan Society of Christian Studies,0.0,4383694726.0,,,P4383694726,Q58414797,,,2024-08-26,2023-07-10
4310321718,Singidunum University,0.0,4310321718.0,http://www.singidunum.ac.rs,017v7rz39,P4310321718,Q2496161,,,2024-08-30,2023-01-01
4310317519,Scientia Socialis Ltd,0.0,4310317519.0,http://www.scientiasocialis.lt,,P4310317519,Q52635690,,,2024-08-26,2023-01-01
4324114251,Jiangxi Cancer Hospital,0.0,4324114251.0,http://www.jxszlyy.com,00v8g0168,P4324114251,Q30270025,,,2024-08-30,2023-03-15
4327976788,Southwet Minzu University,0.0,4327976788.0,,,P4327976788,,,,2024-08-19,2023-03-21
4310312245,"Faculdades Integradas Teresa D'Ávila, (Fatea)",0.0,4310312245.0,,,P4310312245,Q52663627,,,2024-08-12,2023-01-01
4310315246,Tazkia University College of Islamic Economics; Association of Islamic Economics Lecturers,0.0,4310315246.0,,,P4310315246,Q52660444,,,2024-08-26,2023-01-01
4310313633,"Society of CAD/CAM Engineers, Republic of Korea",0.0,4310313633.0,,,P4310313633,Q73378826,,,2024-08-26,2023-01-01
4310317966,Monash University,0.0,4310317966.0,https://www.monash.edu,02bfwt286,P4310317966,Q598841,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Monashcaulfield2.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Monashcaulfield2.jpg&width=300,2024-08-30,2023-01-01
4310318343,International Public Finance Conference/Turkey,0.0,4310318343.0,,,P4310318343,Q52637441,,,2024-08-20,2023-01-01
4310312171,Associação Neurologia Cognitiva e do Comportamento,0.0,4310312171.0,,,P4310312171,Q52608590,,,2024-08-26,2023-01-01
4310313945,Deutscher Kunstverlag,0.0,4310313945.0,http://www.deutscherkunstverlag.de,,P4310313945,Q1205044,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Deutscher Kunstverlag logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Deutscher Kunstverlag logo.svg&width=300,2024-08-26,2023-01-01
4310314742,University of Agribusiness and Rural Development,0.0,4310314742.0,http://uard.bg,04ewbdy08,P4310314742,Q12275345,,,2024-08-30,2023-01-01
4323972344,Shanghai University of Finance and Economics,0.0,4323972344.0,https://www.sufe.edu.cn,00wtvfq62,P4323972344,Q6129947,,,2024-08-30,2023-03-13
4353105727,Changzhou College of Information Technology,0.0,4353105727.0,http://www.ccit.js.cn,,P4353105727,Q11060343,,,2024-08-12,2023-03-23
4310322565,The Rhodesiana Society,0.0,4310322565.0,,,P4310322565,Q94667386,,,2024-08-12,2023-01-01
4310313616,Japanese Dermatological Association,0.0,4310313616.0,https://www.dermatol.or.jp,,P4310313616,Q17213376,,,2024-08-26,2023-01-01
4322697738,Project Innovation Austin,0.0,4322697738.0,,,P4322697738,,,,2024-08-26,2023-03-02
4376883744,Social Sciences in Anhui Province,0.0,4376883744.0,,,P4376883744,,,,2024-08-12,2023-05-18
4310321022,University of Barcelona,0.0,4310321022.0,https://web.ub.edu/web/ub,021018s57,P4310321022,Q219615,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Universität Barcelona.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Universität Barcelona.svg&width=300,2024-08-30,2023-01-01
4362724915,Korea Institute of Construction Engineering and Management (KICEM),0.0,4362724915.0,,,P4362724915,,,,2024-08-26,2023-04-10
4310317562,University of Padua,0.0,4310317562.0,https://www.unipd.it,00240q980,P4310317562,Q193510,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Palazzo Bo (Padua).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Palazzo Bo (Padua).jpg&width=300,2024-08-30,2023-01-01
4310322279,Asociación Didácticas Específicas,0.0,4310322279.0,,,P4310322279,Q52662512,,,2024-08-12,2023-01-01
4310320229,Volgograd State University,0.0,4310320229.0,http://www.volsu.ru,0093wrd09,P4310320229,Q4122974,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Volgograd State University 003.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Volgograd State University 003.jpg&width=300,2024-08-30,2023-01-01
4310321131,"Society for Structural Integrity and Life, Institute for Material Testing",0.0,4310321131.0,,,P4310321131,Q52635309,,,2024-08-15,2023-01-01
4310320357,Faculty of 1000,0.0,4310320357.0,http://f1000.com,019tc7185,P4310320357,Q5428884,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/F1000 logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/F1000 logo.svg&width=300,2024-08-30,2023-01-01
4310313308,Rikkyo University,0.0,4310313308.0,https://www.rikkyo.ac.jp,00x194q47,P4310313308,Q1143235,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????.svg&width=300,2024-08-30,2023-01-01
4324263201,Ottawa Field-Naturalists' Club,0.0,4324263201.0,,,P4324263201,Q105081263,,,2024-08-26,2023-03-16
4310319153,Qazvin University of Medical Sciences & Health Services,0.0,4310319153.0,,,P4310319153,Q52636411,,,2024-08-26,2023-01-01
4310322427,Fundación Española de Dietistas-Nutricionistas (FEDN),0.0,4310322427.0,,,P4310322427,Q52637038,,,2024-08-26,2023-01-01
4310312438,EDUFU,0.0,4310312438.0,,,P4310312438,Q27044777,,,2024-08-26,2023-01-01
4323237891,Sports Science and Technology Literature Bulletin Editorial Department,0.0,4323237891.0,,,P4323237891,,,,2024-08-19,2023-03-06
4310321035,Comillas Pontifical University,0.0,4310321035.0,https://www.comillas.edu,017mdc710,P4310321035,Q1687025,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Comillas Universidad Pontificia logo (2018).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Comillas Universidad Pontificia logo (2018).jpg&width=300,2024-08-30,2023-01-01
4353105721,Coppini,0.0,4353105721.0,,,P4353105721,,,,2024-08-26,2023-03-23
4310318127,National University of Central Buenos Aires,0.0,4310318127.0,https://www.unicen.edu.ar,011gakh74,P4310318127,Q5576619,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Biblioteca Central UNICEN.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Biblioteca Central UNICEN.jpg&width=300,2024-08-30,2023-01-01
4310311506,Association pour la Recherche sur le Moyen-Orient,0.0,4310311506.0,,,P4310311506,Q52611261,,,2024-08-26,2023-01-01
4310319289,National Centre of Excellence in Analytical Chemsitry,0.0,4310319289.0,,,P4310319289,Q52636261,,,2024-08-26,2023-01-01
4310319627,Instituto Salvatierra,0.0,4310319627.0,http://www.uabc.mx,05xwcq167,P4310319627,Q4826824,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UABC Logo.PNG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UABC Logo.PNG&width=300,2024-08-30,2023-01-01
4328135214,Kansanvalistusseura,0.0,4328135214.0,,,P4328135214,Q10497499,,,2024-08-26,2023-03-22
4310318647,Australasian Society for Computers in Learning in Tertiary Education,0.0,4310318647.0,https://ascilite.org,,P4310318647,Q4823466,,,2024-08-26,2023-01-01
4310315191,Lembaga Penelitian Universitas Swadaya Gunung Jati,0.0,4310315191.0,,,P4310315191,Q52636692,,,2024-08-26,2023-01-01
4310321932,International Centre for Numerical Methods in Engineering,0.0,4310321932.0,http://www.cimne.com,03ej8a714,P4310321932,Q16892686,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Barcelona - Universidad Politécnica de Cataluña (UPC) - Campus Norte 2.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Barcelona - Universidad Politécnica de Cataluña (UPC) - Campus Norte 2.jpg&width=300,2024-08-30,2023-01-01
4310321236,International Academic Press,0.0,4310321236.0,,,P4310321236,Q52663000,,,2024-08-26,2023-01-01
4310315170,State Polytechnics of Andalas,0.0,4310315170.0,https://www.pnp.ac.id,,P4310315170,Q4027436,,,2024-08-26,2023-01-01
4310320418,Edizioni Internazionali S.r.l.,0.0,4310320418.0,https://edimes.eu,,P4310320418,Q63869494,,,2024-08-26,2023-01-01
4310322467,Alexis Eduard Lindblom,0.0,4310322467.0,,,P4310322467,Q5954302,,,2024-08-26,2023-01-01
4361181165,National Cancer Institute,0.0,4361181165.0,https://www.cancer.gov,040gcmg81,P4361181165,Q664846,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/National Cancer Institute logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/National Cancer Institute logo.svg&width=300,2024-08-30,2023-03-31
4310316603,Rutgers University,0.0,4310316603.0,https://www.rutgers.edu,05vt9qd57,P4310316603,Q499451,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rutgers University with the state university logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rutgers University with the state university logo.svg&width=300,2024-08-28,2023-01-01
4310315203,Ikatan Apoteker Indonesia,0.0,4310315203.0,,,P4310315203,Q52609241,,,2024-08-26,2023-01-01
4323283983,Anhui Normal University,0.0,4323283983.0,http://www.ahnu.edu.cn,05fsfvw79,P4323283983,Q614203,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gate of AHNU.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gate of AHNU.jpg&width=300,2024-08-30,2023-03-07
4323283665,The Electrochemical Society of Japan,0.0,4323283665.0,,,P4323283665,,,,2024-08-26,2023-03-07
4310312096,Associação Brasileira de Polímeros,0.0,4310312096.0,http://www.abpol.com.br,03tn1hf10,P4310312096,Q16494832,,,2024-08-30,2023-01-01
4310316719,Westminster Theological Seminary,0.0,4310316719.0,http://www.wts.edu,05gy3fg68,P4310316719,Q1073873,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Machen Hall, Westminster Theological Seminary, Glenside PA 01.JPG","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Machen Hall, Westminster Theological Seminary, Glenside PA 01.JPG&width=300",2024-08-30,2023-01-01
4353108602,Wroclaw Medical University,0.0,4353108602.0,http://www.umed.wroc.pl,01qpw1b93,P4353108602,Q1916589,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Klinika - panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Klinika - panoramio.jpg&width=300,2024-08-30,2023-03-23
4310318672,Council of Scientific and Industrial Research,0.0,4310318672.0,http://www.csir.res.in,021wm7p51,P4310318672,Q3519967,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CSIR-IGIB, South Campus.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CSIR-IGIB, South Campus.jpg&width=300",2024-08-30,2023-01-01
4360969443,Society of Air-conditioning and Refrigerating Engineers of Korea,0.0,4360969443.0,,,P4360969443,,,,2024-08-26,2023-03-29
4310317147,Swedish Institute for Children's Books,0.0,4310317147.0,http://www.sbi.kb.se/en,04a6wa396,P4310317147,Q10684945,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Swedish Institute for Children's Books.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Swedish Institute for Children's Books.jpg&width=300,2024-08-30,2023-01-01
4324004226,Polish Physiological Society,0.0,4324004226.0,,,P4324004226,Q67201773,,,2024-08-26,2023-03-14
4310315662,Office of Population Research,1.0,4310315662.0,https://www.opr.princeton.edu,,P4310315662,Q7079287,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Wallace Hall.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Wallace Hall.jpg&width=300,2024-08-30,2023-01-01
4324001562,Ohio State Medical Association,0.0,4324001562.0,https://www.osma.org,,P4324001562,Q64578699,,,2024-08-15,2023-03-13
4324392726,American Clinical And Climatological Association,0.0,4324392726.0,,,P4324392726,Q24885113,,,2024-08-26,2023-03-16
4310315023,Sekolah Tinggi Agama Islam Negeri Prof. Dr. H. Mahmud Yunus.,0.0,4310315023.0,,,P4310315023,Q52663771,,,2024-08-26,2023-01-01
4310317827,Schwabe AG,0.0,4310317827.0,,,P4310317827,Q2252525,,,2024-08-26,2023-01-01
4362724899,International Committee of the Red Cross,0.0,4362724899.0,https://www.icrc.org,04h4t0r16,P4362724899,Q5987345,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Emblem of the ICRC.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Emblem of the ICRC.svg&width=300,2024-08-30,2023-04-10
4310314931,"Master Program of History, Department of History, Faculty of Humanities, Diponegoro University",0.0,4310314931.0,,,P4310314931,Q52663816,,,2024-08-26,2023-01-01
4310313591,Japan Institute of Metals and Materials,0.0,4310313591.0,https://jim.or.jp,,P4310313591,Q114958696,,,2024-08-26,2023-01-01
4310311505,Université des Réseaux d'Expression Française,0.0,4310311505.0,,,P4310311505,Q52619099,,,2024-08-26,2023-01-01
4310315328,NISC and Taylor & Francis Group,0.0,4310315328.0,,,P4310315328,Q52636225,,,2024-08-26,2023-01-01
4366067014,China National Petroleum Corporation,0.0,4366067014.0,http://www.cnpc.com.cn,05269d038,P4366067014,Q588786,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/???????.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/???????.jpg&width=300,2024-08-30,2023-04-18
4310321398,University of Las Palmas de Gran Canaria,0.0,4310321398.0,https://www.ulpgc.es,01teme464,P4310321398,Q940302,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Campus tafira universidad las palmas gran canaria.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Campus tafira universidad las palmas gran canaria.jpg&width=300,2024-08-30,2023-01-01
4361727478,Liaoning Mechanical Engineering Society,0.0,4361727478.0,,,P4361727478,,,,2024-08-26,2023-04-03
4310318378,Bartın University,0.0,4310318378.0,http://www.bartin.edu.tr,03te4vd35,P4310318378,Q6089196,,,2024-08-30,2023-01-01
4364118894,Society of Pesticide Science India,0.0,4364118894.0,,,P4364118894,,,,2024-08-26,2023-04-12
4310318853,Colombian Academy of History,0.0,4310318853.0,http://www.academiahistoria.org.co,,P4310318853,Q2822273,,,2024-08-20,2023-01-01
4366305950,Rafsanjan University of Medical Sciences,0.0,4366305950.0,http://www.rums.ac.ir,01v8x0f60,P4366305950,Q5946797,,,2024-08-30,2023-04-20
4310321975,Desperta Ferro Ediciones,0.0,4310321975.0,https://www.despertaferro-ediciones.com,,P4310321975,Q24435379,,,2024-08-20,2023-01-01
4365365834,Turkish Geriatrics Society,0.0,4365365834.0,,,P4365365834,,,,2024-08-26,2023-04-14
4310321667,Centro de Estudios Históricos,0.0,4310321667.0,,,P4310321667,Q2945223,,,2024-08-15,2023-01-01
4310311738,Northumbria University Library,0.0,4310311738.0,,,P4310311738,Q52666571,,,2024-08-26,2023-01-01
4310318882,Corporación Universitaria Republicana,0.0,4310318882.0,https://urepublicana.edu.co,029z5ap77,P4310318882,Q30294061,,,2024-08-30,2023-01-01
4320800688,Rocky Mountain Mathematics Consortium,0.0,4320800688.0,,,P4320800688,Q69790101,,,2024-08-26,2023-02-15
4310311867,Sheffield Academic Press,0.0,4310311867.0,,,P4310311867,Q7492574,,,2024-08-26,2023-01-01
4310320411,Clinics Cardive Publishing,0.0,4310320411.0,,,P4310320411,Q63827278,,,2024-08-26,2023-01-01
4310316597,Irish American Cultural Institute,0.0,4310316597.0,http://www.iaci-usa.org,00a78zp32,P4310316597,Q6070471,,,2024-08-30,2023-01-01
4310315874,Princeton School of Public and International Affairs,1.0,4310315874.0,http://wws.princeton.edu,,P4310315874,Q2349578,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Wws-robertson-hall.jpeg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Wws-robertson-hall.jpeg&width=300,2024-08-26,2023-01-01
4353107229,Heilongjiang University,0.0,4353107229.0,http://www.hlju.edu.cn,04zyhq975,P4353107229,Q1058956,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Heilongjiang University.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Heilongjiang University.jpg&width=300,2024-08-30,2023-03-23
4310315244,Akademi Farmasi ISFI Banjarmasin,0.0,4310315244.0,https://akfar-isfibjm.ac.id,,P4310315244,Q52662559,,,2024-08-26,2023-01-01
4310320838,The Fibonacci Association,0.0,4310320838.0,,,P4310320838,Q3520860,,,2024-08-20,2023-01-01
4353105718,Indian Drug Manufacturers' Association (IDMA),0.0,4353105718.0,,,P4353105718,,,,2024-08-26,2023-03-23
4310315523,Bernardo O'Higgins University,0.0,4310315523.0,https://www.ubo.cl,00x0xhn70,P4310315523,Q6156370,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/1 logo ubo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/1 logo ubo.png&width=300,2024-08-30,2023-01-01
4310312002,Portal de Periódicos UDESC,0.0,4310312002.0,,,P4310312002,Q52659976,,,2024-08-20,2023-01-01
4401714060,EJAAM,0.0,4401714060.0,,,P4401714060,,,,2024-08-26,2024-08-20
4328143442,Forensic Science Society,0.0,4328143442.0,,,P4328143442,Q5468694,,,2024-08-12,2023-03-22
4310313466,Musashi University,0.0,4310313466.0,https://www.musashi.ac.jp,05qp61e83,P4310313466,Q1954006,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Daikodo.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Daikodo.jpg&width=300,2024-08-30,2023-01-01
4310319040,Shiraz University,0.0,4310319040.0,https://shirazu.ac.ir,028qtbk54,P4310319040,Q2001798,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Shirazu admin.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Shirazu admin.jpg&width=300,2024-08-30,2023-01-01
4310314692,DeGruyter Open,0.0,4310314692.0,,,P4310314692,Q52660389,,,2024-08-26,2023-01-01
4310312372,Universidade Nove de Julho,0.0,4310312372.0,https://www.uninove.br,005mpbw70,P4310312372,Q10387854,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-uninove.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-uninove.svg&width=300,2024-08-30,2023-01-01
4324263034,Présence Africaine Editions,0.0,4324263034.0,,,P4324263034,,,,2024-08-26,2023-03-16
4310312655,"Paediatrician Publishers, LLC",0.0,4310312655.0,,,P4310312655,Q52633096,,,2024-08-26,2023-01-01
4366305973,Canadian Society of Otolaryngology - Head & Neck Surgery,0.0,4366305973.0,,,P4366305973,,,,2024-08-12,2023-04-20
4310312176,State University of West Paraná,0.0,4310312176.0,https://www.unioeste.br,05ne20t07,P4310312176,Q7603637,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo unioeste.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo unioeste.png&width=300,2024-08-30,2023-01-01
4353106975,English letters department of adab,0.0,4353106975.0,,,P4353106975,,,,2024-08-26,2023-03-23
4310320728,International AIDS Society,0.0,4310320728.0,http://www.iasociety.org,00p8ta394,P4310320728,Q497510,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/International AIDS Society logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/International AIDS Society logo.svg&width=300,2024-08-30,2023-01-01
4310319237,National Council for Scientific Research,0.0,4310319237.0,http://www.cnrs.edu.lb,00x9ewr78,P4310319237,Q30284428,,,2024-08-30,2023-01-01
4310313883,Botanic Garden and Botanical Museum Berlin,0.0,4310313883.0,https://www.bgbm.org,00bv4cx53,P4310313883,Q163255,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/BGBM Logo.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/BGBM Logo.jpg&width=300,2024-08-30,2023-01-01
4310321859,Universidad Católica San Antonio de Murcia,0.0,4310321859.0,https://www.ucam.edu,05b1rsv17,P4310321859,Q2422685,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UCAM Murcia.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UCAM Murcia.jpg&width=300,2024-08-30,2023-01-01
4310322566,Srpsko lekarsko društvo,0.0,4310322566.0,http://www.sld.org.rs,,P4310322566,Q11201925,,,2024-08-26,2023-01-01
4310321443,JAS Arqueología S.L.U.,0.0,4310321443.0,,,P4310321443,Q52635270,,,2024-08-26,2023-01-01
4362726039,Chongqing Anatomy Society,0.0,4362726039.0,,,P4362726039,,,,2024-08-20,2023-04-10
4310314984,Mathematics Education Study Program of STKIP Siliwangi,0.0,4310314984.0,,,P4310314984,Q52664837,,,2024-08-26,2023-01-01
4310321241,Ukrainian National Forestry University,0.0,4310321241.0,http://www.nltu.edu.ua,00rwcdf75,P4310321241,Q2058345,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/NationalForestryUniversityofUkraine.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/NationalForestryUniversityofUkraine.jpg&width=300,2024-08-30,2023-01-01
4310318384,"Collaboration (Ömer ÖZKAN, Murat Çemberci, Mustafa Emre Civelek, Nagehan Uca, Okşan Kibritçi)",0.0,4310318384.0,,,P4310318384,Q52637018,,,2024-08-26,2023-01-01
4310313579,The Meteorological Society of Japan,0.0,4310313579.0,http://www.metsoc.jp,,P4310313579,Q11508438,,,2024-08-26,2023-01-01
4310315682,University of Hawaii Press,0.0,4310315682.0,http://www.uhpress.hawaii.edu,,P4310315682,Q4358493,,,2024-08-26,2023-01-01
4310312283,Academia Nacional de Polícia,0.0,4310312283.0,,,P4310312283,Q52664682,,,2024-08-26,2023-01-01
4310315054,Universitas Aisyiyah Yogyakarta,0.0,4310315054.0,https://www.unisayogya.ac.id,,P4310315054,Q52660368,,,2024-08-26,2023-01-01
4360969391,La Confédération Nationale des Syndicats Dentaires,0.0,4360969391.0,,,P4360969391,,,,2024-08-15,2023-03-29
4310311266,Centre de Recherches sur les Mondes Américains,0.0,4310311266.0,,,P4310311266,Q52660542,,,2024-08-26,2023-01-01
4310318401,Hale Şıvgın,0.0,4310318401.0,,,P4310318401,Q52636829,,,2024-08-26,2023-01-01
4310314250,Kulturní studia,0.0,4310314250.0,,,P4310314250,Q52633802,,,2024-08-20,2023-01-01
4361730426,Ministry of Information Industry Electronics,0.0,4361730426.0,,,P4361730426,,,,2024-08-26,2023-04-04
4310319702,Palgrave Macmillan,1.0,4310319702.0,https://www.palgrave.com,,P4310319702,Q1076074,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Palgrave Macmillan Logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Palgrave Macmillan Logo.svg&width=300,2024-08-26,2023-01-01
4366111301,Hispamerica,0.0,4366111301.0,,,P4366111301,,,,2024-08-26,2023-04-19
4310319826,Polish Scientific Publishers PWN,0.0,4310319826.0,http://www.pwn.pl,,P4310319826,Q1428376,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Libra Business Center I i II.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Libra Business Center I i II.jpg&width=300,2024-08-26,2023-01-01
