source_id,apc_price_seq,apc_price,currency
41958068,2,2010,GBP
4210218682,3,1990,GBP
4210198304,1,0,USD
64506217,3,3240,GBP
49907878,4,356180,JPY
3034431341,1,0,USD
105044966,2,1750,GBP
2739283833,1,0,USD
99182027,2,3710,EUR
20111203,3,2860,GBP
4210205885,1,0,USD
4210178722,1,0,USD
4210207312,1,0,USD
4210236794,1,0,USD
169515672,3,2680,GBP
110451752,1,2360,USD
4210170835,2,2990,USD
4210199135,1,0,USD
4387287974,1,0,USD
4210209992,1,15,USD
2738571386,1,2090,GBP
112708030,4,301120,JPY
2739115296,1,0,USD
20728117,3,2660,GBP
4210189433,1,300,BRL
4210187578,1,0,USD
4210217590,1,0,USD
2764481959,1,300000,IDR
331060,2,3050,EUR
49345018,3,2090,GBP
4210214899,3,1990,GBP
2898110204,2,360,EUR
4210177084,1,0,USD
190138162,2,1900,GBP
45693802,2,2250,EUR
4210224384,1,0,USD
2898356015,2,2850,EUR
4210173996,1,0,USD
38907727,4,467420,JPY
4210202833,1,0,USD
13941947,1,2800,USD
134406477,3,2900,EUR
166595748,3,2090,GBP
1038286569,1,150,EUR
207083915,3,2290,GBP
2481910785,1,2760,USD
2483136528,2,2495,GBP
4210198889,1,27,USD
184974454,3,1990,GBP
4210224560,3,2400,USD
3225087,2,3010,EUR
155589366,3,2220,EUR
195914795,2,3520,EUR
109361689,3,2040,GBP
98831239,4,266290,JPY
17729819,1,3750,USD
99347777,2,2460,EUR
4306515930,1,0,USD
80150607,1,2660,USD
4210171344,1,0,USD
103865650,2,4590,USD
79131028,2,6110,EUR
13215328,3,2390,GBP
4210194956,4,172470,JPY
198325475,3,2370,GBP
4210202180,1,300000,IDR
4210194069,1,0,USD
2737892326,1,0,USD
4210182623,1,0,USD
4210202458,1,3500,USD
127646213,3,2290,GBP
4210223101,1,2000,USD
4210236761,1,1570,GBP
4210200714,1,0,USD
189995291,1,3090,EUR
4306502307,1,0,USD
4210183216,1,0,USD
177062229,1,0,USD
205538080,2,3290,GBP
4210208150,3,2200,USD
4210168631,1,0,USD
4210204786,1,0,USD
4210174376,1,0,USD
4306529995,1,0,USD
4306506278,1,0,USD
116955675,2,2990,USD
4210177478,2,3090,USD
37302469,2,2790,USD
4392228739,1,0,USD
4210168686,1,0,USD
4210191060,1,0,USD
4210220616,2,2060,GBP
64016596,4,360680,JPY
116174365,1,4050,USD
37839286,1,2490,EUR
4210236938,1,2500,USD
2597052008,1,2490,USD
169586356,4,391010,JPY
187786550,2,2890,USD
2736982810,1,0,USD
4210177422,1,2790,EUR
4210180684,1,0,USD
4387280083,1,0,USD
4210235919,1,0,USD
2739167761,1,0,USD
4210201516,1,1400,CHF
155689059,1,2000,EUR
4210179373,1,2630,USD
177486402,2,4190,USD
4210238252,1,0,USD
4210194518,1,1400,CHF
2898409089,1,0,USD
12644804,1,2000,USD
83004973,2,3590,USD
24717195,1,2460,USD
2737924088,1,0,USD
4210193852,1,210,EUR
4210183972,3,4400,EUR
4210230149,3,2580,EUR
4210168347,1,0,USD
2738019148,1,0,USD
4210187593,1,0,USD
4386622098,1,0,USD
46238352,2,2990,USD
4394735860,1,0,USD
130004147,3,2490,GBP
2765035490,2,2130,EUR
2765030506,3,980,GBP
71291874,3,2290,GBP
72944096,1,4640,USD
2738191309,1,0,USD
4210175759,1,0,USD
4210184758,1,0,USD
153084011,3,1890,GBP
2764694714,1,250,GBP
175895065,1,10000,ZAR
4210174222,1,0,USD
4306532864,1,0,USD
45907188,2,2590,USD
2764689464,3,1600,GBP
120382301,3,2770,GBP
123869642,1,2090,EUR
4210183959,1,0,USD
42581992,3,2930,EUR
102543962,3,2290,GBP
4210183667,1,0,USD
4210175529,1,0,USD
104833954,1,3230,USD
112180171,2,2830,EUR
2738829075,1,0,USD
148653594,3,1990,GBP
111280297,3,2190,GBP
4210203835,2,2790,USD
155686367,2,1750,GBP
2764566513,1,0,USD
2764551451,1,0,USD
60589374,1,2500,USD
98430239,2,3580,EUR
85016161,2,3360,EUR
59685179,2,3130,EUR
109682412,4,265170,JPY
4210177539,1,1000,GBP
4210203135,1,0,USD
4387285657,1,0,USD
2739444450,1,0,USD
4210201671,1,1800,USD
2487947460,2,2270,GBP
87781914,4,368540,JPY
4210180924,1,0,USD
4210198021,1,0,USD
2754097677,1,0,USD
134700381,3,2980,EUR
32635664,3,3140,EUR
11781297,1,3390,EUR
2764464247,1,0,USD
2898242091,1,2810,USD
2736375801,1,0,USD
45012897,1,5150,USD
4210193907,1,0,USD
50055314,2,4290,USD
4210198319,1,0,USD
4210190660,1,0,USD
2764732480,1,3140,USD
4210170547,1,0,USD
23117883,1,2635,GBP
96989847,1,3600,USD
4210203894,1,0,USD
120324992,1,2836,USD
2737566431,1,2200,CHF
4210220768,1,0,USD
97274939,1,400,USD
2739297695,1,0,USD
4210185850,1,0,USD
4210192023,1,400000,IDR
4387281187,1,0,USD
2739225236,1,1570,GBP
201842594,2,3090,USD
2737532880,1,0,USD
187785683,1,0,USD
2764347203,3,2580,EUR
4210205377,1,50,USD
173545869,1,2690,EUR
197436009,3,1840,GBP
64511102,2,3690,EUR
2737777875,1,0,USD
4210210466,3,1650,GBP
108875122,3,2090,GBP
111975091,1,2790,EUR
4210217528,1,8000,RUB
4210226152,1,0,USD
4210201025,1,1000,USD
121830084,1,4705,USD
4210197986,1,0,USD
4210196146,1,0,USD
4210213061,1,0,USD
74594961,1,2590,EUR
4210236717,1,200,USD
76397174,3,2190,GBP
164225461,2,2890,GBP
29409266,2,1625,GBP
2506060491,1,950,GBP
4210190818,2,2330,EUR
4210200698,1,1900,USD
4387278989,1,0,USD
4210210820,1,0,USD
177542251,3,2320,GBP
140928716,3,2670,GBP
105500771,1,3320,USD
57491091,2,4390,USD
4210173535,1,0,USD
4210218758,1,0,USD
84525459,3,2580,GBP
72160414,4,337080,JPY
36154601,2,2890,USD
126127421,2,2570,EUR
4210201319,1,200,USD
4210186544,1,0,USD
159210951,4,346070,JPY
4210233751,1,0,USD
65924262,3,2580,EUR
2764443756,1,0,USD
4306514399,1,0,USD
4210201354,1,0,USD
149240962,1,4250,USD
4210217384,3,1990,GBP
4210177822,1,0,USD
101300182,1,1000,GBP
102896891,3,2880,EUR
4210235991,1,0,USD
197961893,3,2720,GBP
153285774,1,2790,EUR
4387285114,1,0,USD
170674194,3,2400,GBP
139986892,1,6480,CNY
2736484253,1,0,USD
4210202001,1,0,USD
7159504,3,3350,EUR
204609040,4,433710,JPY
2764477960,1,30000000,IRR
2764391972,1,650,USD
105662685,2,4390,USD
84179801,3,2770,GBP
77180905,4,411240,JPY
2764585203,1,3000,INR
4210201542,1,500,UAH
4210216510,4,157300,JPY
205878144,2,3640,EUR
39128869,2,2320,GBP
108408918,1,900,USD
2898356015,1,3120,USD
34003737,1,1250,USD
4210179416,1,83,USD
4210191372,1,0,USD
4210224113,1,0,USD
4210183804,2,2890,USD
4210223901,1,0,USD
4210231945,1,0,USD
4210188432,1,3500,RUB
23074404,1,3180,USD
2765075441,1,80000,JPY
4210203216,1,0,USD
4210219450,1,300000,IDR
4210222503,2,1370,EUR
148071443,2,3620,EUR
2764879405,1,2400,USD
9435936,2,3460,EUR
2764586361,4,320230,JPY
98137347,2,2060,GBP
4210173744,3,2190,GBP
4210180095,4,224720,JPY
4210210183,1,0,USD
85498321,1,2490,EUR
55189604,2,3500,GBP
2765008179,2,2330,EUR
2764388416,1,2040,GBP
4306514843,1,6700,JPY
171512606,3,2300,GBP
129124101,1,3640,USD
4210212098,1,0,USD
7617862,3,2370,EUR
2898539291,4,325810,JPY
43019230,2,4390,USD
4210236562,2,11690,USD
4210193753,1,0,USD
116571295,1,3970,USD
4210206570,1,0,USD
4210226246,1,0,USD
130873806,3,2510,GBP
195914795,1,3860,USD
1009731069,1,100,EUR
4387287992,1,0,USD
103671469,3,1990,GBP
2898548427,1,3460,USD
2764671299,1,9750,EUR
4210167813,1,0,USD
4210234626,1,0,USD
9094144,1,3500,USD
4210202693,1,0,USD
2764856044,1,0,USD
4210178046,1,0,USD
168273071,4,301120,JPY
4387289925,1,0,USD
142026636,1,2390,GBP
4210172843,1,0,USD
3814210,1,0,USD
4210189231,1,695,EUR
4210170654,1,0,USD
4210199618,1,0,USD
2898493639,3,2470,GBP
86809486,1,4330,USD
22685659,1,3240,USD
93988828,2,2500,EUR
4210240886,1,0,USD
104471971,2,3690,USD
4210198066,1,0,USD
92282528,2,2680,GBP
1311355,2,2470,GBP
102552068,1,3120,USD
4210233753,3,2050,GBP
4210211830,1,0,USD
2898168726,1,2080,USD
183885566,1,2190,EUR
4210214183,1,0,USD
38044275,3,2660,GBP
138512656,2,2730,GBP
86387881,3,4070,EUR
60281869,1,4120,USD
4210174737,1,2590,EUR
4210193439,1,3550,USD
4210197613,2,2000,GBP
79875459,2,1700,GBP
93121129,1,1600,EUR
4210223803,1,1800,USD
152450253,1,2690,EUR
166193747,4,569670,JPY
4210224975,1,12636,ZAR
4210188630,1,2630,USD
4210203117,1,690,GBP
71020152,3,3290,GBP
198325475,1,2960,USD
95678177,2,2790,USD
2764917827,1,0,USD
4210175376,1,0,USD
2737350900,1,0,USD
4210176256,1,0,USD
41010807,3,2630,EUR
4210219172,1,0,USD
4210200763,1,0,USD
8734658,2,2730,EUR
4210212860,1,0,USD
149305196,2,2990,USD
2764621431,1,0,USD
44429022,1,3990,USD
4210191676,1,0,USD
38855548,4,330340,JPY
61564791,3,3390,GBP
4210223136,1,0,USD
4210233251,2,4140,EUR
4210226412,2,750000,IDR
2737590703,1,20,USD
2738720830,1,0,USD
2738561021,1,80,USD
4210201215,1,0,USD
4210204727,1,0,USD
201530359,4,423600,JPY
2765063436,1,2290,EUR
2764687066,1,1500,EUR
4210201361,4,224720,JPY
88719806,1,3490,EUR
4210216592,1,1000,USD
136120998,3,3970,EUR
4210190595,1,0,USD
4210190909,1,0,USD
4210172669,1,0,USD
4210228377,2,100,USD
2738321533,1,0,USD
154637859,3,2560,GBP
2764639155,1,1400,USD
90745127,1,4000,USD
4210182769,1,1000,USD
111418578,3,1990,GBP
2764668752,1,0,USD
115136864,2,2610,EUR
82712235,1,2290,EUR
27975993,1,0,USD
4210226554,1,1500000,IDR
4210179407,1,250000,IDR
4210171981,1,0,USD
147767848,1,3500,USD
4210195697,1,0,USD
4210173672,1,0,USD
4210172397,1,0,USD
2764586361,3,2280,GBP
4210195152,1,0,USD
2736520405,1,0,USD
979531894,2,85000,IQD
4210189132,2,3590,USD
2764918286,1,2580,USD
152791072,1,2110,USD
4387292379,1,0,USD
4210198901,1,0,USD
4210170854,1,0,USD
2764976862,3,1560,GBP
2736485139,1,0,USD
61795452,1,1060,GBP
4210225132,1,2190,EUR
111116695,1,3860,USD
4210168775,1,0,USD
14376486,2,3240,GBP
4210182109,4,89890,JPY
4210173385,1,0,USD
177969571,1,0,USD
182728965,1,0,USD
8081180,2,3070,EUR
183222223,2,4280,EUR
19375554,2,2060,GBP
4210182190,1,0,USD
4210199032,1,0,USD
2737798596,1,0,USD
18039248,3,2730,EUR
2739155226,1,0,USD
171169652,4,296630,JPY
35213687,2,2890,USD
95685352,2,1700,GBP
192712274,2,3390,USD
134892809,2,2270,GBP
4210227562,1,0,USD
4210176639,1,0,USD
27810548,2,2800,GBP
4210204316,1,0,USD
4210212373,1,0,USD
143352558,3,3040,GBP
4210180533,1,0,USD
35266406,3,2490,EUR
4210234353,1,0,USD
4210201132,1,0,USD
2739290193,1,0,USD
2764681059,1,0,USD
4210191406,3,2190,GBP
4210190452,1,0,USD
68497187,3,3870,GBP
4387284710,1,0,USD
4210194935,1,2390,EUR
129135363,3,2430,GBP
96305778,2,3270,EUR
2764766708,1,2500,USD
4210216557,1,0,USD
86633019,3,2290,GBP
76739556,3,2490,GBP
4210223936,1,0,USD
4393918158,1,0,USD
58516463,1,0,USD
2764771254,2,910,EUR
2764882396,1,1500,USD
2764588810,1,0,USD
4210176334,1,0,USD
4210203685,1,0,USD
4210174628,1,0,USD
2736328598,1,0,USD
4210222739,1,0,USD
4210175851,1,0,USD
4210215266,1,0,USD
82088436,4,310110,JPY
4210232719,1,0,USD
87318383,1,10712,ZAR
4210184977,1,0,USD
69987878,3,3500,EUR
110177920,4,337080,JPY
4210195296,3,1390,GBP
4210179180,3,2530,USD
2738712602,1,0,USD
4210222071,3,2170,EUR
145843112,4,346070,JPY
4210239938,1,0,USD
2764749039,1,2250,EUR
193228948,2,3690,USD
198914822,1,2690,EUR
2738127085,1,0,USD
40936971,1,0,USD
2764768273,1,0,USD
4210175692,1,0,USD
98355519,3,2470,GBP
4210233694,3,2190,GBP
74104863,2,3590,USD
4210218219,1,0,USD
67718071,3,1990,GBP
34011028,1,2630,USD
4210190481,1,350,EUR
31056637,1,2390,EUR
27922360,1,2150,USD
73311515,2,2780,USD
4387282454,1,0,USD
105347196,1,2890,EUR
111106147,1,3390,EUR
4210178154,2,2750,USD
4210227605,1,0,USD
2736687237,1,0,USD
158753932,1,1570,GBP
4210196586,1,0,USD
4210187115,1,0,USD
24809831,2,2890,USD
2735747656,1,2822,USD
4306515957,1,0,USD
4210176887,1,0,USD
2752726658,1,0,USD
4210228012,1,950,GBP
4210168525,1,0,USD
2738564812,1,0,USD
158964946,3,2220,EUR
184126201,1,3710,USD
4210185087,1,0,USD
4210168439,1,0,USD
4210232864,1,0,USD
4387287932,1,0,USD
4210184331,1,0,USD
144797041,3,3000,EUR
4210202467,1,800,USD
4210177397,1,0,USD
116008648,2,2890,USD
93656081,3,2830,EUR
152658273,1,2490,EUR
2764911075,1,0,USD
23243006,1,3610,USD
9405235,1,775,USD
4210194442,1,1000,USD
4210229288,1,0,USD
4210219710,1,0,USD
4210219389,1,200,USD
2898149754,3,1600,GBP
125585695,3,3610,EUR
25178087,1,3290,EUR
4210204100,1,0,USD
22798236,3,2090,GBP
2764684190,1,975,EUR
42274841,3,1600,GBP
186278352,2,3400,EUR
120611555,1,0,USD
132356188,3,2460,GBP
4210211834,1,0,USD
4210224821,2,2250,EUR
2764598273,4,431460,JPY
4210185304,3,2190,GBP
4210204813,1,0,USD
105693234,2,2780,USD
4210194455,1,1000,EUR
154457994,2,350,USD
2734381524,1,4151,USD
4210178035,1,1500000,IDR
4387284015,1,0,USD
4210203057,1,700,USD
4210182838,1,0,USD
2764630757,1,0,USD
4210227126,1,1806,USD
69458508,3,2200,GBP
4210235012,1,0,USD
4387280329,1,0,USD
4210206115,1,500,USD
115834843,2,3470,EUR
4210208725,1,0,USD
111869560,1,2690,EUR
2765000348,3,1990,GBP
188633547,3,2290,GBP
39243548,2,2990,USD
117207475,1,6800,ZAR
2737327489,1,1875,USD
4393912114,1,0,USD
132212666,1,4430,USD
148110886,2,1280,EUR
4210237349,1,1500,USD
2739256250,1,0,USD
2898414600,1,1000,USD
4210224510,1,1150,USD
190640482,2,3490,USD
4210169682,1,0,USD
148599315,1,3830,USD
2483979929,1,2290,EUR
4210208262,1,2280,INR
4210177888,2,2890,USD
139295051,3,2730,EUR
4387289913,1,0,USD
4210190289,1,0,USD
4210204057,3,2630,EUR
2736610361,1,250,USD
4210193017,1,0,USD
206848516,1,3140,USD
4210197677,1,0,USD
115697578,3,2190,GBP
2736788951,1,0,USD
2753937886,2,150,USD
87930725,3,3610,EUR
4210195803,1,0,USD
185238781,1,2590,EUR
170036492,2,3350,GBP
2737205864,1,0,USD
2764611727,4,191010,JPY
202469819,1,0,USD
30934864,1,2000,EUR
4306513932,1,0,USD
26186134,2,3370,EUR
4210240738,1,500000,IDR
2736419404,1,0,USD
2736452160,1,0,USD
4210197828,1,0,USD
4210228942,1,0,USD
4210172793,1,0,USD
4210185078,1,0,USD
198195568,3,2830,EUR
2764773172,1,1200,USD
2736540787,1,0,USD
4210224032,1,2290,EUR
84493273,3,2790,GBP
58517994,3,1990,GBP
4387283404,1,0,USD
81455456,3,2550,GBP
4210219996,1,0,USD
2765024299,2,1000000,IRR
2764429530,2,2780,USD
12699048,1,3390,EUR
44033376,1,3060,EUR
171911960,1,2690,EUR
2737845872,1,0,USD
80150607,3,2130,GBP
4210199256,1,0,USD
152304618,2,3920,EUR
41958068,1,3040,USD
160317517,2,3020,EUR
202193212,1,9750,EUR
17551360,2,3390,USD
4387288019,1,0,USD
4210206067,1,0,USD
4210240438,1,1750,USD
4210233795,1,0,USD
138998826,4,275280,JPY
4210198203,1,0,USD
4220651855,1,0,USD
172125442,3,2600,GBP
4210217493,1,0,USD
2764593292,1,360000,KRW
105347553,3,3410,GBP
4210204906,1,0,USD
4210216311,1,1100,GBP
4210178676,1,0,USD
95733880,1,0,USD
166523383,1,200,USD
130157274,3,2090,GBP
2764834445,3,2400,GBP
204021516,1,0,USD
13330807,1,280,EUR
1311355,3,3140,EUR
61522235,3,1990,GBP
4210197555,1,1500000,IDR
4210210966,1,0,USD
4210208828,1,0,USD
194562448,1,4530,USD
2737763312,1,250,EUR
4210217703,1,40,USD
4210180488,1,0,USD
4210175327,1,0,USD
4387285500,1,0,USD
39841227,1,1500,USD
4210236170,1,0,USD
115925768,3,1890,GBP
190456265,1,3040,USD
4210210235,1,0,USD
2739393555,1,1575,USD
4210216061,1,0,USD
96638545,3,2470,GBP
13083541,1,2950,USD
105958181,1,0,USD
129665955,3,2290,GBP
47032817,2,4590,USD
40813394,2,2820,EUR
93466130,2,2860,EUR
4210177443,1,10000,JPY
4210179570,1,0,USD
4210192666,2,3090,USD
133853345,1,2390,EUR
57846568,2,3590,USD
81330422,1,4151,USD
183718435,3,2950,GBP
4306527510,1,0,USD
4210178096,1,750,GBP
39403764,1,990,GBP
73311515,1,2190,EUR
4210221416,1,3660,USD
2737323204,1,0,USD
2764853569,1,2090,GBP
4306526227,1,0,USD
4210199075,3,2630,EUR
203050076,1,2940,USD
178791478,1,0,USD
2898433336,1,1320,USD
2898472644,2,1370,EUR
205482884,3,3990,GBP
111757857,1,1900,USD
2898411357,1,0,USD
160567915,1,1890,GBP
2765029977,3,1990,GBP
50094856,3,3710,EUR
4210207695,1,3710,USD
2738618503,1,0,USD
2475775703,3,1990,GBP
179905963,3,1890,GBP
82098733,2,2270,GBP
4210189551,1,0,USD
2764534584,1,0,USD
4210182972,1,0,USD
4387286877,1,0,USD
4306524514,1,0,USD
2737816071,1,0,USD
2764926460,1,0,USD
198573919,2,2890,USD
4210178609,1,0,USD
48050435,1,2790,EUR
2737504546,1,0,USD
184974454,1,2290,EUR
198209080,2,2990,USD
100249163,2,2950,EUR
4387286351,1,0,USD
4387280533,1,0,USD
123313652,2,2990,USD
182849379,1,80000,JPY
2736481324,1,150,PLN
163774179,4,300000,JPY
4210172075,1,0,USD
117816480,1,900,USD
4210239105,1,300000,IDR
70286497,3,2800,GBP
138530117,2,3070,EUR
79831086,1,1960,USD
2898120712,4,360680,JPY
2764434589,3,2630,GBP
4210215610,1,0,USD
4210170175,1,0,USD
4306515526,1,4000,THB
4210195824,1,0,USD
2737339129,1,0,USD
11622463,1,2980,USD
32973941,1,0,USD
4210191441,1,0,USD
2735135405,1,2439,USD
174951568,1,3440,USD
4210234998,1,2320,USD
40322869,2,2910,EUR
2764590364,1,2090,GBP
140218187,2,3090,USD
2939117604,3,2740,GBP
2764427395,1,0,USD
4210224411,1,0,USD
2739252904,1,0,USD
2764505622,1,2450,EUR
4210169455,1,0,USD
4210194822,1,0,USD
28607811,3,2720,GBP
4210206225,1,0,USD
66787172,1,2390,EUR
66510378,3,2990,GBP
2738892545,1,0,USD
152068293,1,4820,USD
97691390,1,4130,USD
4210211040,1,1052,GBP
4210207973,1,0,USD
4210175712,1,0,USD
4210202314,1,0,USD
2736825215,1,0,USD
4210185368,1,2000,USD
107629180,3,2680,GBP
141661966,2,3590,USD
185930297,2,2520,GBP
4210210781,3,1690,GBP
150570842,3,2910,GBP
10169007,1,3130,USD
108264783,1,3870,USD
24464885,2,2520,GBP
4210189309,1,0,USD
4210218862,1,0,USD
108758393,3,3840,GBP
4387286970,1,0,USD
88815126,1,0,USD
4210193870,1,0,USD
4210188881,1,50,EUR
4210211650,1,0,USD
109113098,4,196630,JPY
2738502765,1,0,USD
137799894,3,2090,GBP
144150890,2,3090,USD
2738573275,1,0,USD
32635664,2,2520,GBP
4210240848,1,0,USD
140103977,3,2790,GBP
4306516083,1,0,USD
4210194402,1,0,USD
2738567349,1,0,USD
4210220563,1,300000,IDR
2764968517,1,300,USD
2764632552,2,3280,USD
4210186515,1,0,USD
4210171044,1,0,USD
4210226221,1,200,USD
2764891196,3,2090,GBP
203792648,2,3090,USD
82334308,2,2320,GBP
3026325,3,2800,USD
2898239524,2,3270,EUR
3210172,1,0,USD
45181156,3,2480,GBP
4210200747,1,350,USD
24617540,2,875,EUR
4210178712,1,0,USD
129194695,2,2890,USD
4386621978,1,0,USD
4210179772,1,0,USD
58085280,1,4430,USD
4210181437,1,2490,EUR
4386622095,1,0,USD
4210201824,1,0,USD
7689096,2,3040,GBP
2764749963,3,2560,GBP
4210211837,1,0,USD
4210221253,1,0,USD
4210179825,1,0,USD
2737830884,1,0,USD
4387281779,1,0,USD
47629616,1,0,USD
177146671,2,3090,USD
4210195567,1,650,USD
144797041,1,3600,USD
2765057965,1,0,USD
4387280436,1,0,USD
2764834445,2,2740,EUR
4210198769,1,0,USD
4210200879,1,0,USD
140531128,1,3550,USD
46134040,3,2580,EUR
4210205691,2,3170,EUR
27783554,1,2290,EUR
102890116,3,3450,EUR
174911965,3,2630,EUR
182323184,2,1500,GBP
2764760817,1,0,USD
2764460200,2,3760,GBP
2734603922,1,4151,USD
115623499,3,2900,EUR
4210232446,1,0,USD
179979277,1,3240,USD
4210237483,1,2250,USD
114338317,2,2690,USD
2737726823,2,2890,USD
2574783,4,451690,JPY
4210183119,1,0,USD
4210218316,1,0,USD
4210209893,1,0,USD
4210231266,1,700000,IDR
2500736452,3,3660,EUR
4387287945,1,0,USD
4210176222,1,4020,USD
4210222309,1,0,USD
104875562,3,2150,GBP
4210238880,1,0,USD
2737411816,1,0,USD
185046733,2,2520,GBP
2764498025,1,0,USD
185278035,3,2170,EUR
28739527,2,2780,USD
4210168458,3,4280,EUR
4210179633,1,0,USD
4210176328,3,2580,EUR
2764826751,1,2290,EUR
4210222963,1,0,USD
122096800,3,2190,GBP
2764378167,1,1500,UAH
4210175042,1,0,USD
4210178997,1,2500,USD
136993123,2,2360,EUR
3004984423,1,2890,GBP
30097070,4,330340,JPY
204691484,1,2500,USD
112708030,1,2680,USD
145420111,4,280900,JPY
4210208010,1,1800,EUR
22214007,2,2220,GBP
175567793,1,2630,USD
154771817,1,3190,EUR
34280410,2,2890,USD
4210200611,1,0,USD
4210232051,1,200,USD
2765069123,4,767420,JPY
4306509456,1,0,USD
4210170153,1,2390,EUR
83450999,4,397750,JPY
3035073282,2,790,USD
4210219734,1,0,USD
2898152839,1,0,USD
4210196238,1,0,USD
8788103,4,156450,JPY
2736865885,1,0,USD
91170297,1,3390,EUR
12629481,1,15000,PKR
4210219466,1,0,USD
18039248,1,3240,USD
56619941,3,2090,GBP
2764429530,3,1890,GBP
149170128,1,2290,GBP
95857176,1,2290,EUR
4210215820,1,0,USD
4210180593,1,0,USD
4210240999,1,0,USD
101788309,1,3660,USD
4306506978,1,0,USD
121799786,2,2160,GBP
4210231580,1,0,USD
201221823,1,3760,USD
179824187,1,3290,EUR
7571225,2,3230,EUR
202381698,1,1805,USD
925225069,3,2030,GBP
4210192252,1,0,USD
4210183398,1,0,USD
4210178487,1,0,USD
4210237963,2,550,USD
95537937,1,0,USD
4210215353,1,0,USD
4210169023,1,0,USD
4306527972,1,0,USD
107525555,1,4073,USD
100126920,1,0,USD
4210202452,1,800,GBP
4210208041,1,0,USD
70928947,3,2680,GBP
19710621,3,3920,EUR
4387286174,1,0,USD
29918858,3,4020,EUR
169727461,1,4151,USD
4210177798,1,0,USD
4210233425,1,0,USD
4210189428,1,0,USD
121340289,1,3100,USD
4210216123,1,2100,USD
4210223082,2,1000,EUR
157690423,3,2190,GBP
4220651533,1,0,USD
203700963,1,3760,USD
4210199110,2,3690,USD
87719511,4,426970,JPY
4210190335,2,1340,USD
2764789172,1,0,USD
4210171547,1,0,USD
4210179172,1,0,USD
4210220901,1,400000,IDR
4210217598,1,0,USD
4210211316,1,1500,USD
2738506562,1,0,USD
47778307,1,2090,EUR
2738398039,1,0,USD
2737812212,2,1000000,IDR
203678371,1,2630,USD
2898411350,1,1250,USD
69753523,2,3360,EUR
32515731,4,293260,JPY
2738562123,1,0,USD
4210238044,1,500000,IDR
4387280261,1,0,USD
171407314,4,393260,JPY
4210174281,1,3500,USD
4393918996,1,0,USD
178451187,1,2730,USD
19503097,1,3920,USD
4387281965,1,0,USD
4210196165,1,0,USD
4210210584,2,1900,USD
100249163,4,362920,JPY
4210181288,1,0,USD
9435936,3,3030,GBP
168210271,3,2930,GBP
2738021499,1,770,USD
4306507418,1,0,USD
4210225253,1,0,USD
4210207565,1,1200,USD
2737269448,1,0,USD
2764400816,1,0,USD
4210235087,1,0,USD
4210211855,1,0,USD
4210226676,2,3090,USD
4210210637,3,2060,EUR
2737493358,1,0,USD
2764784834,1,0,USD
12898181,1,1790,GBP
203050583,4,382020,JPY
4210187361,1,0,USD
4210192812,1,0,USD
2737440952,1,0,USD
4210212960,3,1890,GBP
2737270966,1,2000000,IDR
173349649,2,201,GBP
165299079,1,3390,EUR
96873385,2,3050,EUR
4210184717,1,0,USD
4210238129,1,0,USD
119583998,1,0,USD
4210208757,1,0,USD
105379996,2,2890,USD
4210203381,1,0,USD
130638383,4,275280,JPY
49004918,3,2690,GBP
2254258,1,2512,GBP
2738248926,1,1500000,IDR
2739409717,1,0,USD
4210214574,1,0,USD
9184782,3,2650,GBP
2735409286,1,3724,USD
164770093,2,3720,EUR
134483451,2,4590,USD
2764845239,1,2290,EUR
4210238564,1,0,USD
45012897,2,3450,GBP
2765053287,1,0,USD
2738615515,1,0,USD
56956558,3,2500,EUR
3207227496,3,1990,EUR
2898096985,4,323600,JPY
2736341217,1,0,USD
100662246,1,1460,GBP
4210189938,1,0,USD
4210232061,1,1000000,IDR
83804233,2,8120,EUR
153558830,2,2740,EUR
42433034,2,3260,EUR
4210208032,1,0,USD
4210211060,1,600000,IDR
4210238945,1,0,USD
4210208574,1,2500,USD
28247071,2,4420,EUR
172316950,1,2390,USD
2898549711,1,4120,USD
2737759940,1,0,USD
54255202,1,3660,USD
2596068225,1,950,USD
4210172215,1,0,USD
48955725,2,2890,USD
4210195292,1,0,USD
4210230928,1,0,USD
1036238847,1,3720,USD
4210199159,1,1790,GBP
4210234560,1,0,USD
2764885244,1,0,USD
203391715,1,2085,GBP
4210203445,1,0,USD
2737859358,1,0,USD
4210192473,1,1750,USD
4210215572,1,0,USD
4210185733,1,400000,IDR
151641874,1,2635,GBP
4210225139,1,250,USD
84231135,2,3790,EUR
2737520893,1,0,USD
154637859,1,3200,USD
151579836,4,344950,JPY
4387287287,1,0,USD
4210168538,1,0,USD
4210210268,1,0,USD
4306502055,1,0,USD
42225297,3,2190,GBP
2764453701,1,960,USD
2738851213,1,0,USD
4210195963,1,0,USD
4210223507,1,0,USD
4210222969,3,2510,GBP
148071443,1,3970,USD
163327032,3,2250,GBP
4210228334,1,0,USD
4387280327,1,0,USD
83853393,4,460680,JPY
4210229328,1,3550,ZAR
2739142469,1,1935,GBP
4436492,1,3990,EUR
2739087656,1,0,USD
201325571,1,2630,USD
134475343,1,2790,EUR
4210227083,1,0,USD
4210168278,3,1990,GBP
4387288793,1,0,USD
4210219539,1,750000,IDR
4210170606,1,0,USD
5398819,1,1800,USD
4210174390,1,0,USD
40788348,2,2470,GBP
4210240632,1,0,USD
4210191703,1,0,USD
12548615,1,3300,USD
957424018,1,0,USD
48572832,1,1570,GBP
