institution_id,repository_seq,repository_source_id
883679329,1,4377196426
884043246,2,4306400375
887968799,1,4306401362
888729015,1,4377196699
889458895,1,4377196271
891191580,1,4306401731
897542642,1,4306402507
900890020,1,4377196289
904495901,2,4377196777
909854389,4,4306401493
912052591,1,4306401727
913958620,2,4306401266
1286499117,1,4377196768
1286583668,2,4306402055
1286959531,1,4377196404
1288237921,1,4306402510
1293226324,1,4377196339
1293303778,1,4306400177
1293303778,5,4377196425
1295345811,1,4377196900
1299303238,2,2764455111
1299303238,6,4306402110
1301968116,1,4306400448
1311060795,1,4377196684
1311157440,3,4306401415
1311968801,1,4306401368
1313323035,1,4306401477
1322597698,3,4306401843
1329765538,1,4306402445
1334950195,1,4306401054
2608206482,1,4306401036
2750212522,2,4306402567
2799443121,2,4306402426
2799848540,2,4306401687
2799848540,6,4306400402
2799848540,10,4306400670
2799848540,14,4306402499
2799848540,19,4306401127
2799848540,23,4306401693
2799848540,27,4306402587
2799853480,1,4377196569
2800616092,1,4306400854
2800759272,1,4377196923
2800865746,1,4306400084
2801155571,1,4306402342
2801244131,1,4306402393
2801248553,1,4306400115
2801351888,1,4306402637
2801652627,2,4306402114
2801876189,2,4306401365
2801976130,2,4306402159
2802025818,1,4306401208
2802229908,1,4306402574
2802286613,1,4306400864
2802326326,1,4306402611
2802351097,1,4306401807
2802687840,1,4306401009
2802886305,1,4306400706
2802923894,4,4306400941
2901054986,1,4306400989
3019727434,2,4306400968
3020190299,2,4377196715
3123212020,3,4377196924
3130010255,1,4377196856
3130327861,1,4377196647
3130994585,1,4377196822
3131271221,2,4306402515
3132420320,3,4377196312
3132561136,1,4306401927
3132710747,1,4306401276
3132940433,1,4306401112
3132969952,1,4306401399
3133438087,1,4377196447
4210086570,1,4306401212
4210086850,2,4377196493
4210087226,1,4377196890
4210087591,1,4377196977
4210089017,1,4306400111
4210090028,3,4306402147
4210091588,1,4306400162
4210093275,3,4306402410
4210093668,1,4306401005
4210093673,1,4394395008
4210093747,1,4306400422
4210096028,2,4306401526
4210096350,2,4377196764
4210096694,1,4306402450
4210097146,1,4306400548
4210097247,1,4306401963
4210097468,1,4377196338
4210097709,2,4377196556
4210100913,1,4306401920
4210101313,2,4306402229
4210101313,6,4306400831
4210101313,10,4306401922
4210101313,14,4306402108
4210101845,2,4306400164
4210101969,1,4306402080
4210102194,1,4306400741
4210102926,1,4306400379
4210103632,2,4306402082
4210105059,1,4306402190
4210107902,2,4306400901
4210108513,1,4377196941
4210111398,1,4377196671
4210112414,1,4306401669
4210112663,2,4377196269
4210113430,1,4306402037
4210116497,1,4306402478
4210116822,1,4306402308
4210116871,1,4377196624
4210117059,2,4306401859
4210117483,1,4306402579
4210119349,1,4306400299
4210120349,1,4306401616
4210120766,1,4306401080
4210122374,2,4306401651
4210124753,2,4377196106
4210127711,1,4306402248
4210129284,1,4306401035
4210129949,1,4377196459
4210132348,2,4306402649
4210133351,1,4306401570
4210134504,1,4377196902
4210135666,1,4306401749
4210136482,1,4306400237
4210136572,2,4306401094
4210137150,1,4377196554
4210137406,2,4306402007
4210137904,3,4306401421
4210138102,1,4377196683
4210138519,1,4306400679
4210138961,1,4306401480
4210139159,1,4377196835
4210139239,1,4306402271
4210140368,1,4306400674
4210140595,1,4377196491
4210141138,1,4306401150
4210141702,1,4306402141
4210142250,1,4377196501
4210143963,1,4306402522
4210145466,1,4306401253
4210145651,1,4306402536
4210146022,1,4377196865
4210146344,1,4306400869
4210146579,1,4306400738
4210148378,1,4306401621
4210148414,3,4306401016
4210149665,1,4306400980
4210149878,1,4306402617
4210152311,1,4306401557
4210152568,1,4306400892
4210153961,1,4306400022
4210154139,1,4306401291
4210155147,1,4306401579
4210156742,1,4306401243
4210157858,1,4306401003
4210158376,2,4306401819
4210159056,1,4306401676
4210159638,1,4306402078
4210160261,1,4306400686
4210161223,1,4377196896
4210161715,1,4306402123
4210162908,1,4377196928
4210164264,1,4306402369
4210165007,1,4377209701
4210166229,1,4377196336
226432,1,4377196627
392282,1,4377196508
592451,4,4306400988
592451,8,4306400870
1118541,1,4306400384
1850255,1,4306401836
2613432,3,4306401175
4068193,3,4306402471
4068193,7,4377196653
4141589,3,4306402494
4141589,7,4306401484
4923324,2,4306400801
5023651,3,4306400151
5237613,1,4306400774
5388228,1,4306401284
5444425,1,4306400511
5728261,1,4306402295
6030618,1,4306400281
6289922,1,4377196408
7597260,1,4306401907
7597260,5,4306400036
7877124,1,4306400214
7882870,3,4306401724
8204097,3,4306401845
8408910,1,4306401326
8488066,1,4306400744
8606887,1,4306401234
8692664,2,4306401768
8692664,6,4306402580
8721504,1,4306401082
8961855,4,4306400132
9360294,4,4377196908
9360294,8,4306401721
9360294,12,4306400235
9927081,3,4306401662
10902133,1,4306400304
11265461,1,4377196560
11855966,3,4306401831
11983389,1,4306401617
12003341,3,4306401160
12079687,1,4377196387
12093191,3,4377196824
12097938,1,4306402612
12315562,1,4306402520
12387023,2,4377196494
12524447,1,4306401142
12833781,3,4306400566
12912129,1,4306400714
13419840,1,4306401684
13469542,1,4306402573
14243506,1,4306400205
16038530,1,4306401660
16269868,2,4377196452
16285277,2,4306400810
16733864,1,4306402491
16835326,1,4306400230
17856709,1,4377196597
17866349,1,4306401987
18014758,2,4306400490
19648265,1,4306400146
19700959,1,4377196488
19820366,4,4377196984
19880235,2,4306400045
20121455,4,4306401930
20305541,1,4306400730
20497027,2,4306401945
21881038,3,4377196663
22128151,1,4306402138
22188714,1,4306401181
24354313,3,4377196738
24354313,7,4306401824
24359323,1,4306400512
24402780,1,4306401411
25169866,1,4306401376
26092322,1,4306400300
26757994,1,4306400881
27494661,1,4306402025
28407311,1,4306400662
28638086,2,4306400068
29406707,1,4306402509
31123050,2,4306401407
32394136,2,4306401884
32625721,1,4377196867
33308869,1,4306402359
34077901,1,4306402466
34250744,1,4306401347
35440088,1,4306402302
35961687,2,4377196334
35961687,6,4306400583
35961687,10,4377196691
36080156,1,4306401088
36243813,1,4377196295
36258959,1,4306400863
36515993,1,4306402300
36943572,1,4377196848
37696226,2,4377196302
39422238,1,4306402621
39470171,1,4306401586
39481719,2,4377196925
39854758,3,4306401808
40253897,1,4377196522
41156924,4,4306400215
41382782,1,4306400726
41461413,1,4306400335
41802502,1,4306402009
42934936,1,4306401510
43369023,1,4377196515
43406934,2,4306400717
43439940,3,4306402297
43439940,7,4306400452
43439940,11,4306400358
43439940,15,4306401949
43777268,1,4306400113
43968019,2,4306402133
44504214,1,4377196895
44854399,1,4306402529
44925452,1,4306400953
45084792,1,4306402033
45204951,1,4377196898
45812101,4,4306400843
46607137,1,4377196878
47652812,1,4377196789
47755478,1,4306401132
47834966,1,4377196932
47951555,1,4306402338
48912391,1,4306400460
51158804,1,4306402588
51235708,1,4377196748
51601045,2,4306401631
52010207,1,4377196386
52353378,1,4306402179
52357470,1,4306402304
52407163,2,4377196367
53465836,1,4306401173
54001450,1,4377196355
54009628,1,4306400362
55521800,2,4306402407
55732556,1,4306400254
55892964,4,4306401466
56067802,1,4377196828
56085075,1,4306401412
56475706,1,4306402314
56624758,1,4306401235
56722557,1,4306402599
57156483,1,4306402565
58028834,2,4306401803
58956616,1,4306401366
59130452,1,4377196416
59361560,1,4377196901
59411706,2,4306400017
59411706,6,4377196921
59411706,10,4306400916
59411706,14,4306400592
59411706,19,4306400917
59411706,23,4306400590
59411706,27,4306400587
59411706,31,4306401115
59411706,32,4306400589
59530521,1,4377196981
60053951,1,4306400639
60053951,5,4306401741
60200437,1,4306400891
60488453,1,4306400025
60587646,1,4306400317
61828770,1,4306400290
62318514,1,4306400212
62916508,2,4306401469
63030401,1,4306402175
63098007,1,4306401246
63190737,1,4306400078
63341726,2,4377196961
63634437,2,4306400964
64712228,1,4306401619
65285256,2,4306402211
66760702,2,4306401089
66809481,2,4306400270
66862912,1,4306402469
66890659,1,4306402189
66946132,1,4306402644
67031392,1,4306400962
67311998,3,4306402195
67311998,7,4306400562
67581229,1,4306401840
68956291,1,4306402442
69552723,1,4306401870
70931966,3,4306401565
70983195,2,4306402577
71052956,1,4306402273
71503853,3,4377196428
71966907,1,4377196690
71999127,4,4306402479
73417466,3,4306401989
74775410,1,4306400220
74899385,1,4306400635
74920221,1,4306400100
74973139,1,4306400668
75917431,1,4377196843
75951250,3,4377196957
76245029,1,4306400027
76257594,1,4377196687
76842071,4,4306400225
77793887,1,4306401271
78757542,1,4306401391
78880903,1,4306401308
79576946,2,4377196469
79619799,1,4306402634
79765343,1,4306400974
79839527,2,4377196758
80232743,2,4306400951
82284825,2,4306401778
82767444,1,4306401385
83399316,1,4377196535
83863532,1,4306401177
84339108,1,4306400337
84470341,1,4377196759
84475105,1,4377196356
84884186,1,4306402485
86115722,1,4377196656
86211378,1,4306400021
86467917,1,4306400519
86501945,1,4377196565
86695891,1,4306401783
86897205,2,4377196706
86958956,1,4377196855
87424562,1,4377196817
88060688,4,4306400461
88155538,2,4306401513
88192956,1,4377196877
89455037,1,4377196593
90267481,1,4306400360
90281761,1,4306402258
90803817,2,4306400795
91041137,1,4306400693
91045830,2,4306401674
91047523,1,4306401821
91712215,2,4306401552
92446798,1,4306402292
92715842,1,4306400586
93396115,1,4377196431
94339441,2,4306402299
95220073,1,4306401137
96036126,1,4306400860
98677209,3,4377196353
99682543,1,4306400354
100005738,1,4377196761
100066346,2,4306401306
101202996,1,4306402199
102064193,1,4377196319
102197404,1,4306401007
102248843,1,4306401630
102373834,1,4306401763
102461120,2,4377196305
102502594,1,4306400807
102520234,1,4306400617
102913810,1,4377196561
103163165,1,4306401638
103531236,1,4306400282
103531236,5,4306401087
103531236,9,4306400955
104546213,1,4306400345
106157433,1,4306400093
106460735,1,4377196547
107502644,2,4306401919
107639228,2,4377196710
107707843,1,4306401457
108103353,4,4306401858
108290504,4,4306401800
110002522,1,4306401236
110200422,1,4306401869
110378019,2,4377196411
111088046,1,4306402384
111236770,2,4377196529
111428342,1,4306401645
111966504,1,4306402072
112494859,2,4377196765
112862951,2,4306400972
113306721,2,4306401189
113330528,1,4377196472
113686770,1,4306402343
114017466,1,4377196279
114027177,3,4306402012
114090438,2,4306400432
114112103,3,4306400769
114202661,3,4377196590
114202661,7,4377196868
114202661,11,4377196743
114395901,2,4306400204
115304662,2,4306401787
115891769,2,4306400105
116292333,1,4306401915
116397343,1,4306401857
118020396,1,4306400470
118091203,1,4306401561
118353179,2,4377196644
119234918,1,4377196489
119474363,1,4306402003
119942284,1,4377196450
120156002,1,4306400258
120217413,1,4306400894
121748325,3,4306400969
121980950,1,4306401084
122346577,2,4377196318
122411786,2,4306402162
122411786,6,4306401936
123044942,2,4306400380
125485651,1,4306402337
125749732,2,4306400648
125924841,1,4306400491
126307644,1,4306401239
126596746,3,4306400507
127077003,2,4306400239
128309023,1,4306400183
129801699,3,4377196333
129826125,1,4306401896
130194489,2,4306400975
130238516,1,4306402521
130438778,1,4306401319
130442723,1,4306400784
130823665,2,4306401523
130823665,6,4306401644
130828816,1,4377196101
131651094,1,4377196520
133557312,1,4306400973
134085113,1,4306401833
134113660,1,4306401525
134235054,1,4306402254
134560555,1,4306400942
134695357,1,4306401972
135598925,2,4306402148
136199984,3,4306401961
136259955,1,4306401382
137853757,1,4377196566
138689650,1,4306402547
138689650,5,4306401001
138847295,2,4377196979
138938424,1,4377196830
139894009,1,4306401846
140172145,1,4377196438
140508470,1,4306400427
141448028,1,4377196755
141568987,1,4377196872
141766778,1,4306402356
142263535,1,4377196365
142263535,5,4306402482
142263535,9,4377196374
142444530,2,4306402362
142767807,1,4377196708
142879360,1,4377196664
143302722,2,4306402622
143719379,1,4377196726
143804889,2,4306402585
144926016,1,4306401969
146399215,1,4306402076
146416000,3,4377196285
146516829,1,4377196813
147017597,3,4306401892
149251103,1,4306401450
149461666,1,4306402336
149592570,1,4306401364
149704539,2,4306401102
149851306,1,4306401959
149899117,2,4306400224
149910238,1,4306401261
149919469,1,4306402196
150314799,1,4306400226
151221077,2,4306400664
151746483,1,4306401661
151823869,4,4306401792
152014189,1,4377196646
153562115,2,4306401295
153562115,6,4306400875
153871386,3,4377196467
153976015,3,4377196927
154130895,1,4306400124
154202486,2,4306402610
154757721,3,4306402064
155173764,2,4377196475
157219812,1,4306401543
157286207,1,4306401432
157417397,2,4377196453
157556583,1,4306402235
157614274,2,4306402129
157650460,1,4306401748
157674565,1,4306400651
157703844,2,4306400497
157725225,4,4306400026
158438070,1,4377196342
158708052,1,4306400133
159176309,1,4377196821
159650629,1,4306401147
161046081,1,4306401057
161103922,2,4306401416
161140089,1,4377196735
161371597,2,4306400331
161515732,1,4377196573
161548249,1,4306402103
161593684,3,4377196303
162096671,1,4377196841
162361429,1,4377196532
162608824,1,4306400129
163151358,1,4306400897
163245316,4,4306401172
163902620,1,4306402590
164466728,1,4306401409
165230279,2,4306401517
165230279,6,4306400319
165230279,10,4306400190
165304983,1,4306402232
165735259,1,4306401726
165779595,2,4306402500
165998391,1,4306402166
166073570,2,4306402208
166073570,6,4306401506
166337079,2,4306400530
166843116,1,4306400246
166972335,1,4377196661
167322064,1,4306400077
168635309,2,4306402261
169045520,2,4377196626
169046204,2,4306401642
169199633,1,4306400483
169335092,2,4306401222
169427155,1,4306402345
169541294,1,4306401120
170201317,2,4306402373
170201317,6,4306401223
170201317,10,4377196955
170201317,14,4306400936
170201317,19,4306400191
170201317,23,4306401455
170201317,27,4306400104
170201317,31,4306402374
170201317,32,4306400099
170201317,36,4306400125
170658231,2,4377196933
170897317,2,4306400687
172675005,1,4306402609
172780181,1,4306401537
172787465,2,4306401535
172901346,1,4306402062
172980758,1,4306402216
173009982,1,4306401269
173029219,2,4377196753
173212132,1,4306400255
173304897,2,4306400534
174025329,2,4377196572
174216632,2,4306402291
174458059,2,4306401659
174836887,1,4377196286
174878644,2,4306400134
175051016,1,4306402561
175051016,5,4306402558
175532246,1,4306402417
177233841,1,4306401804
177233841,5,4306400041
177753169,1,4377196698
178169726,1,4377196617
178450904,1,4306401503
178535277,1,4306401464
178712713,2,4377196672
179225836,1,4377196968
179647637,4,4377196100
179651463,1,4377196430
180437899,1,4306402486
180680657,1,4306400948
181085462,2,4306402068
181343428,1,4306402549
181343428,5,4306400949
181391015,1,4377196944
181565077,3,4377196399
181656237,1,4306402028
181840440,1,4377196575
182083151,1,4377196484
182451676,2,4306400308
183638586,1,4377196432
183935753,2,4306400216
184531372,3,4306402613
184565670,1,4306400728
184616310,2,4306401938
184942183,1,4306401716
184999862,1,4377196290
185261750,1,4306400261
185492890,1,4306401103
186354981,1,4306401097
186414734,1,4377196767
187494767,1,4306402390
187494767,5,4306402008
188730046,1,4306401980
189060766,2,4306400996
189158943,3,4306400516
189238007,1,4306400008
189712700,2,4377196311
190082696,3,4306402363
192396691,1,4377196498
192455969,4,4377196792
192513696,3,4306400915
192578771,1,4377196619
193223587,1,4306401913
193775966,1,4306400691
196272386,3,4306400825
196349391,2,4306402181
197465736,1,4377196577
197867492,1,4377196975
198012923,1,4306401113
198089087,1,4306401898
199172307,1,4377196711
200183955,3,4306401310
200437953,1,4377196437
200475212,1,4306401394
200694920,2,4377196782
200719446,3,4306401417
200769079,1,4306401796
201193091,1,4377196449
201799495,1,4306402495
201850948,1,4306402172
202483615,2,4377196763
202697423,2,4306402639
203088144,1,4377196410
203847022,2,4306400761
204136569,1,4306400823
204465549,1,4306400764
204722609,1,4306402568
205640436,1,4306401790
205783295,1,4306400757
205783295,5,4306400571
206895457,1,4306400802
206917445,2,4306401502
206961696,2,4306402242
208333798,1,4377196466
219388962,1,4306401793
222202552,1,4306402167
223822909,2,4306402193
227486990,3,4306400675
233745408,1,4306401316
250207469,1,4377196875
251424209,2,4377196912
300951488,1,4377196947
304664074,1,4306401652
522815984,1,4306400814
862322245,2,4306400073
864159182,3,4377196805
864159182,7,4377196654
864159182,11,4377196669
864159182,15,4306400711
864159182,18,4306400363
869660684,1,4306400180
872248612,2,4377196412
872614749,1,4306401628
874055015,1,4306401198
874386039,4,4377196919
874792244,1,4377196422
877506347,1,4306402526
878454856,1,4306401926
884043246,3,4306401751
885383172,1,4306401736
888641300,1,4306402650
904495901,3,4377196952
909854389,1,4306401594
910567637,2,4306402391
911846574,1,4377196845
913140155,1,4377196587
913958620,3,4377196287
917168660,1,4377196681
930072361,2,4306400770
1279799976,2,4377196860
1283613182,1,4377196603
1291425158,1,4306402250
1293303778,4,4377196433
1299303238,3,4306401868
1303153112,1,4306400806
1311157440,2,4306400391
1311688040,1,4306401446
1317680332,1,4306401746
1317774081,1,4306401423
1320467954,1,4306400395
1322597698,2,4306401286
1323554757,1,4306401329
1331384533,1,4306401323
1334329717,1,4377196270
1339579626,1,4306401785
1341030882,1,4306402392
1341640284,1,4306400859
2279609970,1,4306400844
2750212522,3,4306402288
2785107011,1,4306401928
2799443121,3,4306401871
2799553609,1,4306402645
2799732068,1,4306400378
2799848540,3,4306401405
2799848540,7,4306401745
2799848540,11,4306400732
2799848540,15,4306401210
2799848540,18,4306402438
2799848540,22,4306402619
2799848540,26,4306402473
2799957102,1,4306400433
2800212897,1,4306400218
2800215742,1,4306402249
2800387288,1,4306401126
2801119737,1,4306401125
2801541844,1,4377196633
2801636071,1,4306400991
2801876189,3,4377196278
2801974073,1,4377196477
2802273670,1,4306400232
2802626578,1,4306401312
2802635041,1,4306402051
2802923894,1,4377196802
2802923894,5,4306400485
3017910207,1,4306402330
3018134672,2,4306400447
3019007082,1,4306400263
3019271933,1,4306400983
3123212020,2,4377196514
3129223955,1,4306401141
3129486149,1,4306401398
3130895234,1,4306402125
3131550300,1,4306401335
3132420320,2,4377196435
3132710747,4,4306400431
3209142837,1,4377196842
4210086854,1,4377196693
4210087785,1,4306400169
4210088772,1,4306402157
4210088939,1,4377196329
4210089844,1,4306402504
4210089966,1,4377196261
4210090028,2,4306401111
4210090649,1,4377196892
4210091443,1,4306400702
4210091494,1,4306402595
4210092237,1,4377196884
4210092303,2,4306400634
4210093237,1,4377196888
4210093275,2,4306400196
4210093590,1,4306401797
4210093648,2,4306401655
4210094505,1,4306401130
4210094609,1,4306401381
4210095609,1,4377196971
4210097602,2,4306402347
4210097625,1,4377196788
4210097785,1,4377196589
4210099144,1,4306400912
4210100224,1,4306400301
4210100612,1,4306401730
4210100705,1,4306401422
4210101313,3,4306402647
4210101313,7,4306402458
4210101313,11,4306402620
4210101313,15,4306402102
4210101368,1,4306401419
4210102116,2,4306400970
4210103840,2,4306402498
4210104196,2,4306400459
4210104433,2,4306401681
4210104950,1,4306400389
4210105926,1,4306401343
4210106454,1,4306401355
4210106508,1,4306402185
4210107757,1,4306402497
4210108244,1,4306401337
4210108513,4,4377196443
4210111362,2,4306401184
4210111369,1,4306400950
4210111537,1,4306401521
4210111627,1,4306402358
4210112267,1,4306400397
4210112678,1,4377196388
4210113879,1,4377196883
4210113919,1,4306402228
4210114683,1,4306402582
4210114793,1,4306400796
4210115194,1,4306400256
4210115256,1,4377196421
4210117901,1,4306401288
4210118151,1,4306401242
4210119157,1,4306400010
4210119999,1,4306401104
4210120668,1,4306401252
4210122333,1,4306401105
4210122495,1,4306401634
4210123215,2,4377196790
4210123620,2,4306401806
4210125118,1,4306401943
4210125454,1,4306401330
4210126377,1,4306402349
4210126623,1,4306400112
4210126990,2,4306400340
4210127278,1,4306400231
4210128244,1,4306402376
4210129390,1,4306402011
4210130152,1,4306402117
4210131753,1,4306401064
4210131870,1,4377196583
4210134455,1,4306401414
4210134516,2,4306401017
4210135003,1,4306400753
4210136572,3,4306401704
4210137209,1,4306400211
4210137221,2,4306401597
4210137823,1,4306402210
4210137904,2,4306400578
4210137915,1,4306400921
4210141636,1,4306400990
4210141869,2,4306402214
4210141886,1,4377196596
4210142455,1,4306400515
4210142515,1,4306401441
4210143553,1,4306402505
4210144440,1,4306401154
4210144662,1,4377196962
4210145580,1,4306402513
4210146544,1,4306400557
4210146931,1,4377196836
4210148414,2,4306400500
4210148429,1,4306401912
4210148506,1,4306400811
4210152653,1,4306402631
4210152878,1,4306401313
4210153923,1,4377196825
4210154075,1,4306402221
4210154391,1,4306401159
4210155180,1,4306402112
4210155236,1,4306402016
4210155320,1,4377196621
4210156023,1,4306402160
4210156962,1,4306400858
4210157861,1,4306401950
4210159617,1,4306400328
4210159887,1,4377196724
4210160370,1,4306402328
4210161475,1,4306402353
4210162301,1,4377196595
4210163141,1,4306402642
4210163269,1,4306401816
4210163774,1,4306401867
4210164264,4,4306400890
4210165905,1,4377196917
4210166226,1,4377196511
241749,3,4306402441
592451,3,4306402335
592451,7,4306400751
808010,1,4306400296
2293663,1,4377196814
4064826,1,4377196605
4068193,4,4306402465
4068193,8,4377196545
4141589,4,4377196978
4141589,8,4306401188
4432739,1,4306400085
4923324,1,4306400318
5388228,2,4306400518
5444425,2,4377196916
5561750,1,4377196296
6026837,1,4377196929
7478328,1,4306400647
7597260,2,4306400457
7597260,6,4306402032
7882870,4,4377196643
8204097,4,4306400553
8248082,1,4377196852
8606887,2,4377196483
8692664,1,4306401289
8692664,5,4306401769
8833935,1,4306401897
8961855,3,4377196744
9360294,3,4306401719
9360294,7,4306401720
9360294,11,4306400629
9649716,1,4377196718
10108838,1,4377196915
10902133,2,4306400303
11023767,1,4306401294
11039511,1,4377196347
11855966,4,4306401967
11957088,1,4377196391
11986463,1,4306400547
12079687,2,4306401966
12315562,2,4306402519
12387023,1,4306401406
12524447,2,4377196530
12859529,1,4306402107
12870472,1,4306402654
15881080,1,4377196747
16097986,1,4306400245
16269868,1,4377196833
16285277,1,4306401254
16413167,1,4306402324
17194813,1,4377196974
18014758,1,4306400174
19648265,2,4377196348
19700959,2,4306401637
19820366,3,4306401864
19880235,1,4306400343
20121455,3,4306401624
20497027,1,4306401946
21104390,3,4377196838
22299242,1,4306401454
23732399,1,4306402563
24227732,1,4377196935
24354313,4,4377196948
25169866,2,4306401375
25974101,1,4306401635
26532503,1,4377196521
26999989,1,4306402396
28257850,1,4306401135
28638086,1,4306402002
29867402,1,4377196478
30338065,1,4306400685
31123050,1,4306400479
31512782,3,4377196390
32394136,1,4306401885
32625721,2,4377196608
32915989,1,4306402173
33849332,1,4306400330
35046152,1,4306402158
35364215,1,4306400952
35552710,1,4306400712
35778689,1,4377196528
35961687,1,4306401799
35961687,5,4306400042
35961687,9,4306400743
36258959,2,4306400061
37696226,1,4377196363
38517508,1,4306400195
39422238,2,4306400689
39481719,1,4306400579
41156924,3,4306402209
41156924,7,4306400279
41725924,1,4306400524
42923333,1,4306400602
42934936,2,4306401512
43406934,1,4306400293
43439940,4,4306400437
43439940,8,4377196757
43439940,12,4306400357
43439940,17,4306401046
43968019,1,4306402134
44206873,1,4377196632
44504214,2,4306400739
44852757,1,4306402035
45338645,1,4377196891
45812101,3,4306402132
46176106,1,4306400051
46247651,1,4306400554
47652572,1,4377196859
47652812,2,4306400278
48840829,1,4306400694
49502546,1,4306402501
51441396,1,4306401781
51532219,1,4377196275
51601045,1,4306400206
52353378,2,4306402180
52357470,2,4306402305
52407163,1,4377196409
52719799,1,4306402024
53618229,1,4306402192
54009628,2,4377196442
54459138,1,4306401501
55521800,1,4306402408
55892964,3,4306401021
55952717,1,4306401279
56007636,1,4306402149
56085075,2,4306400139
56441308,1,4377196446
56590836,1,4306402625
56722557,2,4377196642
57093077,1,4306401157
57589565,1,4306400499
58028834,1,4377196497
58956616,2,4377196722
59270414,3,4377196533
59411706,1,4306401932
59411706,5,4306400016
59411706,9,4306400435
59411706,13,4306401048
59411706,16,4306401055
59411706,20,4306401123
59411706,24,4306401460
59411706,28,4306400591
60053951,2,4306400701
60053951,6,4306400697
60158472,1,4306400871
60205797,1,4377196697
61544103,1,4306400580
62916508,1,4306400453
63341726,1,4306400388
63548447,1,4306402474
63634437,1,4306400963
65079550,1,4306400886
65285256,1,4306401383
66760702,1,4306402555
66809481,1,4377196949
66862912,2,4377196909
66943878,1,4306400394
66946132,2,4306401518
67256668,1,4306400269
67311998,4,4306401136
67328108,1,4306400666
70349855,1,4306401855
70368782,1,4306402031
70983195,1,4306401700
71920554,1,4306401596
71999127,3,4377196695
72253084,1,4306401499
74753095,1,4306402085
74775410,2,4306401268
75951250,4,4306401732
76198965,1,4306400059
76806599,1,4377196591
76842071,3,4306400446
78037679,3,4306401780
78757542,2,4377196471
79576946,1,4306402083
79619799,2,4306401527
79741316,1,4306400848
79839527,1,4377196771
80232743,1,4377196816
80611190,1,4306400611
82284825,1,4306401779
82767444,2,4306400313
83863532,2,4306401461
84400586,1,4306400986
85384741,1,4377196829
86420138,1,4306400829
86467917,2,4306400520
86501945,2,4377196801
86831216,1,4306401584
86897205,1,4377196864
86958956,2,4377196876
88060688,3,4306400538
88155538,1,4306401514
88273585,1,4377196380
88596544,1,4377196913
89864525,3,4306400780
90267481,2,4306400361
90281761,2,4306401079
90668476,1,4306400865
90671886,1,4306400482
90803817,1,4306401708
91045830,1,4306400291
91083438,1,4377196602
91712215,1,4306401551
91732220,1,4377196465
92864154,1,4377196562
92869138,1,4306402306
94339441,1,4377196460
94625822,1,4377196727
94722563,1,4306400563
95023434,1,4306402416
95220073,2,4306401066
95674353,1,4306401902
96580804,1,4377196513
99434035,1,4306400297
99682543,2,4306400624
100005738,2,4377196308
100066346,1,4306401556
102149020,1,4306402222
102179633,1,4306400097
102197404,2,4306402137
102373834,2,4377196463
102451721,1,4306400981
102461120,1,4306401682
102520234,2,4306400785
102669525,1,4306401443
103163165,2,4377196785
103225651,1,4377196413
103531236,2,4306400434
103531236,6,4377196628
106157433,2,4306402496
107502644,1,4306400055
107639228,1,4306400898
108103353,3,4377196373
108290504,3,4377196931
108403487,1,4377196675
108541056,1,4377196976
110002522,2,4306401237
110378019,1,4306401825
110383171,1,4306401914
111088046,2,4306402183
111236770,1,4306402640
111966504,2,4377196517
112494859,1,4306401658
112859197,1,4306400819
112862951,1,4306402436
113306721,1,4377196292
113686770,2,4306400058
113741061,1,4306400202
114017466,2,4306400467
114027177,4,4306401847
114090438,1,4306400172
114202661,4,4377196749
114202661,8,4306400171
114202661,12,4306401395
114395901,1,4377196105
114724769,1,4306400445
115304662,1,4306401465
115498069,1,4306400672
115891769,1,4306400106
117965899,1,4306401722
118020396,2,4377196506
118353179,1,4306401353
118564535,3,4306402298
118905719,1,4377196486
119443389,1,4377196424
119511950,1,4377196496
119916105,1,4306400930
120043899,1,4306401801
120156002,2,4377196366
120217413,2,4377196439
120691247,1,4306402116
121883995,1,4306401788
121980950,2,4377196327
122346577,1,4306400718
122411786,1,4306402161
122411786,5,4377196625
122534668,1,4306402571
123044942,1,4306400381
124055696,1,4306401983
125485651,2,4306402246
125749732,1,4377196306
126231945,1,4306402319
126345244,1,4377196300
126820664,1,4377196967
127077003,1,4306401340
128365640,1,4377196795
129826125,2,4306402109
130194489,1,4306400416
130218214,1,4377196745
130238516,2,4377196712
130438778,2,4306401322
130442723,2,4377196951
130701444,1,4377196313
130823665,1,4306401522
130823665,5,4306401742
130830085,1,4306400671
130905186,1,4377196926
131077856,1,4306402311
132801547,1,4377196810
133836048,1,4306402069
133837150,3,4306401853
133999245,1,4377196823
134085113,2,4306400607
134113660,2,4377196371
134560555,2,4377196614
135598925,1,4306400832
136199984,4,4377196806
138211613,1,4306400824
138689650,2,4306402448
138689650,6,4306401344
138847295,1,4306401390
138873065,1,4377196705
138938424,2,4377196492
139322472,1,4306401648
140172145,2,4306401180
140744787,3,4377196568
141472210,1,4377196779
141584323,1,4306400241
141596103,3,4306401074
141816643,1,4306400758
142016965,1,4306401672
142208455,1,4306401668
142263535,2,4306402013
142263535,6,4306402481
142444530,1,4306400480
142476485,1,4377196787
142637625,1,4306402452
142879360,2,4306401743
143302722,1,4306402623
143397708,1,4306401999
143804889,1,4306401023
144926016,2,4306401970
145311948,1,4377196299
