author_id,author,orcid,openalex_id,scopus_id,wikipedia_url,updated_date,created_date
5000493005,Alberto A. Del Barrio,0000-0002-6769-1200,A5000493005,24758151800.0,,2024-08-20,2023-07-21
5020335071,邹瑾敞,,A5020335071,,,2024-05-14,2023-07-21
5044693060,Kiyoshi Tanoue,,A5044693060,,,2024-08-11,2023-07-21
5074997515,Jagath Kulathilaka,,A5074997515,,,2024-06-05,2023-07-21
5009398478,Yang XiaoLong,,A5009398478,,,2024-08-20,2023-07-21
5058426766,Danielle Hein,,A5058426766,,,2024-08-13,2023-07-21
5092158645,Dorothee Danke,,A5092158645,,,2024-06-13,2023-09-07
5100562849,Guan‐Yi Wang,,A5100562849,,,2024-08-22,2024-07-11
5009196615,Heidi Arntzen,,A5009196615,,,2024-06-13,2023-07-21
5014364104,Fwu Tarng Dun,,A5014364104,,,2024-08-16,2023-07-21
5084309167,Takahiro Kawagoe,,A5084309167,,,2024-08-16,2023-07-21
5036841328,R. M. L. Graciano,,A5036841328,,,2024-06-12,2023-07-21
5079711254,Francisco Conde,0000-0003-3143-6520,A5079711254,,,2024-08-19,2023-07-21
5090814231,Zahra Deihim,,A5090814231,,,2024-08-14,2023-07-21
5085713644,Peng Qing-xi,,A5085713644,,,2024-06-09,2023-07-21
5087650984,Karen Barker,0000-0001-9363-0383,A5087650984,,,2024-08-20,2023-07-21
5017592734,Daniel Oberndorfer,,A5017592734,,,2024-06-09,2023-07-21
5070860219,JunkoIshihara,,A5070860219,,,2024-06-08,2023-07-21
5062962554,Seyyed Mehdi Borghai,,A5062962554,,,2024-08-17,2023-07-21
5090268554,Mayada M. Beshir,,A5090268554,,,2024-08-27,2023-07-21
5089845428,Macarena García-Trevijano-Cabetas,,A5089845428,,,2024-06-12,2023-07-21
5051410630,J. Kofler,,A5051410630,,,2024-07-28,2023-07-21
5035731516,Erasmus Jeremy J,,A5035731516,,,2024-05-09,2023-07-21
5040220849,Rita Denbow,0000-0002-6603-3863,A5040220849,,,2024-07-24,2023-07-21
5031473109,S. Zweekhorst,,A5031473109,,,2024-06-11,2023-07-21
5056266924,I. T. ROMANOV,,A5056266924,,,2024-07-02,2023-07-21
5065927057,Hiroshi Okamoto,,A5065927057,,,2024-06-11,2023-07-21
5042448579,Д. Б. Косолапов,0000-0001-6854-0423,A5042448579,,,2024-08-26,2023-07-21
5015973852,วรพจน์ กลิ่นเพ็ชร,,A5015973852,,,2024-06-06,2023-07-21
5043025970,P. Neyts,,A5043025970,,,2024-06-11,2023-07-21
5098783078,Yan Et Al.,,A5098783078,,,2024-06-11,2024-05-24
5072128100,崇 辻脇,,A5072128100,,,2024-05-14,2023-07-21
5040371288,杨迎,,A5040371288,,,2024-05-07,2023-07-21
5027912393,Ervin Syah Pehlepi,,A5027912393,,,2024-06-08,2023-07-21
5045938441,U Schatzmann,,A5045938441,,,2024-08-24,2023-07-21
5104739327,Barbette Stanley Spaeth,,A5104739327,,,2024-07-30,2024-07-21
5039207957,黄汉纲,,A5039207957,,,2024-05-07,2023-07-21
5025382134,Candace A Fleck,,A5025382134,,,2024-05-16,2023-07-21
5081926145,François Vassal,,A5081926145,,,2024-07-18,2023-07-21
5081454730,H. Romano,,A5081454730,,,2024-06-09,2023-07-21
5098844582,伊原 信夫,,A5098844582,,,2024-06-06,2024-05-27
5067936164,J. K. Harcourt,,A5067936164,,,2024-08-03,2023-07-21
5027822028,Ramisa Raya,,A5027822028,,,2024-08-24,2023-07-21
5073765047,Liliana Vallecilla,,A5073765047,,,2024-08-25,2023-07-21
5010014048,Robert Larbuisson,,A5010014048,,,2024-08-22,2023-07-21
5055694673,Nava Levit-Binun,,A5055694673,,,2024-08-21,2023-07-21
5046839075,Coromoto Luces de Salazar,,A5046839075,,,2024-06-13,2023-07-21
5075179275,Nurul Jasmin Pertiwi,,A5075179275,,,2024-06-13,2023-07-21
5054245694,H. D. BARROWS,,A5054245694,,,2024-07-03,2023-07-21
5017140807,Robert J. Amato,,A5017140807,,,2024-08-13,2023-07-21
5058304882,吉岡健太郎,,A5058304882,,,2024-05-11,2023-07-21
5008569840,Н В Гончар,,A5008569840,,,2024-05-12,2023-07-21
5021450940,Joseph Vidich,,A5021450940,,,2024-08-19,2023-07-21
5077385633,Yun-Ki Lee,,A5077385633,,,2024-06-11,2023-07-21
5051051053,Lamiaa Galal Elsorogy,,A5051051053,,,2024-08-24,2023-07-21
5030905808,F. O. Bjørnson,,A5030905808,,,2024-08-20,2023-07-21
5011861765,Rani Sulastri Maulani,,A5011861765,,,2024-06-12,2023-07-21
5046167591,Zhang Xinqia,,A5046167591,,,2024-05-09,2023-07-21
5050694450,Ole K. Harlem,,A5050694450,,,2024-08-16,2023-07-21
5083966734,Bao Zhi-yi,,A5083966734,,,2024-08-15,2023-07-21
5065684589,О. В. Джеджера,,A5065684589,,,2024-05-07,2023-07-21
5034291049,Yuga Adachi,,A5034291049,,,2024-06-12,2023-07-21
5064684925,弘志 藤井,,A5064684925,,,2024-05-10,2023-07-21
5027536000,美雄 八木,,A5027536000,,,2024-05-13,2023-07-21
5042122817,Sergei Spotar,,A5042122817,,,2024-06-07,2023-07-21
5015293342,Wenbo Huang,,A5015293342,,,2024-08-21,2023-07-21
5066018256,大亮 林,,A5066018256,,,2024-05-07,2023-07-21
5015052322,Julia Harrison,0000-0002-6953-5180,A5015052322,,,2024-08-21,2023-07-21
5041106287,Geoffrey.G. Wakuloba,,A5041106287,,,2024-06-06,2023-07-21
5052167508,Chen Si-hui,,A5052167508,,,2024-08-18,2023-07-21
5004703600,M Schmitt-Ney,,A5004703600,,,2024-08-21,2023-07-21
5056313768,O H vd Baan-Slootweg,,A5056313768,,,2024-06-11,2023-07-21
5047451872,Roberta de Oliveira Moraes Cassia,,A5047451872,,,2024-06-11,2023-07-21
5047955532,Mosavi Seyed Gholamreza,,A5047955532,,,2024-06-12,2023-07-21
5026703631,慎二 石本,,A5026703631,,,2024-05-08,2023-07-21
5106059093,Carlos Bolivar Bonilla Baquero,,A5106059093,,,2024-08-16,2024-08-02
5078008780,Deobhankar Pb,,A5078008780,,,2024-06-08,2023-07-21
5063600846,耕平 河本,,A5063600846,,,2024-05-12,2023-07-21
5105503825,N. A. Rusakovich,,A5105503825,,,2024-08-22,2024-07-31
5053925439,隆人 安達,,A5053925439,,,2024-05-07,2023-07-21
5105079602,Daniel J. Boulet,,A5105079602,,,2024-08-19,2024-07-26
5014536897,Anita M. Thomson,,A5014536897,,,2024-06-07,2023-07-21
5051252110,Gordon M. Burghardt,0000-0003-4943-8145,A5051252110,,,2024-08-27,2023-07-21
5078083579,R Forbister,,A5078083579,,,2024-06-13,2023-07-21
5065795477,Kikuya Takahashi,,A5065795477,,,2024-08-10,2023-07-21
5049801045,Ar. Gör. Ceren SÖZERİ,,A5049801045,,,2024-05-12,2023-07-21
5074790614,Kelly de Bortoli Pisoni,,A5074790614,,,2024-07-14,2023-07-21
5046876565,Anna Vasylytsya,,A5046876565,,,2024-06-08,2023-07-21
5036351905,Areej Abdullah,,A5036351905,,,2024-06-10,2023-07-21
5008407234,Kyung-Yeon Lee,0000-0002-6458-6130,A5008407234,,,2024-08-19,2023-07-21
5032463278,几风,,A5032463278,,,2024-05-13,2023-07-21
5089034766,A. Nadra,,A5089034766,,,2024-06-06,2023-07-21
5027485858,F. F. Booth,,A5027485858,,,2024-08-12,2023-07-21
5008560074,Farras Naim,,A5008560074,,,2024-08-19,2023-07-21
5008705604,沧浪,,A5008705604,,,2024-05-08,2023-07-21
5017028624,郑淑伟,,A5017028624,,,2024-05-14,2023-07-21
5004782207,J.H. Li,,A5004782207,,,2024-06-05,2023-07-21
5017084875,Asyia Zeenat,,A5017084875,,,2024-08-25,2023-07-21
5009471639,俞海萍,,A5009471639,,,2024-05-11,2023-07-21
5043259041,E. J. Corazza,,A5043259041,,,2024-06-11,2023-07-21
5061159632,B. Chem,,A5061159632,,,2024-08-18,2023-07-21
5069395324,Devadas Patil,,A5069395324,,,2024-06-13,2023-07-21
5046945294,暁雄 井上,,A5046945294,,,2024-05-11,2023-07-21
5096944900,Luise Rinser,,A5096944900,,,2024-06-06,2024-05-09
5083777155,Laura V. Swant,,A5083777155,,,2024-08-21,2023-07-21
5104924778,Timothy Schroder,,A5104924778,,,2024-08-01,2024-07-23
5096431563,Michael Spencer Michael Spencer Cornell University,,A5096431563,,,2024-05-15,2024-05-07
5039279808,M. Reza Salari,,A5039279808,,,2024-08-24,2023-07-21
5089704829,V. Sopela,,A5089704829,,,2024-08-21,2023-07-21
5080604587,S.W. Lee,,A5080604587,,,2024-06-11,2023-07-21
5034236619,J. J. Redding,,A5034236619,,,2024-08-12,2023-07-21
5017733927,Gabriele de Paula,,A5017733927,,,2024-06-09,2023-07-21
5069132280,D.C. Kuncicky,,A5069132280,,,2024-08-22,2023-07-21
5088377972,Hermann Engel,,A5088377972,,,2024-08-26,2023-07-21
5058717377,Юхим Ізраїлевич Машбиць,,A5058717377,,,2024-05-12,2023-07-21
5057275849,晃 進藤,,A5057275849,,,2024-05-15,2023-07-21
5009329644,Robert A. Shive,,A5009329644,,,2024-06-12,2023-07-21
5055423649,Hye-Yun Kil,,A5055423649,,,2024-06-12,2023-07-21
5045937033,Jonas Dumler,0000-0002-7600-3844,A5045937033,,,2024-07-20,2023-07-21
5103590551,SP Singh,,A5103590551,,,2024-08-24,2024-07-14
5088240135,Alana Mackay,,A5088240135,,,2024-08-23,2023-07-21
5051356687,Boris Kirgincev,,A5051356687,,,2024-07-16,2023-07-21
5053994145,Brian Jongwon Choi,,A5053994145,,,2024-06-07,2023-07-21
5056868516,Wilfried Paulus,,A5056868516,,,2024-08-20,2023-07-21
5037603257,Salma Aulia Utami,,A5037603257,,,2024-08-12,2023-07-21
5031546494,Muhajra jafar,,A5031546494,,,2024-06-12,2023-07-21
5069209532,恒夫 野田,,A5069209532,,,2024-06-07,2023-07-21
5042951053,沈光虎,,A5042951053,,,2024-05-11,2023-07-21
5054783837,W.Y. Chin,,A5054783837,,,2024-06-08,2023-07-21
5053811281,森谷 礼子,,A5053811281,,,2024-05-13,2023-07-21
5028095548,N. Premchalswadl,,A5028095548,,,2024-06-06,2023-07-21
5004108623,K. Buzási,,A5004108623,,,2024-06-12,2023-07-21
5021515152,Thomas B. Bemenderfer,0000-0002-7129-3395,A5021515152,,,2024-08-24,2023-07-21
5078636793,Shahbaa Basim Helal,,A5078636793,,,2024-05-14,2023-07-21
5027527323,V Kharkar,,A5027527323,,,2024-06-28,2023-07-21
5053748133,N.S CHEGODANOVA,,A5053748133,,,2024-06-09,2023-07-21
5101357617,Xiao-Feng Mao,,A5101357617,,,2024-07-21,2024-07-12
5068939830,J.S. Lee,,A5068939830,,,2024-08-17,2023-07-21
5003129921,Krauss Ah,,A5003129921,,,2024-08-21,2023-07-21
5017728774,Dedi Holden Simbolon,0000-0001-8515-6685,A5017728774,57208701858.0,,2024-08-21,2023-07-21
5032120269,Aniket Kamboj,0000-0003-4142-2237,A5032120269,,,2024-08-24,2023-07-21
5070977900,彦 関明,,A5070977900,,,2024-05-07,2023-07-21
5054094330,Joaquim Geraldo de Cáprio da Costa,,A5054094330,,,2024-07-15,2023-07-21
5051150873,С В Суслов,,A5051150873,,,2024-05-13,2023-07-21
5001905897,Anca Constantina Pârău,0000-0002-4661-8362,A5001905897,55551383300.0,,2024-08-19,2023-07-21
5092016211,M. Jayaselvi,,A5092016211,,,2024-06-13,2023-09-07
5053395337,Régine Raymond,,A5053395337,,,2024-06-12,2023-07-21
5028008707,Elisabeth Cremieu,,A5028008707,,,2024-06-11,2023-07-21
5008701542,Paola de‐los‐Heros,,A5008701542,,,2024-07-30,2023-07-21
5028551129,Agnès Lehmann,,A5028551129,,,2024-08-19,2023-07-21
5015755479,Luiza da Silva Rodrigues,,A5015755479,,,2024-06-09,2023-07-21
5046511086,J Marion,,A5046511086,,,2024-08-17,2023-07-21
5033970253,郭树勇,,A5033970253,,,2024-05-07,2023-07-21
5029376124,F J Bermejo M,,A5029376124,,,2024-08-09,2023-07-21
5048985774,Thandiwe Yvonne Peter,,A5048985774,,,2024-08-26,2023-07-21
5066000495,Gaurav Nakum,,A5066000495,,,2024-08-01,2023-07-21
5001624162,Lauren K. Robel,,A5001624162,,,2024-08-22,2023-07-21
5091128180,D. Ultroska,,A5091128180,,,2024-06-13,2023-07-21
5090409554,順 諏訪間,,A5090409554,,,2024-08-20,2023-07-21
5064337695,Pagadala Vijaya Kumari,,A5064337695,,,2024-08-19,2023-07-21
5094991499,Alberto De,,A5094991499,,,2024-05-13,2024-04-09
5050344868,Antoine Mfa Mezui,,A5050344868,,,2024-06-12,2023-07-21
5096940896,Fatima Chaouche,,A5096940896,,,2024-05-27,2024-05-09
5093951977,Elisabeth Paluszkiewicz,,A5093951977,,,2024-08-14,2024-02-20
5076750176,S Jänicke,,A5076750176,,,2024-08-17,2023-07-21
5080741085,Emily Meshberg,,A5080741085,,,2024-08-19,2023-07-21
5089563776,Tomofumi Nakayama,0000-0003-1240-3571,A5089563776,,,2024-08-19,2023-07-21
5018125554,Isnaini Mohammad,,A5018125554,,,2024-06-06,2023-07-21
5089814702,Margareta Halek,0000-0001-5368-255X,A5089814702,,,2024-08-23,2023-07-21
5068615216,Donald K. Krecker,,A5068615216,,,2024-08-20,2023-07-21
5099581770,ZHOU Zihong,,A5099581770,,,2024-07-19,2024-06-28
5103144903,Priya Singh,0000-0002-0625-9617,A5103144903,,,2024-08-23,2024-07-12
5064453041,Barbara Sprick,,A5064453041,,,2024-08-16,2023-07-21
5063844953,Sangepu Bhavanarushi,,A5063844953,,,2024-08-23,2023-07-21
5106707329,Zhaopeng Zhong,,A5106707329,,,2024-08-25,2024-08-25
5013065312,Tarabuta Radu,,A5013065312,,,2024-06-11,2023-07-21
5004642548,A. Kamuran Kadipasaoglu,,A5004642548,,,2024-06-08,2023-07-21
5038122264,Anindya Putri Wisnumurti,,A5038122264,,,2024-07-30,2023-07-21
5058445135,秀次 野崎,,A5058445135,,,2024-06-11,2023-07-21
5015087975,Liliia Shmorlivska,,A5015087975,,,2024-06-06,2023-07-21
5052386934,Mauro C. Beltrametti,,A5052386934,,,2024-08-23,2023-07-21
5005347319,Daniella Ingrao,,A5005347319,,,2024-06-10,2023-07-21
5075622524,В. В. Чугунков,,A5075622524,,,2024-05-14,2023-07-21
5054044420,St. Duderstadt,,A5054044420,,,2024-06-08,2023-07-21
5026879335,R Flury,,A5026879335,,,2024-08-12,2023-07-21
5027455292,CaputoBarbara,,A5027455292,,,2024-08-10,2023-07-21
5055297577,M Zaccagnino,,A5055297577,,,2024-06-06,2023-07-21
5026801272,R. Wishnevski,,A5026801272,,,2024-08-17,2023-07-21
5012520029,Mostafa Mehri,,A5012520029,,,2024-08-23,2023-07-21
5010807444,Qiaoru Guo,0000-0002-6818-7495,A5010807444,,,2024-08-22,2023-07-21
5096395837,秀樹 澤井,,A5096395837,,,2024-05-15,2024-05-06
5076028224,W.H. Oliver,,A5076028224,,,2024-05-14,2023-07-21
5106363823,E. A. Krivorotova,,A5106363823,,,2024-08-24,2024-08-09
5047068915,J. J. Hervé,,A5047068915,,,2024-05-13,2023-07-21
5089491568,Toru Oizuimi,,A5089491568,,,2024-05-10,2023-07-21
5007580142,Norhawani Mat Sarih,,A5007580142,,,2024-06-11,2023-07-21
5041457053,土山 明男,,A5041457053,,,2024-05-06,2023-07-21
5001348851,秀樹 嶺,,A5001348851,,,2024-06-08,2023-07-21
5028502745,S. Lee,,A5028502745,,,2024-06-10,2023-07-21
5097829183,WTL,,A5097829183,,,2024-08-19,2024-05-13
5045198009,Barik Dillip Kumar,,A5045198009,,,2024-05-10,2023-07-21
5003617830,J. Renault-Miskovski,,A5003617830,,,2024-08-18,2023-07-21
5048721164,Vilmar Dal Bó,,A5048721164,,,2024-06-11,2023-07-21
5004307123,G. K. S. Hamilton-Edwards,,A5004307123,,,2024-06-07,2023-07-21
5051600686,F. Guebre Egziabher,,A5051600686,,,2024-06-12,2023-07-21
5051180607,Aquino Santana,0000-0001-8887-9264,A5051180607,,,2024-08-19,2023-07-21
5053010006,Teemu Kilponen,,A5053010006,,,2024-05-09,2023-07-21
5038838270,M. H. Liu,,A5038838270,,,2024-06-14,2023-07-21
5036045176,渡辺治雄,,A5036045176,,,2024-05-08,2023-07-21
5074301049,H Milhiet,,A5074301049,,,2024-06-07,2023-07-21
5079199467,Stephen M. Mercier,,A5079199467,,,2024-08-25,2023-07-21
5020095326,V A Skachilov,,A5020095326,,,2024-06-11,2023-07-21
5045776738,Anne-Louise Meyer,,A5045776738,,,2024-08-19,2023-07-21
5005568436,De Basabe Delgado,,A5005568436,,,2024-08-20,2023-07-21
5009160262,J. Goldman,,A5009160262,,,2024-06-07,2023-07-21
5063713186,Sonia Novello,,A5063713186,,,2024-05-14,2023-07-21
5071335362,Huanli Guo,,A5071335362,,,2024-08-16,2023-07-21
5033146446,Paul Szénás,,A5033146446,,,2024-08-06,2023-07-21
5046264272,G. Mercer,,A5046264272,,,2024-06-10,2023-07-21
5043280710,Jaimi L. Warthman. Grimm,,A5043280710,,,2024-06-13,2023-07-21
5088102920,N.R. Khasaeva,,A5088102920,,,2024-08-25,2023-07-21
5009381055,云飞 代,,A5009381055,,,2024-06-07,2023-07-21
5042843287,Kaixiang Sheng,0000-0002-9129-546X,A5042843287,,,2024-08-22,2023-07-21
5049760750,C. V. Dawe,,A5049760750,,,2024-06-06,2023-07-21
5035798416,Ariana F. Young,,A5035798416,,,2024-08-22,2023-07-21
5016673536,Tomáš Ustohal,,A5016673536,,,2024-05-17,2023-07-21
5077784290,María Fernanda Díaz Feres,,A5077784290,,,2024-06-12,2023-07-21
5022114545,R. Sroka,,A5022114545,,,2024-05-06,2023-07-21
5008444840,天野武彦,,A5008444840,,,2024-05-09,2023-07-21
5069663799,Jorge Panameño Pineda,,A5069663799,,,2024-08-19,2023-07-21
5055441176,Camila Georgia Comarella,,A5055441176,,,2024-06-12,2023-07-21
5006078687,Moch Bachrudin,,A5006078687,,,2024-05-14,2023-07-21
5091738273,Dennis Shee Heng Foong,,A5091738273,,,2024-06-09,2023-07-21
5063926229,R. Orozco,,A5063926229,,,2024-05-08,2023-07-21
5047160720,Hans Ammeler,,A5047160720,,,2024-06-10,2023-07-21
5081933140,Neda Mimica‐Dukić,,A5081933140,,,2024-08-21,2023-07-21
5097403620,Gould,,A5097403620,,,2024-08-25,2024-05-11
5091111136,S. Šmirjaková,,A5091111136,,,2024-08-20,2023-07-21
5015490566,Del Flint,,A5015490566,,,2024-08-14,2023-07-21
5072651205,Emilie Parrat-Hasdenteufel,,A5072651205,,,2024-08-04,2023-07-21
5092527190,Bruno Carlier,,A5092527190,,,2024-05-17,2023-09-07
5089258658,Qinzhi Hou,,A5089258658,,,2024-08-20,2023-07-21
5064734241,U. Aribal,,A5064734241,,,2024-06-07,2023-07-21
5011808539,Zhang Manjun,,A5011808539,,,2024-05-07,2023-07-21
5021954848,C. Klimowicz,,A5021954848,,,2024-08-16,2023-07-21
5012967778,Luketich,,A5012967778,,,2024-05-07,2023-07-21
5025764274,吴宛玲,,A5025764274,,,2024-05-10,2023-07-21
5040011643,Antonio Alcántara Carmona,,A5040011643,,,2024-06-13,2023-07-21
5016561372,Afsoun Uddhammar,,A5016561372,,,2024-08-11,2023-07-21
5010510474,Douglas A. Horton,,A5010510474,,,2024-08-26,2023-07-21
5076767738,Joseph C. Markowitz,,A5076767738,,,2024-06-12,2023-07-21
5034728846,Cife Cife,,A5034728846,,,2024-05-15,2023-07-21
5036854334,H. F. Lockwood,,A5036854334,,,2024-08-20,2023-07-21
5026205121,Nadya Pashkova,,A5026205121,,,2024-06-08,2023-07-21
5085289532,V.S. Obukhovich,,A5085289532,,,2024-06-13,2023-07-21
5078088589,Jeisiane dos Santos Lima-Brito,,A5078088589,,,2024-06-08,2023-07-21
5063617895,D.K. Simon,,A5063617895,,,2024-06-14,2023-07-21
5042041584,Breana Frankel,,A5042041584,,,2024-06-12,2023-07-21
5031860858,J Skudlarski,,A5031860858,,,2024-06-08,2023-07-21
5025325699,Yanyun Hu,,A5025325699,,,2024-08-22,2023-07-21
5092439231,Tilo Pilling,,A5092439231,,,2024-06-29,2023-09-07
5023503428,Kristine Schjerpen Karlsen,,A5023503428,,,2024-06-07,2023-07-21
5102189182,Karemore P.S.,,A5102189182,,,2024-07-21,2024-07-12
5075777751,Zlata Růžičková,,A5075777751,,,2024-05-16,2023-07-21
5021968131,К А Лоренц,,A5021968131,,,2024-05-09,2023-07-21
5049076353,Mohamad Walid Yamak,,A5049076353,,,2024-06-06,2023-07-21
5097155093,Del Bello F,,A5097155093,,,2024-06-07,2024-05-10
5062796077,테오도어 러년,,A5062796077,,,2024-05-09,2023-07-21
5103444616,Mona Zakaria,,A5103444616,,,2024-08-24,2024-07-14
5016170560,Leo van Santen,,A5016170560,,,2024-06-07,2023-07-21
5037541922,和男 宮本,,A5037541922,,,2024-05-07,2023-07-21
5000172871,Mon C Lee,,A5000172871,,,2024-08-05,2023-07-21
5044093748,I.M.H.R. Antunes,0000-0003-3456-5926,A5044093748,6701817085.0,,2024-08-23,2023-07-21
5022091855,万新梁,,A5022091855,,,2024-05-09,2023-07-21
5011300526,Ana Paula Armelin Ninci,,A5011300526,,,2024-06-13,2023-07-21
5025024130,Y. Iwata,,A5025024130,,,2024-06-10,2023-07-21
5018723781,N.K. Noskova,,A5018723781,,,2024-06-13,2023-07-21
5004138938,S W Kim,,A5004138938,,,2024-06-08,2023-07-21
5060720852,B. A. Mirtov,,A5060720852,,,2024-07-03,2023-07-21
5006413040,Z Dancea,,A5006413040,,,2024-06-07,2023-07-21
5030779199,Mohamed Ismail Yasawy,,A5030779199,,,2024-08-23,2023-07-21
5103890293,Solmaz Ghasemi,,A5103890293,,,2024-07-23,2024-07-14
5089179337,J. M. Fitzgerald,,A5089179337,,,2024-08-18,2023-07-21
5054758057,Ted Webb,,A5054758057,,,2024-06-12,2023-07-21
5061484254,Susan Mackintosh,,A5061484254,,,2024-08-24,2023-07-21
5060401885,N. V. Shchuruk,,A5060401885,,,2024-06-13,2023-07-21
5055273227,Nguyê n Va n Nam,,A5055273227,,,2024-06-08,2023-07-21
5059177476,N Garzón,,A5059177476,,,2024-08-12,2023-07-21
5014431342,孝 髙倉,,A5014431342,,,2024-05-11,2023-07-21
5059528136,Nazanin Hashemi,,A5059528136,,,2024-08-26,2023-07-21
5013457505,W. F. Prideaux,,A5013457505,,,2024-07-04,2023-07-21
5036325302,Beverly M. Mabela,,A5036325302,,,2024-08-21,2023-07-21
5077064282,Flávia Coimbra,,A5077064282,,,2024-06-11,2023-07-21
5088018703,Bernardo Falqueto Altoé,,A5088018703,,,2024-08-25,2023-07-21
5020407959,博 野田,,A5020407959,,,2024-05-11,2023-07-21
5046780999,Roel Jordans,,A5046780999,,,2024-08-26,2023-07-21
5082185465,Erling B. Jørgensen,,A5082185465,,,2024-08-21,2023-07-21
5068246943,Youn-Hwan Kim,0000-0002-6687-7636,A5068246943,,,2024-08-22,2023-07-21
5028522556,千鳥 麻上,,A5028522556,,,2024-05-10,2023-07-21
5003707013,Edward J Herbert,,A5003707013,,,2024-05-09,2023-07-21
5054096220,Frances S. Glushakow-Smith,,A5054096220,,,2024-05-16,2023-07-21
5075849628,光子 上部,,A5075849628,,,2024-05-09,2023-07-21
5096693399,张美俊,,A5096693399,,,2024-05-17,2024-05-08
5096270799,Heleno,,A5096270799,,,2024-06-11,2024-05-06
5012353667,Frank P. Puzycki,,A5012353667,,,2024-06-11,2023-07-21
5009000442,和田裕信,,A5009000442,,,2024-05-10,2023-07-21
5055077745,梁红军,,A5055077745,,,2024-05-12,2023-07-21
5096478054,遠藤 正之,,A5096478054,,,2024-05-16,2024-05-07
5049167555,今尾恵介,,A5049167555,,,2024-05-07,2023-07-21
5067362775,K.G. Adiyodi,,A5067362775,,,2024-08-21,2023-07-21
5096500461,Tomohiro Fujii,,A5096500461,,,2024-05-16,2024-05-07
5028212067,Frances Faehner,,A5028212067,,,2024-07-17,2023-07-21
5028089766,IMP Software Guys,,A5028089766,,,2024-07-15,2023-07-21
5004049131,Tobias Anslinger,,A5004049131,,,2024-06-06,2023-07-21
5061792332,Laura Almela Veracruz,,A5061792332,,,2024-08-24,2023-07-21
5068830100,Alma Bridwell White,,A5068830100,,,2024-06-06,2023-07-21
5100133258,K Eranga,,A5100133258,,,2024-07-19,2024-07-09
5105959653,Andrew M. Davis,,A5105959653,,,2024-08-16,2024-08-01
5057139512,Bert Coppens,,A5057139512,,,2024-06-11,2023-07-21
5103369056,Cho Sang-Joon,,A5103369056,,,2024-07-23,2024-07-14
5069931093,路用全,,A5069931093,,,2024-05-09,2023-07-21
5093034125,Abdullah I. Aldarazi,0000-0002-4618-5704,A5093034125,,,2024-07-19,2023-10-11
5021024700,F Ostadi,,A5021024700,,,2024-08-11,2023-07-21
5022905181,Rodríguez Téllez M,,A5022905181,,,2024-08-11,2023-07-21
5084058805,M. Behrashi .,,A5084058805,,,2024-06-08,2023-07-21
5041855860,Jose Guzman Carrascal,,A5041855860,,,2024-05-13,2023-07-21
5022946358,N. M. A.,,A5022946358,,,2024-07-09,2023-07-21
5016411003,John J. Privitera,,A5016411003,,,2024-07-22,2023-07-21
5063419675,Emma Fitz-patrick,,A5063419675,,,2024-06-06,2023-07-21
5068895164,Abrianna S. Robles,0000-0002-7329-8544,A5068895164,,,2024-08-22,2023-07-21
5004882345,闫秦勤,,A5004882345,,,2024-05-14,2023-07-21
5018103029,Trenise Robinson,,A5018103029,,,2024-07-30,2023-07-21
5079669190,Daiane Cristina de Freitas,0000-0002-7543-2559,A5079669190,,,2024-08-19,2023-07-21
5037889869,Johan Edy Prayitno,,A5037889869,,,2024-06-08,2023-07-21
5098983282,Rafael I. Shakirziyanov,,A5098983282,,,2024-08-21,2024-06-03
5081677742,Heishi Hamada,,A5081677742,,,2024-06-07,2023-07-21
5079740804,L. Vaca Romero,,A5079740804,,,2024-08-20,2023-07-21
5052113339,Wei Ge,0009-0003-7012-9555,A5052113339,,,2024-08-18,2023-07-21
5027495379,Espinosa Arellano,,A5027495379,,,2024-06-13,2023-07-21
5051827152,S. Jomeaux,,A5051827152,,,2024-06-07,2023-07-21
5069471165,Yin Wei-yin,,A5069471165,,,2024-06-07,2023-07-21
5049291679,Yongshi Ma,,A5049291679,,,2024-08-09,2023-07-21
5068086225,Süreyya Saridaş DEMİR,,A5068086225,,,2024-06-11,2023-07-21
5041329226,Marine Depléchin,0009-0004-4071-5550,A5041329226,,,2024-08-21,2023-07-21
5016192956,Р.А. Дерюгин,,A5016192956,,,2024-05-12,2023-07-21
5072883826,Siddiqui Mushtaq,,A5072883826,,,2024-06-10,2023-07-21
5083917245,Betty M. Giles-Bernardelli,,A5083917245,,,2024-07-27,2023-07-21
5041659376,Valentina De Paolis,,A5041659376,,,2024-06-08,2023-07-21
5088442879,V E Nonikov,,A5088442879,,,2024-05-10,2023-07-21
5089324131,Wim Vereecken,,A5089324131,,,2024-08-15,2023-07-21
5012853565,Amonio David Cuesta-Segura,0000-0001-8868-4934,A5012853565,,,2024-08-24,2023-07-21
5059508879,SVENJA MEISSNER NÉE SCHUCHERT,,A5059508879,,,2024-08-23,2023-07-21
5071698206,Timothy D. Wotherspoon,,A5071698206,,,2024-08-16,2023-07-21
5069875819,Y.S. Kim,,A5069875819,,,2024-06-07,2023-07-21
5100132012,Friedrich Preisigke,,A5100132012,,,2024-08-13,2024-07-09
5025266885,道洪 呉,,A5025266885,,,2024-05-11,2023-07-21
5029071179,Sergio Franco Vazquez,,A5029071179,,,2024-05-14,2023-07-21
5091106318,Ormsby Aa,,A5091106318,,,2024-08-13,2023-07-21
