work_id,affiliation_seq,raw_affiliation_string_id
2014556508,2,7678718
1933204878,2,115488675
4312050408,1,34022039
3154944730,1,10157491
1980438544,1,128123052
2898968557,3,54513098
2766227262,72,98053952
2037167766,3,123595300
4400932733,1,93101927
3157875222,2,70843669
4238732168,2,119836302
1483098604,1,20262296
3047039671,1,81067989
4400255909,3,111442660
2236171363,1,103673057
3094460179,6,71204970
2324156121,1,18582879
2096817883,1,6745805
3216655350,3,54765653
2990638299,3,129080542
4254787677,4,129464890
3116112102,1,40008899
1987010985,1,5089688
2079891423,1,10085814
1539392533,3,49473766
1911642410,2,120525846
2070874295,7,47439178
2558878403,3,65566697
2120539307,2,94343019
3214342498,1,73512355
2082199655,1,37851071
3129354815,2,89548303
4297736274,2,64376700
2176661113,1,82723470
4392076564,1,122691730
2206654790,1,21828965
2980909418,5,54398432
1926660099,2,126702106
2922297553,2,22136567
1494680032,1,70328311
3098922470,1,33265747
2488524623,3,57879781
2971987110,4,26084596
3134293563,2,73434043
2573630021,1,36738572
2939642130,2,115764571
4387700992,2,70241821
4324291717,6,3603068
4312057746,2,106430070
3200809108,5,4628418
4205218112,1,58060741
4288535153,3,27178242
4382565406,1,70017088
2588671399,2,110380807
2803809847,1,83393448
2112572936,1,91182113
2120019530,1,45659630
1525787426,1,108774724
2804435003,1,10601611
2975534446,6,118288541
3030619237,1,32361039
200575700,1,32099003
3130381362,1,25872517
2882990391,3,69091173
2979643130,1,118996564
2464927038,1,75138293
3138226481,1,73710293
3027659598,1,60041472
1967238889,1,25997742
1544965013,4,90873724
3159278239,13,7235443
4206605325,8,4441495
3191271424,2,78339790
2053273821,1,72111636
2010921077,1,61990506
4280633037,3,125732391
3208593457,2,29168087
4381334867,3,65189549
2600365860,3,81145162
4324346866,2,56310142
4245315044,2,113198503
2530150006,1,30632292
4387779046,2,65753880
4391418411,1,73206966
2111329391,7,95502772
1507872388,1,44812788
1973609401,1,70155786
4395668997,1,100167274
4388230136,1,84905418
4234662016,3,7149045
2888212260,1,77132122
2047770439,3,54419677
64810995,2,25418099
4387598493,5,108210264
4387580180,1,19476150
2943769323,1,58083367
2010962778,1,114061683
42123864,1,52887797
1904405871,9,3763733
845586578,1,59521084
2022148517,1,21643328
293314818,1,78662571
1997785282,1,33270872
2398898602,2,47003398
3210543920,12,27785221
2062127218,2,17111871
4310106656,4,3401297
3128942543,1,38247704
3095533480,1,58432162
2740289278,3,92686265
3128893551,1,110270488
2026932753,1,127694024
2058072218,1,15067796
2203522309,2,17203808
3175770824,1,68140245
4386374634,17,99982413
3040814683,3,58452470
3164733568,1,69133153
2552735071,2,65816416
4398942207,2,90273872
3145550885,12,105002499
4210770549,2,47979654
3135499714,2,41084401
4304945796,4,42478950
3169215118,1,35242906
2071880929,11,114839941
2582270318,2,77978606
2070876539,1,71864686
2329984443,3,32773388
2170260700,1,7145148
2094838553,1,74874980
2302971467,1,62241616
4281959462,1,59886647
3183901890,1,20500562
2048041296,1,105981803
2040644079,1,101700076
4205858650,4,36209981
2011249694,1,73265930
1462961013,1,58999668
38678052,1,78736533
4390889540,3,92585907
2958212592,1,73479017
2116367181,2,45274023
2914349819,5,11736608
4285451804,4,93326461
4240608611,1,120603949
2250076188,1,73886069
2981785896,1,74254315
1997471851,1,38816997
2615509901,1,41077833
4391735670,12,75132011
2904981027,1,10916025
4367834262,5,45785893
2035070242,5,71743844
2126074403,2,123235067
4294408815,6,11949528
4292858688,2,99706754
2530827171,1,70380705
2972457577,1,70186558
2402234954,1,51257208
2789024823,2,44429352
4214559017,1,62045637
4304757199,2,70861268
4387916219,3,95584778
2571300421,2,49526861
3125792176,1,36192807
2389396930,1,66011457
2023899109,4,36740095
2042974272,1,76076293
2806376027,3,95345080
1994797549,3,64345786
2943540084,1,76113035
4225340806,8,25360444
4220825909,1,99070054
2092720466,1,87239663
2560715434,2,23911860
2908177375,1,73708163
2088363476,2,83740016
3161246383,4,54405467
2043575339,1,53606474
4392103419,1,92330631
4361891992,8,90932114
3127077322,1,66143763
2760811596,4,74763064
4239430555,1,63474468
2014089884,1,12248945
4366370763,1,53242129
2902955416,1,126157535
2355665598,2,58367737
4390853273,1,70430954
4244189484,1,36155489
4385798216,2,80222241
3101609581,2,29451147
2918656572,8,80448168
2040433231,2,113770809
1997328490,2,41116723
4312350170,2,114455820
3158014060,2,77098747
3122051684,1,39116859
3191476103,4,31596163
3025724572,4,18246680
2899703687,1,17834381
2804867203,2,28754486
2026777006,1,12997968
2024695279,1,17011621
2921483980,2,19138354
1598963921,2,42624645
2086656539,1,24522241
3106622415,1,31295146
2169510270,2,44945634
2362719332,1,13350081
2135515888,2,122884431
4304889263,4,47863609
2554739585,4,10419778
2046061255,1,129071430
2370155696,2,8738027
1576093217,2,36690547
2980172640,4,67441125
2117470379,1,17602441
4246592648,2,24567172
2045089737,1,49792306
4327905731,4,32621456
3134242410,1,52577182
2636378421,1,23449632
3091450419,1,42215584
2083486153,1,53168625
2007463382,1,15975656
2038305653,4,14300352
2079121759,2,96786537
4386047134,39,27845977
2898944261,3,64843444
4389306266,7,41591788
3122900073,1,57560185
1592552965,1,43769068
2415844968,1,73796295
5066034,2,95112615
4252049470,7,44088023
4224879662,1,54292754
4393965003,3,111755253
4200478279,1,57313166
4302598182,2,39117497
2970191870,2,58515838
4299814208,5,119702682
4400951434,4,44140856
2316640854,1,36627317
1605759708,2,116177764
2160277553,6,16983673
4249189475,1,54285375
1988436370,2,64205542
3046935528,6,17350621
4206320975,1,116654917
2054701421,1,120603378
3184385799,2,88791855
4245457115,1,41418136
2483896047,1,60892348
2171492234,2,84336560
4292493935,1,64143737
2043896556,1,102410857
1484899954,1,118659565
1036157721,1,76877083
2087314088,2,17197143
3029076367,1,67744955
1493769967,1,69889328
2167048484,6,76312782
4321367175,4,19252754
2035882352,6,3639087
4225395087,2,75297382
2076675100,1,3783237
1986144227,1,47504588
2606705948,1,55978087
4313168699,11,55190931
2971990503,4,75432784
3111936275,1,105873777
2319292439,1,50818918
2113528335,4,20797273
2136950042,1,62445349
3022043749,2,77066441
4243767981,3,108843082
3104286872,1,128028662
4235520831,3,41920150
2578989093,3,55903107
2494472946,2,108936244
3185199106,3,6700111
3080695263,5,58341969
4393436631,2,46244340
2270198951,2,78078726
2070072460,2,67927296
3110524421,3,76909397
4239515725,1,70938163
1458205132,2,13122686
3146028151,1,52707009
3143937542,1,69396194
2152055117,1,28660670
3048196940,1,111281634
146465359,1,75254743
1979950294,2,57330225
2994868547,4,118531123
2931275010,5,49381225
2948817734,7,73835581
3115230582,1,86167845
4389610111,4,46542488
2600188050,1,68257481
2587998596,2,65341699
241449463,2,37696167
3045340117,2,74398026
4383910290,3,19083627
3037668131,3,24812710
4382632685,2,21910599
2514370411,1,24218470
2059390256,1,36580518
76912651,1,29289131
2406877019,1,43883940
3186490946,3,48045594
2485749106,2,121635055
2605519790,2,62295350
3200905127,2,15003729
2146012401,10,19018065
3004642154,5,64636930
4200572234,3,113687066
1482277082,4,3434937
4380045930,1,36709010
3009836270,1,62685412
4399150745,1,67715749
4380200347,2,16828672
4310153076,1,7962918
2804946477,1,23760244
3167574671,1,82123447
3210874887,2,75123558
1587647435,1,76133830
2054713831,2,62193717
2901982198,94,74362605
1985160794,1,79041905
3167831371,1,7762734
2608765859,1,6101157
2071082600,1,21502357
4386798020,2,89532607
2029494533,1,22819225
2012631968,1,66309807
2053598003,4,38284069
2002456616,1,35365027
2916789854,3,33778395
2971429196,1,24655760
4231545554,1,19592899
4387620337,1,104120076
2050674227,4,114668704
2163250636,1,48468215
3126964989,1,9538061
2004538978,3,40245600
2022727698,1,16847144
2557639782,2,62425354
2163645408,4,20759018
2108950529,2,69430676
2097338689,4,107069800
2902488670,1,75520485
2050585064,1,38095816
2177137750,2,65988255
1555886055,2,73205871
2118984453,1,51930404
4320486026,2,111495153
3020858882,1,7336466
2098754246,1,91989342
1986790815,2,93735410
2618136775,1,65444597
4205323737,1,15985026
2750361716,1,91352364
4393156047,1,127879505
2285703282,1,49606327
3015850528,6,62557311
2889909748,1,23888947
4400970494,1,129529169
1991948598,1,62385260
4387090661,2,12159587
3199211820,12,84536276
4318761551,2,104115946
2480872124,8,49394936
2561265883,2,89998668
4399010312,2,96779738
2613439697,2,90523634
2156506702,2,128811225
2018596682,5,88360589
2057158559,1,52657098
2013658096,1,31825437
1982212124,1,36505597
3030208281,1,2626591
3163966296,1,94466023
2072154203,7,94697532
2166104485,1,18393340
3047042290,10,41686441
135384180,3,124145135
2024550239,1,123651292
3023626929,2,74096653
2617359080,3,50822049
2926563340,1,63818999
4252784878,1,71087244
2582284759,3,9245669
4382722832,4,24356011
4382204973,1,73703329
2990274304,2,61678868
1988765683,1,104927058
2041011062,2,7470107
2905832366,6,56125794
2047345537,3,64075906
2561996586,1,28650773
2132536746,2,99891925
2350624305,1,58007500
4322734122,1,11946759
2395510156,1,2417306
2106077231,1,102429418
2900836018,1,40269112
4309913085,2,117168654
4312278485,1,42112285
2020073299,2,77446897
1571521532,2,54488893
2005366839,1,57235536
4394839635,2,37809915
4255809089,1,30015652
2119602682,5,76570928
2995470481,2,64813009
2310455961,1,92280289
2062642730,1,102960438
3000568574,5,7235394
2136653336,2,71862062
1980514782,1,50898895
2067667090,1,101306449
2118051830,1,41939670
3094001648,3,12416580
4393172429,1,124965572
2912456020,1,55910572
4391782575,3,93910507
2550362509,6,42122771
4300644537,2,71786590
2415850724,2,126139288
2155377506,3,17769757
1847529609,1,57424670
3015503927,1,77799146
2167139409,3,26210424
4393989323,9,82086705
4394996331,4,103429398
2582255114,2,23082071
4321787242,1,111458380
2359019402,1,77497697
3189240352,4,20076575
2897136984,2,73117843
2124047460,1,44601991
4213301470,1,64686025
2357645706,2,5655513
2047277930,8,122550654
2884771550,1,71199346
4206084221,1,87426686
2601368841,3,25328608
1530954504,1,82112450
2603161282,1,55232946
4283388744,1,66807183
2006476814,4,122967153
2045893297,1,34002178
2135911980,2,82001937
1995833277,1,84698810
2919716821,3,46025763
2610555414,1,30414163
4307091005,2,93899019
2059469948,1,68835851
2171915822,3,81650459
2901228552,1,45901992
2913313396,3,74141595
3000404979,4,46663571
2751881187,3,86925407
3046016870,7,79091868
2889415516,3,27868204
3085430446,1,55552902
2140865718,1,37152880
2896944613,1,28875308
2101055317,2,10757190
3131845450,1,128135033
4400270622,1,6819130
2058066597,1,7103502
2032208327,1,92171698
3030521400,2,116309784
4387976650,2,65639219
1966243447,1,58145396
2946677216,1,24738003
4220669348,1,50123248
1522360002,1,60714536
4399597629,3,90585461
2884589591,1,83813735
2094480921,1,81784421
2158049887,1,30754799
4391273533,2,46071717
4254763968,1,71083796
4206197163,13,124559212
2898632776,1,10160362
2788304779,5,99240000
4295513268,3,7257251
2052414589,1,28849029
3196509944,2,13542017
4285296353,3,128752603
2810946935,1,74779596
3167921068,2,72489443
4296634933,1,70406694
2560498701,1,83006149
2350361253,1,49810414
4293481137,3,24069744
4234582178,1,52865011
1521056067,4,109653999
3176478271,1,11439257
4389478184,4,48850058
4249029176,1,63766165
2410941423,1,74704546
4379520690,2,90971173
3175926748,1,47518976
3023563388,13,43155804
4396220811,3,99978811
4232463501,1,13862342
2171391128,1,52393802
2009484058,2,25204276
2126425262,2,93531781
1963808308,1,103310250
2515862176,4,21097215
4367681595,1,74333215
2668086690,1,65941503
2103336603,2,1019070
2068551414,1,3325427
2019967596,1,125655158
4389646454,1,59414902
4382892989,1,39033586
3006504803,5,94169685
3156499942,3,8826677
2595104592,3,48526788
4399157845,2,67646230
3048711992,4,110664871
2951580506,1,42129338
4392195682,4,114620908
2029070440,2,6539219
4242118912,4,129535768
4255849020,1,56673634
2969217198,1,29357401
4308690080,1,72942520
2140853028,2,16970355
3119169095,1,65248419
2315538405,1,98523501
2086700561,4,58044713
4311350053,2,20955039
1952310611,1,56230816
2336887314,1,79109854
3124562095,2,108933255
3147158264,3,30884407
1993303178,1,39344996
3184672370,1,532557
1964135914,2,28137585
2767266881,3,26119761
4389228291,3,105438432
4386450207,3,22236709
2001193688,9,34458073
2976117258,2,62775693
2737080051,1,28755211
1627503130,2,100845039
4212937462,3,70607103
2551789973,9,73513715
4392142035,2,94552892
2411884114,8,75405093
3082247536,1,95835558
1984852294,1,115436673
2620925633,5,39049183
2412692480,72,44970481
1021563679,1,75551843
4391411608,1,92518913
2469031220,1,55592152
4206262173,5,73401115
4361770857,1,124999059
4234767073,1,75238611
3044973136,3,112422474
3087251262,1,47060434
2018151911,3,70872654
4362596369,1,106358697
2901936479,1,23972330
4391738565,2,104402489
2114642727,1,9761676
3147056352,1,5172590
2056894663,2,9499692
1968920014,1,20048876
2801951223,2,96858567
2898977069,11,54768254
2975427613,1,74894796
3087220720,1,87730113
2622202895,1,20773836
2295734570,4,41248961
4391849245,3,101467502
4291850239,1,74909501
4213244257,6,45444195
1977866912,1,1090565
2518211054,2,5428454
4321003620,4,35608423
2601742850,2,20049814
2089930103,2,47749318
4307273665,1,39145412
2071740937,1,46417250
3149170323,1,48275249
2019719546,2,86087961
4399971987,1,17329731
4312596474,1,25639326
1566468790,3,41960238
2370634785,1,42436297
2009519514,2,71772192
2767900029,4,23594589
4393360242,2,73544589
4220907894,7,95668506
3093624291,3,10562019
2985860440,1,18782080
2038967562,1,7170551
1981041178,4,74344249
4387497591,1,82104391
4292745496,1,47534448
3093212428,3,49006804
2791198567,1,37380268
4398540565,1,90335932
4322207906,1,95916722
2012154560,2,25643423
4390218399,2,37809915
3045389952,1,118045326
4312103076,3,8333495
2962138859,1,77294051
2060649934,1,62821051
2060767701,1,63115870
4387038022,2,89147502
1595443448,1,68032892
4397049389,3,96510871
4255943017,1,58021718
2103493305,1,25880697
2252285100,5,6624857
2049921137,1,18455269
2301423005,2,84099547
4206758795,2,87072909
4295027339,2,17477083
4292265583,4,21572993
2892204555,3,9436103
2078595846,1,94789689
4387058585,1,102327663
1411203031,1,63982747
4242617385,1,128968854
2053091405,1,74806834
1825536324,2,3519494
2159448186,2,58392401
2736086782,6,116593875
2089056350,2,45618763
2180823251,1,75414599
4366984959,4,14015494
3175041559,1,50873252
4389671157,1,128428719
2364852540,1,69760699
4214585363,2,41827364
2157617306,1,29308329
3091115457,1,75015711
2040423973,1,60374590
3118618422,2,55611012
4308422308,14,102806564
2090673143,1,70325091
2353750262,1,30555285
2064938664,2,60655318
2975202881,2,65724766
4285265903,3,4184657
2005971913,2,81071700
2314683384,1,119384830
4392659568,4,24302194
4380319388,2,45014265
4306689855,1,49654910
2067045764,1,44553889
28800898,1,15538650
4386221251,1,45424773
2211699782,1,79178672
2094622674,1,122598940
2147494211,1,25385975
2156818971,1,18351508
2048705615,1,127388498
2254643947,3,90528965
2124624547,1,33277667
2444427035,1,25695956
4393416589,1,58099064
4306845368,1,70943899
2416071177,1,63944745
2091851876,1,19335588
4319983334,4,16349908
3094437458,4,96270431
3083280900,2,18401349
4243449826,6,122824075
2800515308,3,29746611
2077171750,1,69265996
4396223934,5,96116297
2624008607,2,84883226
4289262339,5,82195454
2969758292,1,48027006
2080386858,2,82951495
2524069869,1,16132081
2349089846,1,55783139
4386277755,2,85801973
3017081155,1,75213045
2969790796,1,107077816
4237665667,1,39787165
4387623300,1,73542541
205733650,1,102250989
1968973218,2,70336100
1980822651,1,79223807
2157224084,9,22254192
2076413431,2,20884166
3206314569,1,11755273
3216116890,1,36915178
4296591159,1,20092986
2125113342,1,73777354
2973204737,3,62280345
4386800627,2,41475881
4220805332,1,127521612
3008633558,1,32114096
2946231268,2,65158358
1585120838,2,44491007
2098646237,1,13897615
3033074908,2,65942715
2273605670,4,60803469
3031800451,1,1935418
4205796579,1,5737190
3124062362,6,40090937
3032920186,3,106658435
2065941223,3,13394945
4316039485,1,53870274
2433669446,1,67248064
4210360113,2,43043877
4295819120,10,36721229
2605738788,5,111945445
4256123569,2,109131595
4387490254,2,86114671
2022242636,1,50317595
3189074734,1,26240704
2727940002,1,46286087
2935451305,2,74700033
3146109209,2,69724894
2100459684,1,9584888
2344255476,1,6285951
4394822512,11,127473929
4306948707,2,20611322
4282915994,6,99311638
2085157189,1,74678223
4287218999,22,57628764
2019789822,1,27959997
2074533603,1,18532894
2063850263,2,52795039
2375104975,1,17634420
3194453007,2,46107576
2517862713,1,20031415
2328143094,1,93107721
2886189922,2,70175131
2384908472,1,40181266
2789358985,1,12997810
1963566087,1,63494409
2392456519,1,66048178
4327949485,2,77245292
158991167,1,113207382
2981346960,36,96191835
2099940111,1,128919362
2067871261,4,19560174
2081959338,2,103337544
2247840864,4,95823626
2205757363,2,64810470
2937569744,1,45707791
4366463898,3,72835676
595418801,14,119258226
3209712926,1,74952151
2277087960,2,77171901
2980625790,1,70580891
4388974680,8,116904616
3018864049,1,108994813
2323710335,1,83400488
2081551363,1,46498969
1495882977,1,56705135
2563597549,1,60718297
2356031709,1,78812082
2808393768,1,71199346
2562513561,1,27840371
4311207669,1,68898101
2590200978,1,99096965
2005095066,2,50837748
4393539471,2,14630081
2044257788,1,94655306
3026009225,1,79334638
2603713389,5,55267999
2890394837,2,95895031
2900567010,1,63822466
4206852477,1,70155720
2003255983,2,81674097
2121448109,1,51837086
4388459786,16,84145693
3160583964,2,31871530
4239671297,3,37345831
2743559270,4,49623401
4360811335,1,17743846
4386083110,2,64635506
12704538,1,123973891
1484250682,1,74790177
1975219744,2,49024839
2107414878,1,33534767
4293099531,3,73165361
1482045472,1,28242487
1532617316,1,117293009
2619181151,1,65762590
2054859207,1,54345510
2131498799,1,23482764
2988541377,6,8090105
2804846591,9,23543233
3045032993,8,40384744
2736867280,6,8667568
2026313493,1,17874053
4253586108,2,75059515
4309014871,3,53729099
3010138571,3,112557221
2952106869,1,24964036
4288044518,2,114279095
2512726532,3,53561397
2017141608,1,75927354
61707378,23,113307411
4286587451,2,26240411
4315641589,3,119235554
4313528852,1,7295552
2160420305,1,14821293
4212777779,1,45926484
2791234229,2,21853672
2339010835,1,20760190
3148450258,4,78150682
2168339939,2,28904586
4241995006,1,116040651
3080498777,3,33737094
2028922892,1,10150667
146424511,1,58087755
2093420521,1,59922695
1484110831,5,114478334
2016054702,1,98913494
2135246598,4,68581036
2997485097,4,67923206
2235512904,1,49517133
2022999969,2,75190573
1975321561,2,74085879
4387184064,1,102803822
2011954596,1,34028445
2734625111,2,13024955
2376315856,1,24008618
2740844325,2,89573374
2081434957,1,10545328
420469279,2,78546296
2029811033,1,2117510
2058947814,1,76428880
4401524416,2,53859612
4232579146,1,38481946
4294189359,1,43867993
1981673350,1,121501804
4312216178,2,20681135
3121819467,5,128799458
4398184523,5,128240628
2119562644,4,40093156
2546929242,3,97733898
4225321826,1,24199880
3215813494,17,112315466
3129208448,4,119495892
4387779007,3,91267991
2015743887,1,75421424
2259223866,1,70218954
1986618119,1,124451109
2336708486,2,13315771
4399744043,1,73541899
2171453143,1,120353462
4312947549,1,22924591
2128935757,2,107618503
2330076259,1,74247371
2621963224,4,128512571
4319596235,16,43831504
2799804843,2,64881116
4309637564,1,60429831
2025746623,1,37057279
2085110788,3,64661621
2039064480,3,128281377
3004046419,3,49569483
2014628596,1,74497710
2287914321,1,43858274
2921244933,1,49888575
4384787413,2,81269012
2006078044,3,24205565
2581275092,2,78039617
2302167619,1,104187871
4364374426,1,18415004
2084730512,1,100640257
2162325498,1,92530385
1990598861,2,9983556
2503476399,3,106855636
1998210037,1,85398788
4254501292,2,15794772
4256194694,1,80081615
4213341759,1,11759337
1763952153,2,97931351
4382599763,1,22154483
2122700420,1,124596666
2035860470,1,19443731
2355147479,1,6754718
4285397638,1,52994291
1953307570,1,21197469
2132605602,1,118009242
2341284364,1,74838871
2792074024,6,17232504
2742133220,10,44814502
2162106342,1,118913078
4367606055,8,35927071
2788562687,1,10921366
4292074760,2,69357109
3184590141,3,60046956
2052351264,1,83445766
2150847578,1,84394254
2330950267,2,41530264
4392652693,1,95104424
4391532313,1,27386579
2084056161,1,64168448
2072871101,3,60661390
1992498736,2,107023046
2587027400,2,128458385
1892521820,1,21003262
2357362857,1,1890541
2963820033,1,39108255
2112706686,1,13964123
165102215,1,43558625
4389796828,2,37809915
4400770622,25,102469666
2913884723,2,117002799
4306407888,1,77008038
2482402567,2,91866101
4310062783,4,45590542
2995973848,2,109861297
4200042216,2,115113545
2068162689,2,23818355
2043008431,4,3450274
3022939354,1,46552147
2917604197,5,117577523
4379332770,9,22012709
1547989091,1,75341718
3040242101,14,57986268
3029687817,1,78757368
1967581067,1,108200335
176483621,1,96416910
176096460,1,36778574
4247287778,4,124038730
4390035066,1,49614856
1988120944,3,85239945
4245611176,1,24371083
2107959595,3,89166105
3097891358,1,31616296
4309329335,1,52980573
2047658790,3,96814719
2385816432,1,60030712
1986805421,4,29625622
4285797582,4,73606546
2028297738,2,71643774
3112799582,3,71303193
2744980733,1,49651329
4291598931,1,74909501
2789471796,5,69790340
4381279265,1,73236810
4210544444,6,59685088
3214932118,1,116850273
4239797127,2,56268460
3017198476,1,10023556
2983656514,12,87997131
2791720704,2,64118539
1582781951,3,49588927
2117977723,3,32859122
2140696409,1,38497197
4394987444,2,123656279
2162741058,2,123015437
2128111894,1,75226639
4300784606,1,75093619
3173308685,2,106982356
3091806309,3,30001912
4385752319,1,28888349
216935602,1,46483197
2807757099,1,29531638
1983509505,1,80455529
2898338490,1,85766890
4312809381,1,55175574
4220676692,1,121130429
2364885038,1,232340
2254841430,1,30424960
4251322591,3,64004894
2165442415,4,88700758
2139098891,1,66534999
2748490333,1,37577600
1975471639,2,49665581
2092943434,1,120847487
2909212281,6,86432458
2189462190,8,61307158
3031840489,1,75064721
2553071559,4,46372965
2043566719,1,8867745
4394105484,3,62650719
1582395132,2,123256689
1573594376,1,61851314
2070926477,3,40167188
1991988522,1,29726823
4229999403,2,39239254
4399057347,1,74435940
1602391804,1,17164884
4236825489,1,74271528
2754521004,3,25334009
1983502120,1,98203359
1969603674,2,123137153
1996934670,1,63214821
4290829953,2,73344404
3157974379,4,80539930
2046639319,3,25412050
2015338525,1,74346145
2997068444,2,69066472
2958971312,1,24022224
1972894083,1,53565979
3028378014,1,74897040
4223643206,3,21566617
2048156024,1,36406139
4230923601,2,91954568
2005633166,2,88062520
4386472813,1,13398824
3177990777,2,102406036
2000676807,1,46529751
2996703502,1,58244731
2757156203,3,26610785
2914639097,3,29592830
2903292961,4,42084476
2092532799,1,102577491
3004220762,2,55686593
3030257474,1,78469539
4390495312,2,115783334
4220729480,82,76943570
1980021944,2,82228876
2018862379,4,76535342
4313561040,1,55865406
2770125716,2,113972292
1014281907,1,114656654
3111497743,1,65132514
1974971068,8,49887922
2761868487,1,64655748
4226309809,2,14063642
4235085781,3,90804839
2015048943,1,99894809
1969555676,3,52687955
2349525183,1,69182929
2198868101,1,54734200
1980854988,1,95928352
2512614003,1,43689262
2801981788,2,63021892
2018378036,1,28976103
2060070816,1,54870035
2167861596,2,81044054
2976459172,1,11654037
3169434115,2,77848291
2134012905,47,106969320
2262127168,1,3977130
4398221138,2,96199410
1603144322,2,36787211
2063409066,1,59306455
1974666730,1,57562593
4239513757,1,74492007
2413321023,1,15696035
2013306213,1,113690585
4281293100,5,99953722
3153939186,2,123237508
2542669001,1,63040091
4384943489,1,75369407
3211391177,4,102377779
2071042288,1,64108478
4240688423,1,112601877
4230969857,2,122575416
2115092018,5,4927493
1537321354,1,68283079
2181717881,8,74495416
3215805424,1,7281976
2118869436,1,51535774
2016253390,1,25204420
759371106,1,53529727
3004954252,3,63455838
4242930010,1,30205633
2048810261,1,49019205
2182108658,1,117464139
2353715833,1,78813010
2804279472,5,29437618
117447791,1,127950328
2884900857,5,19582373
2999859197,1,112871135
4376650559,1,64886167
2814444169,2,56668184
1992843940,3,118306587
2513838705,1,86303997
2099012062,2,18940726
4313167574,2,25192253
4254689891,8,101647443
4237308975,1,119854753
616732655,2,45984810
1967925279,2,20227722
2003985632,5,44819723
4308124082,2,37999860
2161763396,1,19643797
2006987697,1,114397384
2064754631,2,4784949
4386895255,1,88232908
2070163115,1,121462487
2091886070,1,48210399
3003487504,15,32684853
248349785,1,106273080
2252543236,1,55613824
2044030837,1,42658296
2135488695,3,60208085
2770277652,3,35284139
2063479240,2,37217280
2513416008,1,70333543
1974394577,3,46162157
1962094438,1,33532580
2107640375,1,957936
2328564210,1,66376805
2012318686,1,58239822
2100681545,2,20483189
2753096996,1,74791117
2506113418,2,112102423
2073829792,1,16427388
1576989205,1,74346177
3205557932,4,47038263
2953682362,1,66570683
2092154462,1,3931883
2257687991,2,41584089
4281862177,2,20044792
2954181286,1,73694529
2042598118,1,31215512
2566200520,2,24806356
2015032029,1,90332481
4383375532,1,98396655
2355706252,1,65426101
3196939177,1,14216966
2009943220,3,29451452
2974881163,3,61726093
2103056238,1,8405587
3153180349,5,14726571
2653076938,1,50929259
2375750742,1,11854081
2378713928,1,13257457
4389307801,2,106016516
3021695151,2,92730942
2236631700,1,46939659
2153914695,1,20892254
3014248866,6,35155199
2797353025,10,27680526
3204470754,1,99682524
2048344754,1,39466196
2382561533,1,13450498
2569958085,2,10772523
3087311509,11,34796748
3178998466,3,31319422
1975583113,2,42277625
2309839528,1,20740947
3032498740,3,76133161
4249893660,2,74417134
2604659591,1,63214879
2527579414,7,67388061
4385783104,1,20946102
2113764951,2,70328301
4393644793,1,58099064
1893560329,4,58254206
3163645381,1,49931904
2048564729,1,4467840
2807795770,1,78545298
2887992789,2,98484567
3038614565,42,66038436
2390993473,1,65410161
2391810330,1,11450781
2147035598,7,54004171
2050767781,1,81707621
4310713608,1,29358368
2111912666,3,91068909
3197134443,26,74463078
3096022135,1,55666128
3129454103,5,49148618
2127487107,1,11637272
2753827995,3,76893469
2045182760,2,14668913
1971692896,1,18934040
4254915173,4,95481888
2321417652,2,63137954
3025877973,9,117944446
4394258786,3,39920410
2126297347,1,37457476
4300511227,1,21934618
2257321558,2,43213266
2790042457,2,12467632
4400742573,1,26794037
2561429604,1,82667146
4390301999,1,37809915
2115157962,1,73506304
935297674,1,42575264
2512903974,2,5111761
844359138,1,1087092
2243173593,1,90944899
2163993382,4,43688512
2589476301,1,73888866
2021653852,1,41094362
1969873184,2,123682364
2070563645,1,29585818
2559173052,1,74946644
2734705096,1,77633541
2096894759,1,56231046
2028843156,1,90100298
2163313249,10,4776452
4396864389,1,121418625
2802599473,3,56970690
3134758511,3,62530337
2620404591,1,102816305
2062088168,4,52087107
2019762191,1,113126821
2032800505,2,61189783
2566058562,1,5922822
2359291243,1,77280180
2957042852,2,37345992
4200404986,1,107082533
2043207268,1,55809717
2039488473,1,59356374
3025550946,1,97119860
162709447,1,107048720
2919390479,1,19691169
3196345499,1,73684364
4206422555,1,74036999
4398794845,2,91109789
2971455662,4,97883756
3213436671,1,36757589
4205422299,3,36637424
2006726484,1,65510136
2015168090,1,117714089
2997767181,1,10353609
2046880832,1,12682709
4386301574,1,50285858
2109738147,1,38737506
2548613400,2,63759785
2113612404,2,42232506
2746634298,1,49656050
2212971971,1,58582277
2915116423,1,97687928
2160025727,4,75600212
2046736680,5,120394376
2983402421,2,14933965
2944979277,1,46677887
2043588539,1,44325202
1881316950,1,39506972
2802950892,8,21525301
4396730722,1,34795149
4397048158,1,71534535
4394052115,1,92504088
2001671969,3,7861896
2914922656,1,92479700
4283707694,2,38087102
2145387624,1,104230870
2088425116,1,58255765
2128205007,2,115929064
2418530852,1,64385525
2794910037,4,76728441
2033711354,1,6720174
2609267439,1,24002708
3044015124,1,73827410
4318669990,3,83750786
2789348759,4,22382120
1993122090,1,11511099
2958091411,1,59091478
3041352268,6,45345571
2034304782,1,61306956
1555620591,3,26633681
1988252759,2,42100682
4308573549,3,56538700
2075268903,1,117517096
2494608426,3,48393952
3049226676,2,30129205
2094560135,1,74829978
4395453849,2,119557063
