work_id,data_source_seq,data_source_id
4237405605,1,2
2163534692,1,2
2635760588,1,2
2034696476,2,5
3117929182,1,2
1964275849,1,2
3181456297,2,5
2000392850,2,5
1972762448,1,2
2902238995,1,2
2229994018,1,2
1910471246,1,2
4360584310,1,2
4280584713,2,5
1978554536,1,2
2119026185,2,5
2488511444,1,2
1591420494,1,2
4298029590,1,2
2145241526,1,2
2000625862,1,2
4232800744,1,2
2077597483,1,2
2996459557,1,2
2067734016,1,2
4321456964,1,2
4366132776,1,2
1600875676,1,2
4231787879,1,2
1493460861,1,2
2042227223,1,2
4401445583,1,2
4399086364,1,2
4206251262,3,5
1968850868,2,5
4231230375,1,2
4243794498,1,2
4394298871,1,3
4385920832,1,2
3205546910,1,2
2282190628,1,2
2329230281,1,2
4205693058,1,2
4234091696,1,2
4250494940,1,2
1963663838,1,2
4214930067,1,2
4234493287,1,2
4230108454,1,2
2132854033,1,2
2617927578,1,2
4250643100,1,2
3211770074,1,2
4252255748,1,2
4293769586,2,4
2431854387,1,5
2472648097,1,2
4242716911,1,2
2052543633,1,2
4237178289,1,2
2476235551,1,2
4298764967,1,5
1119026937,3,5
2945484927,3,5
3042886277,2,3
2522459491,1,2
4285510675,1,2
2473039155,1,5
4233089785,1,2
2048800453,1,2
4200494919,2,4
2469315132,1,2
4242200480,1,2
2083143235,1,2
2189156310,1,2
2119283422,1,2
2123887793,1,2
2246067022,1,2
2005433715,1,2
4309945033,1,2
4238212206,1,2
2023121156,1,2
2070958833,1,2
2498823297,1,2
1984507374,2,5
4391594911,1,2
4388481438,2,3
1997859394,1,2
4240715860,1,2
4206459899,1,2
2028905759,2,5
2085935253,1,2
4253185365,1,2
3207656670,2,5
4245778577,1,2
1533634397,1,2
4395362490,1,3
4396410897,1,3
4280651084,1,2
2044297596,2,5
2606201725,1,2
4400649754,1,2
2972159301,1,2
185728600,1,5
2087765036,1,2
4390335867,1,2
3199247611,1,2
4243672114,1,2
2054830084,2,5
2522410429,1,2
3184010975,1,2
2063742723,1,2
4250926524,1,2
4313330381,1,2
2073223552,1,2
2149743319,1,2
4386332257,1,2
2043776950,1,2
1549739564,1,2
2025237509,1,2
2078513217,1,2
1982309478,2,5
2013028665,1,2
3023684208,1,2
1986184763,1,2
2090338238,1,2
2175858264,2,5
4226139450,1,2
2089574437,1,2
4367163338,1,2
2009609225,1,2
4237670722,1,2
2948176860,1,2
4377236542,1,2
2043264022,1,2
3083688791,1,2
4397489395,1,3
2949027822,1,2
2088005099,2,5
3004553128,1,2
4251378067,1,2
2964191945,1,2
3187189475,3,5
4210290879,1,2
1566105141,1,2
2125221113,1,2
4396211503,1,3
4248359162,1,2
2020228769,1,2
2042922778,2,5
4393074353,1,2
4400263615,1,2
2768754883,1,2
4398338795,1,3
4254209125,1,2
1968608014,1,2
2766855870,1,2
3135333586,1,2
2030977624,2,5
2604689113,1,2
2044174574,2,5
2085449391,1,2
2005914253,1,2
4388276243,1,1
2063523155,1,2
2146528836,1,2
2490196639,1,2
4399361710,1,2
2620261165,1,1
4250862267,1,2
2083785693,1,2
4243820762,1,2
4214914739,4,4
2059212317,2,5
2431169945,1,5
2042237701,2,5
4232013537,1,2
2413549883,1,5
4253806647,1,2
4392705605,1,2
1579658123,2,5
2148091481,2,5
4388110892,1,2
4206072647,1,2
2486077536,1,2
1523263443,1,2
4317718271,1,2
2803063182,2,4
1986232398,2,5
2585579357,3,5
4248558792,1,2
3123417001,1,2
990199105,1,2
2079239545,1,2
2064253187,1,2
4318217446,1,2
2435778540,1,5
2082560058,1,2
4308005990,1,2
2105332407,1,2
4386103260,1,2
2059998121,1,2
4247825763,1,2
3174457545,1,2
2060125354,2,5
4214700147,1,2
1968412350,1,2
2463278136,1,5
3126231987,2,4
2125537501,1,2
2017031337,2,5
2759937317,2,5
2168105834,3,5
2078803644,1,2
2435087118,1,2
1999170386,1,2
2415289589,1,5
2988438673,1,2
2724138957,2,4
3001461900,1,2
4243292606,1,2
2590025350,1,2
3123443371,3,3
4236661337,1,2
4251046853,1,2
2122827276,1,2
2002052115,2,5
4367054151,2,5
4254140679,1,2
1814117825,1,2
1964017518,2,5
2404473885,2,5
2123271438,1,2
2079271630,1,2
38284548,1,2
2468313351,1,2
4240427676,1,2
4291374198,1,2
4231098303,1,2
4241022122,3,5
2986531072,1,2
2090492181,2,5
2984556938,1,3
2014704968,2,3
3134692715,2,5
2002844424,1,2
4251855242,1,2
4205954946,1,2
2096186779,1,2
2405777193,1,5
2055928374,1,2
1977248405,1,2
2410136051,1,5
2966349835,1,2
4241655428,1,2
4214633997,1,2
4242929835,1,2
2050042735,1,2
3042247804,3,3
4231303970,1,2
4398856562,1,3
651345545,1,2
3197745986,1,2
4301492648,1,2
2905040744,1,2
2157084299,3,3
4385242364,1,2
1991003969,2,5
2903849975,1,2
2770705455,1,2
2989866988,1,2
2397835994,1,5
2025350906,1,2
4252722577,1,2
2083459293,1,2
2032437149,1,2
2415746200,1,5
4297871625,1,2
2745585688,1,2
2096292184,1,2
1638976498,1,2
4362681994,1,2
4240866605,1,2
4233618383,1,2
4361910315,1,2
2004535674,1,2
4362484482,1,2
180913911,1,5
2002030513,2,5
2427269427,1,5
1994935924,1,2
1533095263,1,2
2039581969,1,2
2139463252,2,5
2059842498,1,2
2134572066,1,2
2019592829,1,2
2742362572,1,2
4245117317,1,2
2505481928,1,2
1982025927,2,5
2014479259,1,2
2096816747,2,5
2102030009,2,5
2164324272,1,2
4398891219,1,3
3158673549,1,2
2071312882,2,5
4229927170,1,2
78381853,1,2
2099070016,1,2
2069068409,1,2
2489809504,1,2
1974789348,2,5
4388579688,1,2
4246625420,1,2
2018035617,1,2
4252596451,1,2
4255515375,1,2
3036371582,2,4
2799314138,2,5
2330533941,1,2
3119269868,1,2
2092371090,1,2
2052004274,1,2
2955289654,1,2
2003742495,2,5
2082088020,1,2
4252272717,1,2
2482877702,1,2
2068304143,1,2
2810173697,1,2
2038838784,1,2
2167934462,1,2
2767875138,1,2
4241913026,1,2
4239127319,1,2
4381803434,1,2
1984459415,1,2
1585656846,1,2
2324267613,1,2
2568615018,2,5
2597192103,2,5
2408784855,1,2
1998251992,1,2
4214799541,1,1
4247392207,1,2
2068010905,1,2
2491704407,1,2
4311976907,1,2
3045478351,2,4
4241294432,1,2
3154653979,1,2
4236146123,1,2
2745601559,1,2
4360775123,1,2
2803205041,2,5
2015591986,1,2
2032628330,1,2
4246792015,1,2
4229498575,1,2
2316643172,1,2
4319865225,1,2
2770841856,1,2
4251804967,1,2
3169790265,1,2
4385958877,1,1
4391045132,1,2
2756476971,1,2
3045054610,2,4
2765635798,1,2
4224593736,1,2
2410400267,1,5
2024220895,1,2
2010058787,1,2
2329468348,1,2
4387589617,1,2
1853253734,1,2
2018370472,1,2
4322717965,2,3
2072513255,1,2
3194777665,2,4
4254713829,1,2
2600365866,1,2
2001915193,1,2
1563698861,1,2
3038353199,1,2
4231818223,1,2
1953171528,3,3
2413186955,1,5
2329971837,1,2
3038358864,1,2
4247342793,1,2
2584969415,1,2
4253600163,1,2
2098096854,1,2
3205784034,1,2
4297180783,2,5
4246694994,1,2
2052399386,2,5
2049716690,1,2
2951565283,1,2
4236742705,1,2
258697149,1,2
4387740769,1,2
4247246167,1,2
3196505281,1,2
3034079411,1,2
2120726198,1,2
2075647294,1,2
2049824376,1,2
4211141057,1,2
2333657158,1,2
3199921100,1,2
2154952138,2,5
2344130973,1,2
2058565352,1,2
4234453449,1,2
2134708413,1,2
329399400,2,5
2557536840,2,5
2985984233,1,2
4367055595,2,5
2102238087,1,2
2909473948,1,2
1998258620,1,2
4233740563,1,2
1518923260,1,2
4395392927,1,3
2767159660,1,2
2890764797,1,2
2093007669,1,1
3112934003,1,2
1552034857,1,2
131870862,1,2
2999052756,2,4
4396465445,1,3
2037672209,1,2
3172044292,1,2
4248572717,1,2
2129960297,1,2
3007866732,1,2
2288998492,1,2
4247028999,1,2
133898433,1,2
2263265174,2,5
4309574509,1,2
2969820620,1,2
2324384529,1,2
4220719303,1,2
4396629404,1,2
2080615692,1,2
2045929985,2,5
2491608603,1,2
2473215493,1,5
2017736880,1,2
2249568694,1,2
2973825920,1,2
2119846691,1,2
174150323,1,2
4236252538,1,2
3127173342,1,2
1964172718,1,2
4312297008,1,2
2002049378,1,2
2906896158,1,2
2332429294,1,2
4397522238,1,3
1972619231,1,2
4233087434,1,2
2002280796,2,5
2049857527,1,2
2182932483,1,5
4392123458,1,2
2127301339,2,5
2803947036,1,2
2640682055,1,2
4399539107,1,2
4379283363,1,2
4366827446,2,5
3195670956,3,5
4381378901,1,2
2953844574,2,4
2066269536,2,5
4252028949,1,2
2909757747,1,2
4295997886,1,2
2405195275,1,5
1987513805,2,5
2129450027,1,2
2089689202,2,5
4213257456,1,2
4212854543,1,2
4210402260,1,2
4232449658,1,2
2039860874,1,2
2903597983,1,2
2332854887,2,5
2501680264,2,5
2994248328,1,2
2899480268,1,2
2138096091,1,2
1259305023,1,5
4254880223,1,2
2091401330,2,5
2331565764,1,2
4248819783,1,2
2543809081,1,2
4392369403,2,5
1993210884,1,2
2042227040,2,5
4240817791,1,2
2469992812,1,5
2141453890,1,2
2765416377,1,2
4251740021,1,2
3138335022,1,2
2151950960,1,2
2953648751,1,2
2131578006,1,2
4386098888,1,2
1969087145,1,2
2319588884,1,2
4391202533,1,2
4214926876,1,2
3014196943,2,5
2004246083,2,5
2042157760,1,2
4241579837,1,2
2961201153,1,2
4322506082,1,2
4248154094,1,2
2076158769,1,2
1779970813,1,2
3041788585,2,4
2478979873,1,2
2005762305,1,2
1977090138,1,2
2215444694,1,2
2121271273,2,5
4205502935,1,2
2147828525,1,2
4397292900,1,2
2413781370,1,5
1862747882,1,2
2052407624,2,5
2634957984,1,2
4378211740,1,2
2144815256,1,2
2060334102,1,2
2078531916,1,2
2063310166,1,2
2018376039,1,2
2034508793,1,2
2030134642,1,2
3012765677,1,2
4232824553,1,2
2140685256,1,2
4232447567,1,2
4384925886,2,5
2149748287,1,2
4242321416,1,2
2070581472,1,2
2911094364,3,5
2589891011,2,5
262517646,1,2
4296103533,1,2
2480678632,1,2
2411702061,1,5
4386258425,1,2
2896325714,1,2
2122285835,3,5
2078020501,2,5
3027222365,1,2
4251938541,1,2
4245255831,1,2
2993705133,1,2
2948543753,1,2
4313335570,1,2
1683291605,1,2
2755396814,1,2
3187704200,1,2
2055749314,2,5
2913041621,2,5
1982857430,2,5
4296991874,2,4
3095042622,2,5
2336205238,2,2
3197274099,1,2
2032973371,1,2
4300136456,1,2
4388897339,1,2
2963402995,1,2
4239924413,1,2
2173927795,2,4
2888568396,2,5
4241429303,1,2
3107603044,1,2
2077457518,1,2
2966467570,1,2
4237669909,1,2
1614043296,2,5
4289441597,1,2
4241915686,1,2
1971446038,1,2
4318613009,1,2
196609869,1,2
4401348454,1,2
1954447910,1,2
4205270135,1,2
1579164218,1,2
2024382585,1,2
4210290068,1,2
4249863129,1,2
3097886212,1,2
1967137282,1,2
4397634898,1,3
2495060913,1,2
2072136453,1,2
4253738417,1,2
33284805,1,5
2051051636,1,2
2505632333,1,2
2036785272,1,2
4300002174,1,2
1997713889,3,3
4245045413,1,2
2116357372,2,5
3003661680,1,2
4320149803,1,2
4226329457,1,2
2895796139,1,2
4233791147,1,2
2282867898,1,2
2781630048,1,2
2807783926,1,2
2407057379,2,5
2423196567,1,5
2859185793,1,2
4312872367,1,2
1987032732,1,2
2093617427,1,2
4386818658,1,4
2542807261,1,2
4401483135,1,2
4255531536,1,2
1989777815,1,2
2995602579,1,2
2242012205,1,2
2595314146,1,2
2795246132,1,2
3149754855,1,2
3136608866,1,2
2416998195,1,5
3044914106,1,2
570106547,1,2
2613456999,1,2
4243762839,1,2
4317824427,1,2
4235247198,1,2
2737976732,2,2
4286483229,1,2
4396222013,1,2
4230577370,1,2
2124800589,1,2
2256492796,1,2
4249743722,1,2
4283817658,1,2
1986841315,2,5
3094050301,1,2
4250731471,1,2
2043941558,2,4
4214666632,1,2
3168369164,1,2
2010781821,1,2
2415040788,1,5
4232169045,1,2
1411365891,1,2
2032238660,2,5
1657478618,1,3
2038367070,1,2
2040919899,1,2
4398102635,1,3
4319037403,1,2
2915038734,1,2
2065201049,1,2
1987388372,1,2
4390907589,1,2
2065540191,1,2
4205146804,1,2
4377984463,1,2
2486231010,1,2
4241575680,1,2
2043155174,1,2
4243948390,1,2
3025298710,1,2
2022070935,1,2
2149095599,2,5
4390495361,1,2
2047894427,1,2
4243963065,1,2
2332268296,1,2
4307721329,2,5
2766640882,1,2
4395784424,1,3
4243976236,1,2
2917845444,1,2
2134334234,1,2
2461945737,1,5
4239943504,1,2
4311497160,2,5
4379251961,1,1
4234080686,1,2
2751056646,1,2
2059271933,1,2
2792264397,1,2
2092386432,2,5
4320061396,1,2
4243886215,1,2
2990410134,1,2
2074714518,1,2
2073939460,1,2
79464019,1,5
2006802184,1,2
2767667995,1,2
1481652012,1,2
2065758306,1,2
4390914688,1,2
2113388074,1,2
2018144045,1,2
4396466338,1,3
4255766940,1,2
1934499174,1,2
4247471570,1,2
4235530183,1,2
3034872887,1,2
2949984559,2,3
2067950346,2,5
2782795881,2,5
4225923960,1,2
4240296657,1,2
3107717363,1,2
4255228025,1,2
1978313245,1,2
4245720683,1,2
2204798131,1,2
2038310010,2,5
2563476843,1,2
2025958770,1,2
4251976320,1,2
2089060860,2,5
4393678720,1,3
4392727425,1,2
4251516962,1,2
4237440413,1,2
1968941782,1,2
4245495052,1,2
2974080042,1,2
2788658620,1,2
2000923124,2,5
4312377210,1,2
2785952855,1,2
2336120382,1,2
2316239245,1,2
4233759575,1,2
2999892993,1,2
2738851925,2,5
2411091189,1,5
2784232057,2,4
4254246900,1,2
1778123950,1,2
4239663960,1,2
4236074685,1,2
4400973742,1,2
4240288790,1,2
2010208305,1,2
2014831547,1,2
2942112676,1,2
4295755614,3,5
2051903866,1,2
4388643581,1,2
4386823398,2,5
3204190725,1,2
4231039118,1,2
1978693386,1,2
2113479131,1,2
3175789011,1,4
2563329746,1,2
2111410159,1,2
4200316533,1,2
2586075124,1,2
1700086856,1,2
4205850242,1,2
2035500967,1,2
4244517780,1,2
2414314093,1,5
4401390308,1,2
2443332470,1,5
2050047582,1,2
3198708729,2,4
2016149778,1,2
3172274432,1,2
2732428972,1,2
2466523964,1,5
2280051014,1,2
2020608404,2,5
3150548811,1,2
1983108567,2,5
4245098689,1,2
2777813217,1,2
184613495,1,2
2980499849,1,2
4236525717,1,2
1964384921,1,2
3097875789,1,2
3146877598,1,2
1992311074,1,2
3202794254,1,2
3016930494,2,5
4249487937,1,2
4398614522,1,3
2066317649,1,2
4248465752,1,2
4252522398,1,2
4237295666,1,2
2500132966,1,2
2404329086,1,5
2903597880,1,2
4399169554,1,2
4283593488,2,5
4250488234,1,2
4242124585,1,2
2272999706,1,2
3187150033,1,2
2471457287,1,2
3084368885,1,2
4236661471,1,2
2953542820,1,2
4255185346,1,2
2768419136,1,2
1543894948,2,5
4238800595,1,2
2110765783,1,2
4253063240,1,2
3203804479,1,2
2155829372,1,2
4239751130,2,5
4241475396,1,2
2951265273,1,2
1994721411,1,2
2163800274,1,2
2021165748,1,2
2147322978,2,4
2331453249,2,5
4239162170,1,2
2945145185,1,2
4255235027,1,2
2893372329,1,2
2167239133,1,2
4400873006,1,2
4232013748,1,2
1573037629,1,3
4249013476,2,5
2888866175,1,2
2899464862,1,2
4307080920,2,4
2804683100,1,2
2759214213,1,1
4249166286,1,2
2151735627,1,2
2416715429,2,5
4386581031,1,4
2904322596,1,2
4386404207,1,2
2761865955,1,2
2085268654,1,2
2060729698,1,2
2061686800,1,2
2239496737,1,5
2038770507,1,2
1971342223,1,2
4214874716,1,2
4249260664,1,2
4386430855,1,2
4205131430,1,2
3001540641,2,5
2014709090,2,5
4230402891,1,2
2027875948,1,2
2009907500,1,2
4214730359,1,2
2063991226,1,2
2036894145,1,2
2075622545,2,5
2057596940,2,5
2144470407,1,2
2047988551,1,2
2009734453,2,5
2081201623,1,2
2793862310,1,2
4283586956,2,4
4235623986,1,2
4390103773,2,5
2513685699,1,2
3188046970,1,2
2982111539,1,2
1989802116,2,5
4387243280,1,2
4220828404,1,2
4250347850,1,2
2056209219,1,2
3169947529,1,2
2735578823,1,2
1985305439,1,2
4243679152,1,2
4353112961,2,3
2721579753,1,2
2127613497,2,5
1999959441,1,2
2789935575,1,2
1990358072,1,2
2905727989,2,4
4397487890,1,3
4207015157,1,2
2068181241,2,5
4240330215,1,2
2752312282,1,2
1993250916,1,2
2048243790,1,2
4238974944,1,2
2028946792,2,5
4253829253,1,2
4397685990,1,3
2324034575,2,5
2000331990,2,5
1965099678,1,2
2898992862,1,2
2083189100,1,2
3196983727,1,2
3021285526,1,2
2043371300,1,2
4285493124,2,5
2146523580,1,2
2332341745,1,2
2068937309,2,5
1590261948,1,2
4210983287,1,2
4394957113,1,2
2338986080,1,2
1585561469,1,2
1835750525,2,5
2532785692,1,2
4239523223,1,2
3159711787,1,2
2793451835,2,4
2421602554,1,5
2383591769,1,5
4312687598,1,2
1999702084,1,2
2156699279,1,2
2621608859,2,5
4319662964,1,2
4225316243,1,2
2944889302,3,5
2972038684,2,4
2093968013,2,5
4230482713,1,2
4239714135,1,2
4241391117,1,2
2323814304,1,2
1986067111,2,5
4240927861,1,2
259525462,1,2
4392032579,1,2
2556488532,1,2
1981862137,1,2
4395061746,1,2
3044864523,1,2
2315198368,2,5
2007824371,1,2
2313848594,1,2
2064651077,1,2
1939965661,1,2
2494713383,1,2
4366332821,1,2
2977027860,1,2
2087324662,1,2
4255686205,1,2
3123053328,1,2
2791066677,1,2
4233885465,1,2
2133548270,2,5
4245097385,1,2
2791978596,1,2
2032353008,1,2
2991257756,2,3
2157602940,1,2
2974127924,2,5
2149695129,2,5
4251321394,1,2
4309827978,1,2
4248252592,1,2
4291737753,1,2
2563332322,1,2
1971791708,1,2
4382894984,1,2
2560987403,1,2
2020484627,1,2
2320973512,2,5
2769721909,1,2
4238090164,1,2
2952319380,1,2
2406870544,1,2
1674366855,1,2
2068886067,1,2
2416868099,2,5
2053879884,1,2
2336505179,1,5
4245032674,1,2
2066138515,2,5
2065946517,1,2
1466107249,1,2
3009324774,2,5
4254747842,1,2
4390459873,1,2
40983755,1,2
4234976836,1,2
3147862462,1,2
2022478977,1,2
3203644306,1,2
4250015167,1,2
4283069029,1,2
2512312179,2,5
2324928559,1,2
3193973068,1,2
2334513798,2,5
278431544,1,5
2320671531,1,2
2013363987,1,2
4312685772,1,2
2745138919,1,2
2797880035,2,4
2950041927,2,5
4399139115,1,2
4310471385,1,2
137698865,1,2
4389806621,1,4
3082168040,1,2
4396277151,1,3
2931926642,1,2
1963549922,1,2
2019980409,1,2
2294597764,1,2
3178984734,1,2
2274051702,1,2
2414551885,1,5
2462477609,1,2
2737586440,1,2
2488568994,1,2
3094925331,1,2
2916778531,1,2
4296066806,1,2
2790096861,1,2
4386504418,1,2
2021304893,1,2
4248933994,1,2
2318190677,1,2
4244289966,1,2
2334860565,1,2
4361756661,1,2
1956475482,1,2
4236671979,1,2
1984542796,1,2
2167690020,1,2
2214528734,1,5
2047460715,1,2
4205362252,1,2
2093799426,1,2
2887793649,1,2
4256183436,2,5
2040714956,1,2
4385614702,1,2
1977038722,1,2
4323294392,2,5
3105325549,3,3
3105599106,2,2
1967337176,1,2
4399058014,1,2
207477031,1,2
955747385,1,2
2055433649,1,2
4234411693,1,2
2313686356,1,2
3133675505,1,2
3037882817,1,2
3197584715,1,2
4230772904,1,2
2291379429,1,2
4387396887,2,5
4247134888,1,2
4241651542,1,2
3187514422,1,2
2057951710,1,2
3016594281,1,2
3138062689,1,2
2409186310,1,5
2011801745,1,2
2731885984,1,2
2057303702,1,2
2064665432,3,5
4362720874,2,5
4377866201,1,1
2037189338,3,3
2903034731,2,4
4241109860,1,2
2898702301,2,4
2601131995,1,2
2197169243,1,5
2792026423,1,2
2086985646,1,2
2075182553,2,5
2586792893,1,2
2477916163,1,2
2098146748,1,2
3163373680,1,2
4231054689,1,2
2794022817,1,2
1992696186,2,5
4238517469,1,2
4300945677,1,5
3111905490,1,2
1967522980,1,2
4239861318,1,2
4237570984,1,2
2082770442,1,2
2509170184,2,5
2081514670,2,5
2521348017,2,4
3096449165,1,2
3215286583,2,4
4397984994,1,3
2058575781,1,2
3194822256,2,5
2266116534,1,2
2973325833,1,2
1709930519,1,5
2010321930,1,2
2140844964,1,2
2055534060,1,2
2128008917,2,5
4246931611,1,2
2892828171,1,2
2743038629,1,2
4235780345,1,2
2061702288,1,2
4388143268,1,2
4388037491,1,2
2090440790,1,2
3179956846,2,4
4254812647,1,2
2273874760,1,5
2949126821,1,2
4396887247,1,2
1993333919,1,2
2975870230,1,2
4211233836,1,2
1971710248,1,2
4398529288,1,3
2493355506,1,2
2994750694,1,2
2197464725,2,4
4399584161,1,2
2522078259,1,5
4401464893,1,2
2041327138,1,2
3193160737,1,2
1511804545,2,5
2034244341,1,2
4249498129,1,2
3033305049,1,2
2122125922,2,5
4240620064,2,5
2316979415,2,5
1982979389,1,2
2971468121,1,2
2037918823,1,2
1551543102,2,5
1972842853,1,2
2088714432,2,5
4246720949,1,2
4240975839,1,2
3146386823,1,2
4385060989,1,2
4241805135,1,2
4211094726,1,2
4255924999,1,2
3214797634,1,2
4397784192,1,3
2033403653,1,2
2669423079,3,3
4254529685,1,2
3021011509,1,2
2061533198,1,2
2947012584,2,4
4386071226,2,5
2424159890,1,5
4292043708,1,2
4313908286,1,2
2059092783,2,5
2901923662,1,2
2019481638,1,2
3109081297,1,2
2898742954,1,2
2999690377,2,4
2012367298,1,2
4252363360,1,2
2414612769,1,2
2098566665,1,2
1978345940,1,2
3199324278,1,4
2023321625,1,2
2323807676,1,2
3109101146,1,2
2416622428,1,5
3026709557,1,2
4205446599,1,2
2315671797,1,2
4366120248,1,2
96831924,1,2
2514551188,1,2
2431659833,1,2
4245743667,1,2
4241821955,1,2
1997452809,1,2
4238568007,1,2
4206994662,1,2
2030074684,1,2
2745243371,1,4
3119381151,2,4
4230454251,1,2
4389980589,2,5
4235515203,1,2
2908055124,1,2
2412538581,1,2
2130660061,2,4
2062003742,1,2
4400889457,1,2
1469155201,1,2
2033534867,1,2
2133038079,2,5
1563445874,1,2
4391644665,1,2
3165103314,3,5
2357332418,1,5
2242657324,1,5
1987203789,1,2
2575714461,1,2
4388176119,1,2
2565421407,1,2
3159951506,1,2
4236876005,1,2
4234440002,1,2
2460727205,1,2
2276841914,3,5
2980735274,1,2
1989241249,1,2
4315780490,1,2
3213025058,1,2
2895625361,1,2
4295095090,1,2
4394882432,1,2
4241167191,1,2
3186275910,1,2
2097863987,1,2
2809215436,1,2
2984060778,1,2
4301722707,1,2
2032279831,1,2
3042874331,1,2
4302012207,2,3
4385765584,1,2
2107072283,2,5
2950435332,1,2
4246502197,1,2
3009686763,1,5
2413315006,1,5
4324109415,1,4
3192074416,1,2
2055396901,2,5
2290822105,1,2
4233053409,1,2
2283501815,1,2
4394438531,1,3
2086614058,1,2
2319003718,1,2
4385992498,1,2
3089767552,2,4
4229006120,2,4
2055510473,1,2
4206829218,1,2
4388472358,1,2
4233954442,1,2
3136939499,1,2
4289780216,1,2
4247564217,1,2
2125391175,1,2
2090571885,2,5
1909029558,1,2
2014009130,2,5
2104664285,1,2
2412458546,1,5
2426807139,1,5
2169723729,2,5
2901364863,1,2
2315380363,1,2
4324135290,1,2
2973293580,1,2
2282855602,1,2
4393998287,1,2
2018333760,1,2
3122465876,1,2
2427998429,1,5
4380760587,1,2
3085211180,1,2
3176750915,1,2
2057679893,1,2
2423241574,1,5
4230283127,1,2
2032664904,1,2
2013398936,3,5
2083783310,2,5
2326765913,2,5
2127513134,1,2
1999599890,1,2
1963730905,1,2
2049012321,1,2
1625409976,1,2
4234792024,1,2
2075942325,2,5
1995049599,1,2
4249841301,1,2
3119974935,2,4
3162701499,2,5
4381322872,1,2
2920116377,2,4
4247519673,1,2
2783824111,1,2
2078828395,2,5
4249379998,1,2
1969858160,1,2
2186474697,1,5
4395875300,1,3
4288063697,2,4
2884825281,1,2
1751491139,1,2
428765319,1,2
2078592149,2,5
2009541548,1,2
3036358979,1,2
2153288509,1,2
4363625574,1,2
2494750482,1,2
4241770424,1,2
2062212346,1,2
147303204,1,2
1995062789,1,2
2810242632,2,5
3082354083,3,5
2325097982,1,2
1996199160,1,2
4245471882,1,2
2564621601,1,2
4285076358,1,2
1964622499,2,5
4200390036,1,2
2057467471,1,2
2056567531,1,2
4296006018,3,5
2255120852,1,2
2982630988,1,2
1973464154,1,2
2757663627,2,4
2053510022,2,4
2582530784,1,2
2503489469,1,2
2809142710,1,2
4247612568,1,2
2405024904,1,2
2612741405,1,2
4238697973,1,2
3011738887,1,2
2416717437,1,5
3002698871,1,2
4318069591,1,2
1964618450,1,2
1993008486,2,5
4361804667,1,4
3122771542,1,2
4249110548,1,2
2011250640,1,2
2094526959,1,2
4401387517,1,2
4379745961,1,2
2481653223,1,2
2332136666,1,2
4220854611,1,2
2181574893,1,2
2724562214,1,2
4231424181,1,2
4301796579,1,5
4211166573,1,2
2085379645,2,5
2316088586,1,2
3082120716,1,2
193259733,1,2
1972951582,1,2
2006976730,2,5
2899165199,2,5
4309663336,1,2
4361820079,1,2
2048667932,1,2
4313523908,2,5
2045178079,1,2
1958591838,1,2
2793041293,2,5
2517737868,1,2
2085461157,1,2
3116719018,1,2
4229920165,1,2
1505119659,1,2
4251243527,1,2
2543241865,1,2
4256689630,1,2
2341489476,1,2
2061668109,1,2
2055082769,2,5
4287267249,2,3
2737708528,1,2
2094165695,1,2
4252308202,1,2
2584701205,2,5
2922507572,1,2
2316468302,1,2
4313396062,2,5
2077179314,1,2
3125660689,1,1
2006272071,1,2
3094514617,2,5
4381571985,1,2
2064696278,1,2
4246403475,1,2
2333789195,1,2
2536703827,1,2
2039705177,2,5
4236295521,1,2
4253718582,1,2
4255708707,1,2
4248420515,1,2
2796112216,2,5
2029258348,1,2
310242320,1,2
2133796897,2,5
1981997108,1,2
4253974744,1,2
2075713275,2,5
1980033328,2,5
4255165539,1,2
2408956681,1,5
2997290301,1,2
2342265948,1,2
1983319779,1,2
1622338101,2,5
4206778508,1,2
2501922254,1,2
2973629902,1,2
2792228145,1,2
4362714065,1,2
4312549099,1,2
3107947722,1,2
2084706028,1,2
4246565857,1,2
2061348705,2,5
2951729612,1,2
4214805874,1,2
2468340788,1,5
4235310715,1,2
4255991064,1,2
1994623160,2,5
2133250294,1,2
1975210413,1,2
4396793467,1,2
2130026994,2,5
4390109354,1,2
2779826124,1,2
2551119285,2,5
4254801722,1,2
1983229943,1,2
2510506046,1,2
3161302448,1,2
4249934148,1,2
2556018872,1,2
4210573252,2,4
2396947276,1,5
2433221633,1,5
4206730167,1,2
4386257968,1,2
2950778755,1,2
4252523089,1,2
2037525559,1,2
2593439135,3,5
4234417293,1,2
4292313922,1,2
2036780942,1,2
4200546603,3,5
4386557934,1,1
2995173403,1,2
1995976276,1,2
2076935590,1,2
2198041491,1,2
4240946692,1,2
2321902865,1,2
4249879801,1,2
2538415882,1,2
2241690661,1,2
4251407117,1,2
4386391026,1,2
1995019490,2,5
2760778233,1,2
4253135814,1,2
3202416603,1,2
4239386422,1,2
2227862886,3,5
4232265856,1,2
4234664800,1,2
4244758852,1,2
3152748604,2,5
3049638059,1,2
3212016729,1,2
4390472851,1,2
2084864318,1,2
4200291042,1,2
4205243572,1,2
2076062874,1,2
2079203458,2,5
2296490552,1,2
4306989466,1,2
3126008643,1,2
2954237832,1,2
2808203617,1,2
4253931624,1,2
2070611485,2,5
4398810201,1,3
4288690975,1,2
4232455229,1,2
1818159800,1,2
4221006647,1,2
