work_id,author_seq,author_id,author_position_id,is_corresponding_author,raw_author_name_id
2807496794,11,5022938359,3,0,45554498
2020655985,3,5100833205,3,0,62320373
3107603041,5,5025282815,2,0,28912109
1603570795,2,5063178391,2,0,80730876
2073566615,1,5058007553,1,0,82559474
1592387113,2,5090840537,2,1,70368080
2125129051,3,5102138404,3,0,75446450
1572922060,10,5033228899,3,0,49090190
2007529259,3,5071849297,3,0,7843986
4291934568,1,5010062957,1,1,109423
2619809521,1,5103695432,1,0,74874398
2160959226,6,5044348793,2,0,67347402
937420737,1,5076699095,1,1,89753850
3197566054,3,5065673810,2,0,71571498
4288327047,1,5013421441,1,0,9252501
3016177515,4,5078850022,2,0,63266629
2056344287,4,5038562991,2,0,688131
4283459856,1,5088848829,1,0,70364143
1505685265,1,5063127322,1,0,42277241
1985276583,2,5074941589,3,0,35294927
2155430168,1,5028837263,1,0,55535651
2187876013,1,5028744639,1,0,23970740
2796164652,3,5100628512,3,1,72980120
2027565885,2,5075055496,2,0,26702638
4399423317,1,5076738966,1,1,78887469
1738803071,1,5070778023,1,0,77009072
2897462536,13,5017109982,2,0,81687117
4396661595,2,5067113810,2,0,38686202
1985933025,1,5035979887,1,0,47480596
1980506173,1,5009030585,1,1,66144238
3111543953,1,5055102359,1,0,86645478
2600737546,5,5040391788,2,0,76045967
2312344001,3,5068209837,3,0,12643996
2046603546,4,5043608739,3,0,14956765
230882083,1,5051521536,1,1,93464798
3140094555,1,5029529143,1,0,50431588
4232781483,3,5055632328,3,0,47274841
2106641712,4,5009800058,3,0,5521618
4390235300,1,5035986073,1,1,34134533
430818899,1,5023891425,1,1,90267412
2163593479,6,5010138668,3,0,21785443
4397639852,7,5009600298,3,0,99151928
1024240993,2,5077387106,2,0,88647452
1479735307,1,5102457084,1,1,21169438
2096935238,2808,5066137922,2,0,11554952
2939275371,4,5027007325,2,0,34472996
2614507065,5,5025101984,2,0,29550621
2471032561,2,5028566772,3,0,62497628
2767534648,21,5024118373,2,0,12582602
2117793605,6,5009910426,2,0,44581039
2137767705,2,5066903816,3,0,67928475
4398065998,7,5070573297,2,0,67945297
2748271759,1,5101014231,1,1,100982977
1125272428,1,5059594012,1,1,87743346
3036495755,1,5020304351,1,0,84964625
1989445480,6,5103346090,2,0,100742127
4230040056,1,5088263220,1,0,60406738
2471575431,1,5065869198,1,1,42411052
2326783033,21,5083514490,2,0,25158398
2003031792,5,5074284241,2,0,34080292
2895765529,1,5002420852,1,1,64459788
1509384976,1,5084294082,1,1,35406732
4290095238,4,5024005264,2,0,69574843
4400903461,1,5103862457,1,0,18141597
2029740461,1,5005501545,1,0,61259130
4226485387,4,5011765770,2,0,48331765
3007038338,12,5025786504,3,0,40115829
2097047426,1,5072408582,1,0,58197665
4244445113,5,5069420342,3,0,23985156
640102302,3,5018095501,3,0,288208
2499310892,1,5004818495,1,0,50565439
2134880598,1,5015589740,1,1,2114963
2060918245,3,5088410275,2,0,24607785
2061393502,1,5045834931,1,0,56723289
3165633314,1,5015062757,1,0,17042301
3036654957,2,5014004354,3,0,15857017
776187284,13,5049595361,2,0,62343272
3187697359,1,5012994098,1,1,56861211
4385898870,10,5071976622,2,0,80427904
4250083076,57,5094677429,2,0,42019058
2296571524,1,5034571717,1,1,51298246
4389771700,1,5077382678,1,0,65792847
2423468680,5,5041028755,2,0,60832152
4244473501,1,5025655965,1,1,6714373
2624867126,1,5067953591,1,0,40938322
194052558,2,5077469769,3,0,93223602
71400500,1,5022969177,1,0,23593047
1992377494,25,5005817398,2,0,52443979
246453963,2,5102002671,3,0,73616898
2410957918,1,5043427301,1,1,79501870
3178262561,3,5006459273,2,0,24528790
1548416306,1,5023950813,1,1,91389270
2592719621,1,5030796229,1,1,75992570
4397112790,3,5062200269,2,0,97525456
2076735703,26,5029277354,2,0,24638863
2107355021,5,5044082343,3,0,69735459
2317876113,1,5077955419,1,0,39128057
2950748381,257,5043211561,2,0,67487485
4223432767,6,5029251260,2,0,3154416
2073493688,3,5069114748,2,0,59577025
2044421510,8,5091851676,2,0,51211164
2905592491,4,5066301393,2,0,75838019
4254788091,1,5039217023,1,0,68171041
2005269346,1,5080622031,1,0,11609804
4312797381,1,5067194597,1,0,77819213
3216055855,5,5101588281,2,0,81173413
3164503027,5,5033349816,2,0,49299804
4239541021,1,5069531217,1,1,59033950
4254854967,2,5034786153,2,0,57226628
2765638894,2,5025806094,2,0,45105466
4384345981,1,5085592853,1,1,44765338
3126282385,1,5006303683,1,0,33070610
3040275265,5,5100705624,3,1,34307190
885157000,10,5041410462,3,0,87539611
3169909692,2,5068529642,2,0,80431437
2625414509,1,5040570764,1,1,72394301
4200438874,1,5082490309,1,0,76333725
2603618541,1,5042384758,1,0,81641592
1964825857,5,5036372123,2,0,65065859
2533108055,2,5085676366,3,0,55610084
3081225124,4,5101623191,2,0,46645555
2587281123,3,5071952723,3,0,30839424
2065192242,3,5079171659,2,0,72417786
3209311171,1,5020481661,1,1,4005946
42203467,2,5082803613,3,0,79017310
18761279,1,5004796387,1,1,85966484
4229068527,1,5071911031,1,0,65061345
2007564425,6,5072901185,3,0,67924306
2952056545,1,5055758110,1,0,78873355
2002970585,7,5028227206,2,0,55398034
4397759785,1,5071600522,1,0,95347043
2101069370,5,5086830559,2,0,14033921
3093960695,1,5103932343,1,0,69845195
3112343721,13,5091294687,2,0,23362111
1528448905,9,5054280633,2,0,11265098
2413095629,1,5067658135,1,0,18948770
2141472746,1,5023699171,1,1,59736595
3101599940,1,5002756705,1,0,33346614
1560023819,2,5030051239,2,0,43465755
2329591239,2,5058186781,2,0,22741043
3119835547,1,5081789580,1,1,51895520
2019774240,1,5100617949,1,0,18522403
2088387959,2,5051977539,3,0,31350067
4395810680,1,9999999999,1,1,58342789
4244966401,1,5068231954,1,1,67231476
2589288010,1,5065064946,1,1,1065629
4290725171,3,5048908759,3,0,72465020
1997872219,3,5077762589,2,0,14051373
4388962292,4,5003696239,3,1,45288857
2959245486,14,5074852262,2,0,13605296
4234289895,3,5003386729,2,0,10006994
3022823919,4,5059494082,3,0,41521127
2058814641,6,5010220365,2,0,33422413
377703388,1,5072608349,1,0,87995961
4200138788,6,5027761713,2,0,82077518
2080510351,2,5080546554,2,0,19403696
3083585401,6,5065049198,2,0,59427283
4361261790,30,5021619976,2,0,48801804
4285321437,3,5043366032,2,0,54189753
2403249898,1,5050042609,1,0,81814320
3143844533,1,5100667311,1,1,79534386
4234193965,1,5047463984,1,0,62908715
3125456978,7,5022759131,3,0,79629656
2979312387,2,5047247969,2,0,66742168
3033561249,1,5076830936,1,0,87334490
2587257585,1,5007386017,1,1,55748578
2947524312,1,5100429156,1,0,70483187
3212637765,9,5036639166,2,0,72279077
568879943,1,5084429036,1,0,88877275
2460983685,4,5070456505,2,0,55873871
3155834559,5,5012702448,2,0,16657173
2081234140,4,5071178162,2,0,14047715
2725335182,1,5074193419,1,1,33236671
3014547787,2,5068397336,2,0,80248086
2079531449,4,5001552286,2,0,42617581
1821812134,1,5089147903,1,1,86987275
4397027788,2,5037273684,2,0,37892585
2100397001,4,5007463720,2,0,1813397
4300724354,2,5040068369,3,0,54753384
2088727509,2,5075761043,2,0,29507974
3202693372,1,5053385388,1,1,78041251
4254129094,4,5071650122,2,0,51266988
1999503346,2,5020260999,3,0,56365541
3038660998,2,5068348198,3,1,18717426
2011254767,2,5088805683,2,0,32936032
1978286743,2,5043145789,3,0,15536329
4236780068,167,5081714379,2,0,79364752
4291869168,1,5010062957,1,1,109423
2918029951,4,5044082468,3,0,40143175
2383287766,1,5083448977,1,1,10720387
2793924831,2,5057763032,2,0,46304219
2513408189,5,5100331638,2,0,14730583
1988638577,8,5043557376,3,0,11031897
2997308451,1,5087203683,1,1,64304621
397280983,1,5044549105,1,0,93376926
3009647314,5,5012531469,3,0,7671194
2049899869,3,5044105011,2,0,59201432
4293113708,3,5028485504,2,1,22602829
2077833308,8,5058376625,2,0,9585585
314740469,1,5052746982,1,1,26736808
4231945548,1,5043650697,1,0,79863824
2063374230,6,5010391996,2,0,46922072
2191147331,1,5022102417,1,1,25963138
1744656,1,5021397614,1,1,65588204
2517945732,1,5010029821,1,0,43412450
2670531818,1,5059666463,1,0,74205350
4388378039,2,5103549005,2,0,67262314
2015128080,2,5071726846,2,0,6757001
1508241534,1,5031519237,1,1,45152031
3149503865,1,5079898011,1,0,13211711
4231293028,1,9999999999,1,1,4080
3163695891,2,5101576013,2,0,62359442
2141139562,1,5056431102,1,0,72864054
2334568185,1,5035551581,1,0,10936221
2547159592,1,5063146628,1,1,38001714
2328567997,3,5002012826,2,0,43316302
2121271206,1,5009216219,1,0,35775907
2272342965,1,5035923722,1,1,15937897
221144228,14,5090486160,2,0,39289347
2170536236,2,5034427831,2,0,43441616
74018626,1,5049795311,1,1,46971394
1990567320,5,5047221177,2,0,11548414
3044604501,1,5055278104,1,0,28651840
2029784686,2,5046454299,3,0,73729854
4293148078,7,5002983850,2,0,29725673
2979226117,2,5011473252,2,0,1432796
4397184530,3,5100352370,2,0,80476499
4316335414,2,5050635013,3,0,65471037
4397702983,4,5033651255,2,0,13375810
3180665618,2,5056167393,3,0,86331533
4231026026,2,5087930598,2,0,15643098
2900928291,4,5028528736,2,0,57589803
2913885736,1,5045029411,1,0,80245000
4383724127,1,5103080486,1,0,60351521
2353917996,2,5030565696,2,0,34927194
12318905,7,5037433219,3,1,22753939
2052233941,1,5047081250,1,1,52245810
4212893793,1,5087762400,1,0,23985393
1716167140,1,5073077369,1,0,74376789
2539686505,9,5101811389,2,0,44485956
582737965,5,5055810067,2,0,90315702
2914084584,3,5044309433,2,1,66058894
2006814002,1,5038931316,1,0,218132
2537704082,2,5036520945,2,0,77131429
2070611996,1,5039020879,1,1,48510095
4389210380,26,5077271649,2,0,59286978
2500145470,1,5003679842,1,1,33007422
3149858044,2,5024824674,2,0,93216037
1519087301,1,5064552441,1,1,26179986
3021763083,1,5041003904,1,1,65497124
2921018050,1,5050797040,1,1,93824586
3158283766,10,5065682617,2,0,22556499
4206074107,4,5060901078,2,0,49643102
3216334996,1,5037879304,1,0,52972706
4388816405,4,5082099087,3,1,44263320
2189445359,5,5040326170,3,1,44289231
3139476847,1,5000563259,1,1,1320473
2609092376,1,5080273181,1,1,34649144
2101411378,14,5005040778,2,0,61478565
2951623234,8,5091797592,3,0,65787012
2404821528,1,5052534460,1,0,1484412
2269115269,1,5059090101,1,0,93051908
4289674264,1,5023046493,1,0,24597593
2039557061,3,5102104059,2,0,76371015
2064102094,2,5058991638,2,0,4212904
2916544833,8,5054916263,2,0,65829389
133012497,7,5047826963,2,0,22190320
4397377518,2,5006635830,2,0,53461248
2517200992,3,5066660577,2,0,42049514
2761373840,1,5078122402,1,0,73846690
4245641383,2,5047712501,2,0,12908059
3122763952,3,5102742787,3,1,9288410
2898359209,3,5079864971,2,0,66671211
2003821329,2,5059384061,2,0,78581195
2016419853,2,5061892693,3,0,2586405
2946874171,2,5081303745,2,0,47478037
2966384877,2,5091511508,2,1,51532473
2375220898,3,5100656434,2,0,3086863
2603884582,4,5007962201,2,0,11722848
1991205978,2,5005467768,2,0,38662645
2306576568,2,5010311886,2,1,72729762
2765225725,2,5013196590,2,0,78521492
2015287672,2,5015571412,2,0,4905564
1544658316,1,5069935215,1,1,10349339
2321551170,1,5002877058,1,1,9529155
2086593180,6,5079620647,3,0,80891746
2916387989,7,5039928974,3,0,24204480
2205823899,6,5000993861,2,0,4305000
2196328866,6,5101449591,2,0,3372861
2140661763,1,5027822973,1,0,82374129
2002446479,13,5075847136,2,0,42456209
3147028130,3,5100629584,2,0,81996403
2777640992,2,5087260434,3,0,81263752
2081702989,1,5065304229,1,1,16901090
4389194140,2,5101646858,2,0,44671287
2260636630,7,5064848403,2,0,46701829
2507776416,4,5029366319,2,0,45634883
2284208927,5,5007282740,3,0,87447745
2003791601,4,5003015868,2,0,67395262
2806140042,1,5072980013,1,0,40839821
1568154633,1,5000983836,1,0,24235288
2117188536,5,5046874645,3,0,1687659
2898019937,1,5050487031,1,1,60626424
358595864,1,5001449770,1,0,1021693
2989998861,1,5055524667,1,1,75279777
2966642559,1,5063061203,1,0,86260817
4392463994,2,5001058167,2,0,18918660
2001916485,1,5053314606,1,1,60600188
4291498574,1,5010062957,1,1,109423
4250997726,1,5095814974,1,0,91570770
2742853301,1,5069323275,1,0,25382465
3186918989,3,5080795358,2,0,87365049
2056717381,1,5044220030,1,0,33045967
4391007694,3,5000335364,3,0,50327551
837650323,1,5091252583,1,1,45181659
4378377721,1,5002241836,1,0,44362818
2045551237,21,5006205918,2,0,34591998
2225329203,1344,5106298744,2,0,67240447
624099202,3,5054832095,2,0,88858600
1987388134,1,5004350213,1,1,61642225
2236647040,4,5073788689,2,0,99813720
2085931225,5,5062927285,2,0,1497398
2038934681,1,5072071175,1,0,36977376
2906204358,2,5103206153,2,0,82812095
2406177094,1,5003769741,1,0,32707273
1521969102,1,5084356663,1,0,27943717
4400248364,7,5058371037,3,0,46245985
1710128239,1,5084980946,1,1,11569977
106052374,1,5013247336,1,1,12717187
2993428210,3,5084015602,2,0,63231801
2170181527,4,5041912334,2,0,37991825
4385310056,3,5051450487,2,0,78260261
385598650,3,5054606491,3,0,88034244
4236750389,25,5085911788,2,0,3754300
1998196560,2,5069733704,3,0,32988220
2520383730,10,5032729011,2,0,10893347
3155051558,7,5033952181,2,0,47590990
2789714821,4,5082391226,3,0,13297680
2204397445,1,5008851913,1,0,86978623
2424205512,1,5005890007,1,0,40682875
2979830654,2,5012390004,2,0,62118226
3167546030,6,5039132632,2,0,34972417
2546132148,5,5100845748,2,0,16205629
4321788843,10,5076550583,2,0,61683476
2092752954,3,5057099327,2,0,79361670
2355191997,1,5103025128,1,1,30471410
4213452979,4,5037920529,2,0,46743496
2147952465,4,5004025396,3,0,33072797
3088951136,1,5059201102,1,1,50543224
2559756010,2,5079802288,2,0,70053539
2013597145,2,5051639655,2,0,39268838
2023864065,4,5012963623,2,0,46756501
3123052934,2,5062200203,3,0,51121843
4375864366,6,5100452630,2,0,28648486
1997864925,1,5024267141,1,0,10083022
4376126658,8,5070132690,2,0,75870888
2506668719,2,5001769021,2,0,78342357
1542035477,2,5051609140,2,0,1461457
4239209348,1,5073074924,1,1,33560701
2890920623,2,5072244656,3,0,46556698
169426825,3,5050658671,3,0,8757138
2398537617,1,5025580458,1,1,8102331
4206550163,1,5025297509,1,0,49133795
2146531280,11,5001169309,3,0,6525768
113065996,6,5020749220,2,0,88045864
2048491938,1,5068799909,1,0,77662707
3172864956,2,5102383335,2,0,81551614
2341538177,1,5065989672,1,1,41868586
2734891093,5,5068989701,3,0,9921030
3133427110,123,5042885341,2,0,82469928
4399694724,4,5100832769,3,0,96330750
1925589081,1,5054049722,1,0,43174254
2080842459,6,5067246700,2,0,46604041
2781593160,5,5033890252,2,0,63321567
4256346289,11,5103446620,2,0,5628934
2748241638,9,5034295193,3,0,9171711
4283018989,4,5018775233,3,0,57968757
3039904631,6,5078876298,3,0,19809963
2983042792,6,5068736866,3,0,28429859
2766023979,1,5089711764,1,0,75625217
2993423024,4,5078473336,2,0,5651529
4225631935,3,5078463410,3,0,21120086
2587014153,2,5087394870,2,0,70927560
3083141985,5,5030923472,2,0,34823246
2084375945,5,5012036593,2,0,37182630
4252880046,4,5035040615,2,0,79848583
3032496806,2,5051105446,2,0,93042673
3177133336,1,5054508382,1,0,78113662
4223599165,2,5007830637,2,1,81431579
1489065296,2,5075520721,3,0,79173577
3134857620,1,5045425988,1,0,92936430
302236265,1,5096484784,1,0,91792077
2798172335,1,5017440778,1,0,91101601
2029416004,2,5020855645,3,0,53040092
2738709369,1,5052766470,1,0,24791051
4312284955,1,5061590668,1,0,81654028
4205872012,15,5047790081,2,0,48208960
3015405354,1,5086540281,1,0,62239791
2095431680,13,5048202110,2,0,28173053
2500417495,1,5018434215,1,0,15620228
4389231603,1,5056554686,1,0,12350601
1873532718,1,5083874129,1,1,2502406
2105085539,1,5053402308,1,0,70317515
3121719306,2,5015952275,2,0,11078579
4366816758,21,5022052326,2,0,97904402
4295886949,2,5027567917,3,0,69157013
2032092831,3,5040401471,2,0,38721488
2266386463,1,5010682166,1,0,87085798
4246691891,150,5059303556,2,0,61281223
4391123683,2,5045821229,2,0,17465613
2600097327,5,5037531417,3,1,73863756
3207553189,1,5025670486,1,0,49868130
2149306194,2,5003875781,3,0,16044052
2013603492,1,5051953267,1,0,58096895
150213005,1,5004313322,1,1,50691431
4282937578,10,5008501938,2,0,51215974
1990631087,1,5026854435,1,0,10591872
2117952977,3,5009135633,2,0,65461437
4386988143,4,5104173059,2,0,78437652
4401201791,2,5071817912,2,0,27549079
2065734526,3,5051108758,2,0,25059897
2130321560,3,5063838236,2,0,37735490
644785819,7,5068068568,3,0,93546049
2106430436,9,5043044043,2,0,63855607
2000442129,8,5090946201,3,0,47141799
2884781412,3,5102742775,2,0,29338925
1157955790,1,5029391407,1,1,91359023
279691764,3,5001526307,2,0,90579492
2082762559,4,5080866090,3,0,82191836
1167939870,2,5007368481,3,0,68124156
4236773173,1,5079995203,1,1,1289794
2949567960,3,5071603833,2,0,97517417
3008466850,1,5072064888,1,1,67532191
1966293044,2,5070300677,2,0,15520807
2461961709,2,5052673936,2,0,57642635
3122167092,3,5081416581,3,0,88208380
2035047716,4,5058043017,2,0,7610289
4242547076,3,5051751466,3,0,27659987
2354147167,1,5085901531,1,1,44210156
2380650883,1,5066609989,1,0,41682526
4205147001,1,5071775645,1,1,80089299
3215815514,5,5066696957,2,0,44680594
2377116990,1,5038377320,1,1,81055260
2535860549,1,5043024196,1,1,53816785
4388115943,4,5073252135,2,0,70138836
3145564167,4,5106657395,3,0,79240536
2033233759,4,5041275984,2,0,28113114
2008338450,1,5028831224,1,0,63161998
2911416682,39,5074583271,2,0,42522357
4200472106,1,5063945373,1,0,19761638
2065407453,6,5082916862,3,0,25146296
2065394382,1,5031098616,1,1,50346219
4206078791,6,5087325914,3,0,41951064
2896839899,2,5059445984,2,0,2017261
2080873513,4,5042875880,2,1,70159003
1966294010,4,5044734899,2,0,58227637
2085395545,1,5084733696,1,1,73081334
4292121817,4,5100385051,3,0,66127998
1985319364,9,5063732330,2,0,55659435
2953333574,2,5021503947,2,0,42784319
3123764364,9,5106184962,2,0,50640347
2941007631,11,5041829597,3,0,62278302
2060813714,2,5020506949,2,0,36255191
2951117217,1,5016101671,1,1,12640438
4249879323,1,5010401963,1,1,75682021
2522040355,1,5100645801,1,0,36216093
1964121098,3,5090598575,2,0,59504876
1830780594,4,5067836916,3,0,73109246
2411400646,1,5091867909,1,1,6619093
2090111223,4,5013143183,3,0,78928766
2032523047,2,5097173387,3,0,6346086
4251333355,2,5058471349,2,0,45096659
3146466689,4,5100674240,3,0,44481571
1988284905,3,5052599627,2,0,25121628
4394785720,2,5086042255,3,0,75709202
2026258422,1,5081112179,1,0,21292414
4398547697,6,5049271460,2,0,39507349
2996575632,1,5089706307,1,1,76564579
1967353196,1,5030637647,1,0,10467287
2334704002,4,5079251096,2,0,47810723
2116236498,3,5061668028,2,0,50806465
4205142775,3,5051785095,2,0,7185830
407003922,5,5037340678,2,0,88891227
4225965286,1,5000760225,1,0,14154394
1982996180,2,5000176084,2,0,75516822
2076156515,1,5085964723,1,1,64708996
3044823662,4,5074968816,2,0,5237137
2323919542,2,5016261154,2,0,76968805
4220679930,22,5103443647,2,0,61605550
2795227050,3,5091106916,3,0,19473425
2329688162,5,5103640579,2,0,60860602
894859613,1,5087584318,1,0,62953357
2004169322,1,5024304174,1,1,36743536
2909231800,2,5077093951,3,0,86700449
3036274563,1,5091451967,1,0,51758665
4397465621,1,5048775106,1,0,69606787
2759151177,2,5075687569,2,0,60176959
2486739170,1,5002770850,1,0,78997731
2890343176,10,5100449651,3,0,30208503
3187566617,3,5063395733,2,0,28847570
2143127285,8,5043321094,3,0,24120638
2176678905,3,5038001336,2,0,46827304
2327000682,2,5022901220,3,0,29752238
4220842273,4,5101120625,2,0,30601674
2147895125,2,5103996935,2,0,71797803
2289121898,1,5052865329,1,1,92504284
4396593177,4,5096005086,2,0,99960260
3080583818,3,5102912005,3,0,2168382
1206877867,1,5063803146,1,1,33041795
2029946462,2,5026127811,2,0,11400492
4397923677,8,5070409903,3,0,98654623
3128232025,1,5100372114,1,0,82058837
3128765628,1,5014107507,1,0,39022931
1577341620,5,5008924957,2,0,2394792
3117938185,1,5100710024,1,0,81679744
4212895400,4,5062614181,3,0,67753468
1978188374,3,5076953268,2,0,66853436
4392710131,1,5006226962,1,1,51756660
4392717417,2,5102062928,2,0,82337962
4388773596,9,5093283147,3,0,43360557
2164758857,10,5082910789,2,0,74984202
2802982119,2,5072475890,2,0,69172417
2268806361,2,5063756254,3,0,87939477
3088956958,4,5088199617,2,0,7608462
4299156599,4,5027172279,3,0,69799182
2306927207,7,5043544825,3,0,43801318
4397259831,8,5050435787,2,0,5563340
2515642066,1,5070519840,1,0,17978468
3183042317,1,5056885836,1,1,13823553
156613724,1,5002317342,1,1,63078939
2409089401,1,5003299212,1,0,66928859
2046566119,7,5100462723,2,0,81895965
2473894594,3,5100447458,3,1,36359915
2933488355,1,5090198042,1,1,52654701
953330418,2,5040522197,3,0,92116151
2517012581,1,5072059973,1,1,53238003
2011190277,1,5048333006,1,1,5989856
3092947935,1,5031479440,1,0,25216869
2014244650,1,5070328504,1,0,61270638
4232589026,84,5006341533,2,0,95229275
4390051898,5,5064537167,2,0,43165020
4388201085,1,5051912986,1,0,24065211
2055589857,9,5058555394,3,0,21258481
811935367,1,5044313091,1,0,66799779
2358555566,1,5104105705,1,1,81041683
2255282737,3,5081267510,2,0,15466076
2758759478,3,5026438421,3,0,11332481
2481330012,8,5082625086,2,0,4906653
4386261817,3,5092713308,2,0,60903547
2290290639,3,5071194497,3,0,17895519
2955403645,1,5066143236,1,0,75301878
2261943618,1,5033131789,1,0,67214540
4401212687,1,5066213343,1,0,44640899
2156637919,4,5000165275,2,0,32893377
1966656641,3,5003531394,2,0,63509924
2973244102,4,5089924178,3,0,47508827
1968241274,7,5022066064,2,0,82793818
1528781072,1,5041281403,1,0,68468374
36068701,4,5085288846,2,0,42710382
2735511041,4,5005636085,2,0,38803657
2153825036,2,5007671580,2,0,75811930
3149450605,7,5101592760,2,0,45023743
4286511936,297,5000571972,2,0,879614
4295127132,5,5051637491,2,0,34490867
4391836752,1,5046928899,1,1,55547289
2047219524,4,5036466625,2,0,14581098
4285253162,3,5068675209,3,0,59519401
2553817625,1,5065026535,1,1,20111280
2948088270,2,5051216513,2,0,24159463
2936743863,1,5100644944,1,0,36137525
2215033928,1,5070102648,1,1,81524976
2970669829,3,5073315572,2,0,45710779
4400114081,1,5063003861,1,0,48705516
3109316419,4,5086631960,2,0,51010112
4230405940,4,5026415296,2,0,48304447
2141697273,5,5031055479,2,0,63392839
1989246432,45,5066574735,2,0,67294068
3193735986,2,5102175946,2,0,81823007
2608114137,1,5066920500,1,1,52312606
2136371249,10,5103723297,2,0,34688833
2107616847,2,5050668877,3,0,22811758
2472461297,1,5085168194,1,1,10341600
2400299707,2,5007810109,2,0,76285764
3158613395,3,5022856051,2,0,28786851
1976709999,9,5000241867,2,0,5741792
2911329917,2,5056326788,2,0,3808344
2329731994,1,5010066797,1,1,50395406
394365342,4,5058571876,2,0,90306975
2752370435,8,5087367098,2,0,43458427
68657276,4,5075679191,3,0,55616759
2045511519,3,5100767006,2,0,38683323
4311032679,1,5031217986,1,1,50203661
4200551040,10,5054556598,2,0,55593262
2158689288,6,5103575028,2,0,78859966
2482314918,1,5068623827,1,0,19543965
4387894048,1476,5000080083,2,0,40247806
3187358031,2,5001412972,2,0,8444035
2891682769,1,5089281693,1,0,5608809
2529390626,1,5033564401,1,0,14516994
770124229,1,5048861044,1,1,93080079
4385827155,49,5092640160,2,0,81567494
4224566691,11,5101901750,2,0,80396142
2948451407,4,5040335544,2,0,85571534
2775004242,2,5063691961,2,1,61419033
4280521512,7,5060050972,2,0,53026211
2305235266,3,5012455497,2,0,74199492
4232155679,58,5039974966,2,0,42978887
3007828754,1,5001029253,1,0,28013576
1605802536,1,5072283807,1,1,40648441
2562028234,10,5086448751,2,0,17566558
2739742537,1,5061013984,1,1,87422506
4401880850,3,5101992283,2,0,38646677
4398323109,1,5073312930,1,0,45527238
2947904422,2,5042565383,2,0,5093824
2015361973,1,5100708203,1,0,81924577
2417327379,1,5069107928,1,0,39814191
2902849986,1,5075742274,1,1,20216857
3214557338,3,5102006941,2,0,36248545
2046139840,3,5027035862,2,0,33793475
3207525624,13,5074513901,2,0,71855666
4239353882,19,5105057323,2,0,42280744
177505770,1,5038437052,1,1,43540621
2239690739,1,5078698007,1,1,35214014
4390631665,4,5083384456,3,0,11890671
4384482314,1,5064969023,1,0,10192592
2234585519,1,5049464392,1,0,32994098
2892495779,3,5061281237,2,0,56058629
1981019356,1,5102979743,1,0,80568568
4255269304,1,5057861343,1,1,30031650
3214687017,2,5015291408,2,1,64566462
3007836635,2,5054561171,2,0,3221796
1542897765,3,5049965386,3,0,51065361
4200082696,51,5043389264,2,0,33091446
4212894328,4,5029441803,2,0,83044269
2045532284,1,5043307561,1,0,26515224
2185223277,3,5052471351,3,0,46877264
4313583220,2,5043321005,2,0,41549944
2339539174,5,5021794879,2,0,87496303
2024024423,7,5077453712,3,0,73002435
1984040877,2,5038811405,3,0,29034733
2270348355,1,5018575641,1,1,60627988
2077975885,6,5025501167,3,0,74230061
2744531073,1,5053762044,1,0,25894985
3172577996,2,5087811618,3,0,48459450
4388227185,13,5011727066,2,0,13805324
4210486957,4,5059538106,2,0,53107528
2030047746,5,5012559079,2,0,70332616
2948028449,3,5024779149,3,0,71420599
4388126296,4,5079652064,2,0,25457199
1860072859,8,5105181555,2,0,58574009
2586000812,2,5071265676,3,0,53681293
4379644841,4,5087566060,2,0,43042524
3081243540,7,5088476988,3,0,72465818
1974620493,5,5089884124,2,0,656299
4310295555,1,5024899123,1,0,81997216
2469394550,2,5018730247,2,0,92227358
1981955552,2,5018658938,3,0,11572622
4400805873,1,5101203620,1,0,48356449
2414283466,8,5031034999,2,0,51517586
4300234861,2,5037357794,2,0,45566154
2377334543,1,5102781644,1,1,44847134
2426374302,3,5085459225,3,0,44106739
1431794418,1,5021294555,1,1,91436085
3123276546,17,5063636629,2,0,53479098
4392862344,11,5020376130,3,0,26666538
4205605065,1,5061452136,1,0,75004837
125280885,1,5027171288,1,1,4311098
2015218735,6,5053455275,2,0,39155469
2022745759,4,5065578550,2,0,62504289
2027512863,3,5100852109,2,0,45285638
2919183823,3,5075736957,2,0,44257393
2562872811,1,5069352764,1,1,36620987
2785434603,9,5055158391,2,0,86820339
3136690128,1,5082158482,1,1,52197504
611001866,1,5077551279,1,0,38630955
2038551799,3,5076641754,2,0,45506864
2944534808,2,5101828677,2,0,80431793
2669734009,1,5101592045,1,1,43953044
2280235638,1,5062089310,1,1,51280464
2970109996,4,5032730516,2,0,6673748
52910604,1,5075422734,1,0,57624908
4391032128,4,5049794693,2,0,95063219
629034573,2,5021255987,3,0,63173440
2344288424,2,5033710111,2,0,85158521
2048686720,2,5087656991,2,0,66952979
2425338048,1,5003830353,1,1,44303406
1988833967,1,5006358021,1,1,40713588
2315017242,2,5024454014,3,0,26480347
3099990526,1,5067005393,1,0,22594544
7806496,7,5006437597,3,0,19311431
2948640467,5,5065859788,2,0,60423370
2601773578,2,5078532907,3,0,15020352
4393451763,1,5057374227,1,0,20342264
4381894025,11,5073312056,2,0,5481698
3042722550,1,5072623330,1,1,89645296
3173669043,1,5012537835,1,0,87946397
3206313293,2,5000179471,2,0,94082945
2081279355,2,5100506693,2,0,80202880
3188074810,1,5011662166,1,0,93457331
4389727963,3,5034946559,2,0,22108590
