institution_id,funder_seq,funder_id
4210166638,1,4320324169
2800380144,1,4320306485
4210141839,1,4320308287
4210163231,1,4320331671
4210102160,1,4320312340
149851306,1,4320322850
4210147381,1,4320323675
204778367,1,4320311040
4210159196,1,4320307375
204553293,1,4320321547
4210151839,1,4320327572
4210127884,1,4320315632
4210092151,1,4320310238
4210147394,1,4320311245
3148541512,1,4320312794
4210149198,1,4320307682
4210142965,1,4320307198
1343035065,3,4320332176
4210156529,1,4320321862
4210104290,1,4320312219
223532165,1,4320309068
4210142216,1,4320313627
4210115823,1,4320324559
4210126586,1,4320324124
4210111730,1,4320308880
4210118396,1,4320306288
4210147454,1,4320323039
1330701686,1,4320321576
166459259,1,4320311380
4210122541,1,4320307076
1330063522,2,4320332194
4210149437,1,4320309221
110535807,1,4320330755
11701301,2,4320320981
1318325419,1,4320320952
4210130287,1,4320315766
142637625,2,4320310022
4210148642,1,4320325839
4210161156,1,4320320120
202122006,1,4320321286
2801810276,1,4320323478
173012211,1,4320312453
73613424,1,4320311508
1327533815,2,4320321513
120832542,1,4320318133
4210117337,1,4320327787
4210094129,1,4320330140
3141592347,1,4320312885
92178344,1,4320323709
204710742,1,4320322417
4210164207,1,4320320607
4210143116,1,4320323744
2801979204,1,4320332957
29816883,1,4320330804
4210115542,1,4320314627
1302338503,1,4320320430
4210105168,1,4320310697
2801672781,2,4320322797
4210118069,2,4320324190
4210091398,1,4320318067
124015162,1,4320310654
4210165737,1,4320316243
4210117420,1,4320322577
862801819,1,4320337629
4210133837,1,4320306310
4210153387,1,4320338069
112524849,1,4320317028
4210130721,1,4320306429
901242617,1,4320309007
4339842,1,4320320097
47400469,1,4320324491
98461037,1,4320323037
86211378,1,4320311726
85564003,1,4320319255
108511484,1,4320323074
4210145138,1,4320338180
19391748,1,4320316010
35440088,3,4320321695
168337820,1,4320328771
4210165171,2,4320312242
4210135393,1,4320334603
4210142682,1,4320327978
4210116410,1,4320321291
4210149569,1,4320313680
4210167192,1,4320322771
4210131494,3,4320322891
4210099267,1,4320312036
2801213986,1,4320315551
4210094175,1,4320306633
146416000,2,4320332261
4210119030,1,4320309346
4210129478,1,4320324279
4210118369,1,4320311234
4210158516,1,4320320611
24010308,1,4320312988
1340417005,1,4320310253
4210156918,1,4320310941
4210111711,1,4320315542
2800735922,1,4320324072
4210120732,1,4320328256
135310074,11,4320332976
4210157860,1,4320324259
4210164881,1,4320308047
100072489,1,4320330712
4210106523,1,4320307409
184889055,1,4320311887
4210156165,1,4320331084
2802384920,1,4320332381
4210098478,1,4320320158
98677209,2,4320334649
33814908,1,4320315155
4210164662,1,4320308670
4210101428,1,4320325194
119182057,1,4320318849
4210128591,1,4320322505
4210141498,2,4320307448
4210085983,1,4320326495
149744451,1,4320309598
4210120946,1,4320306832
4210140606,1,4320322173
61152923,2,4320310547
4210101451,1,4320328118
182000528,1,4320330328
100621029,4,4320310251
4210131510,1,4320306817
4210109635,1,4320320503
4210121772,1,4320310024
4210090567,1,4320337357
1333651918,1,4320336765
4210122320,1,4320324272
179420787,1,4320320769
4210150909,1,4320331728
4210157998,1,4320321065
4210128257,1,4320318407
184937672,1,4320321555
4210130145,1,4320308499
4210131494,1,4320322727
2801479539,1,4320308026
4210158010,1,4320312753
21881038,1,4320325608
24796534,1,4320308905
174167972,1,4320310893
4210125376,1,4320323637
196486160,1,4320330826
71437568,2,4320334831
4210120851,1,4320325170
120514687,1,4320323455
4210142480,2,4320308288
52357470,8,4320332726
31586040,1,4320324230
2799430415,1,4320308126
2801766832,1,4320314794
39804081,1,4320323400
8078737,1,4320309106
125904092,1,4320322539
4210101930,1,4320311945
188529364,1,4320329398
121934306,4,4320332647
6066122,2,4320311864
165779595,2,4320320974
4210147617,1,4320321701
135598925,1,4320322360
4210123481,1,4320328869
4210130391,1,4320322631
79015816,1,4320309996
4210161255,1,4320331078
4210115290,1,4320329732
3023062904,1,4320306157
4576418,2,4320335194
4210137853,1,4320322622
2801401862,1,4320306851
138689650,1,4320321966
59530521,1,4320329411
4210157038,1,4320330010
70571728,1,4320319317
154570441,3,4320337427
4210088555,3,4320310504
195631090,1,4320324553
4210124067,1,4320335199
902194565,1,4320309286
16655442,1,4320323338
166305524,1,4320334160
4210146851,1,4320317044
4210143303,1,4320322671
24616306,1,4320307723
178133122,1,4320330780
50632499,1,4320322955
4210134679,1,4320311155
4210086233,1,4320308129
4210152063,1,4320308638
4210089063,1,4320306696
180670191,4,4320337582
4210148856,1,4320306678
115748381,1,4320323055
1339091601,1,4320318880
2799648416,1,4320310201
4210094691,1,4320320826
117197279,3,4320334980
4210126568,1,4320321128
4210098980,1,4320331547
4210120269,1,4320311653
4210121439,1,4320309143
4210116387,1,4320324920
4210164475,1,4320307739
4210100061,1,4320309779
4210087405,2,4320320943
1293035123,1,4320320331
4210117619,3,4320332584
2799920147,3,4320309860
53218197,1,4320311396
4210088862,1,4320329460
4210099498,1,4320312247
109147379,1,4320317705
4210155637,1,4320322139
4210111643,1,4320308450
4210086703,1,4320316770
4210133412,1,4320307720
2800588879,1,4320312088
4210164975,1,4320307547
4210131815,1,4320324028
185763367,1,4320326360
121645547,1,4320331480
4210144572,1,4320308824
4210150665,1,4320307506
1351752,1,4320329956
4210138615,1,4320315664
58956616,4,4320310623
867280407,1,4320310169
129672417,1,4320321281
4210142743,1,4320331500
4210157150,1,4320320260
4210140352,3,4320324536
4210155023,1,4320311936
4210134579,1,4320310274
81672605,1,4320324148
4210138165,1,4320307227
197518295,1,4320328695
4210155731,1,4320336216
110118728,1,4320321334
133533813,2,4320324062
4210138594,1,4320330089
4210096291,1,4320308541
133999245,2,4320309566
4210158504,1,4320307707
4210120768,1,4320335332
4210144772,1,4320329368
2800340409,1,4320311347
253188195,1,4320330706
4210110463,1,4320331458
59361560,5,4320335190
4210160813,1,4320307664
4210088180,1,4320309544
1333985979,1,4320321945
143923087,1,4320325305
4210104626,1,4320321625
35886859,1,4320321260
4210163247,1,4320325350
4210142836,1,4320320817
4210090879,1,4320328306
2800251061,1,4320338493
4210152427,1,4320313271
228664971,1,4320326580
2800136903,1,4320311078
162868743,1,4320322701
165230279,1,4320327626
154425047,10,4320335220
4210164867,1,4320311222
2802577900,1,4320321324
75951250,2,4320334823
51301133,1,4320322530
4210164381,1,4320310051
1335927249,4,4320332495
4210104433,1,4320335216
141472210,2,4320332344
4210118742,2,4320337485
4210140352,2,4320321095
4210113248,1,4320319578
4210135996,1,4320323696
40120149,6,4320311989
4210091546,1,4320311839
100205273,1,4320318905
129858807,1,4320323606
129604602,4,4320334728
118839592,1,4320332938
4210121358,1,4320311092
26359584,1,4320310116
4210121620,1,4320311954
87216513,2,4320311378
2802626578,1,4320335273
53964585,2,4320322224
4210105632,1,4320309323
197604219,3,4320332896
4210098268,1,4320312365
4210096515,1,4320309643
115212828,1,4320325046
354108,1,4320325946
4210125094,1,4320320775
19908199,1,4320312143
155043079,1,4320326586
73683852,1,4320324345
4210102047,1,4320330544
2802705189,1,4320331636
4210166608,2,4320309157
113456305,1,4320318100
4210149444,1,4320337409
173664879,1,4320324248
4210142218,1,4320321757
161057412,5,4320332662
100135526,1,4320319295
99464096,2,4320322681
4210087350,1,4320307614
63525965,2,4320325045
4210158382,1,4320318064
4210153968,1,4320308609
1326803253,1,4320319995
290823710,1,4320322959
147482076,1,4320331036
98298690,1,4320322201
100248960,1,4320311359
165745306,1,4320322859
139894009,1,4320311060
4210157972,1,4320321699
4210097516,1,4320312959
2799310823,1,4320307162
2802363283,1,4320314688
2799301538,2,4320310290
2801337170,1,4320313919
4210131460,1,4320318716
4210119096,1,4320322083
4210126358,1,4320320188
114073160,1,4320314206
226413961,1,4320310363
1306643176,2,4320307326
146367977,1,4320316734
174458059,1,4320330142
4210164841,1,4320307985
4210104684,1,4320326803
26092322,1,4320322663
4210138370,1,4320328116
4210131034,1,4320310236
3017411684,1,4320322455
142934699,1,4320332670
51216347,1,4320311962
4210165309,1,4320329093
4210142535,1,4320311158
4210096505,1,4320332970
1337250831,1,4320309395
69768126,1,4320317687
114132059,1,4320315610
78004907,1,4320311629
204743663,1,4320328621
20431382,2,4320321076
4210085939,1,4320313710
4210130514,1,4320309226
4210121958,1,4320329477
87780372,1,4320322595
4362561690,10,4320307768
4210119817,1,4320330529
16568816,1,4320322311
66068411,1,4320320696
152113546,1,4320320253
4210144359,1,4320314971
31419693,1,4320321272
4210134748,1,4320319921
4210135308,1,4320327235
188740104,1,4320323049
4210120234,1,4320329542
4210094895,1,4320306527
4210145889,1,4320335457
1343551460,2,4320332521
4210154665,1,4320331673
4210166377,1,4320314668
1337769664,1,4320329105
86519414,1,4320313075
2799797123,1,4320321484
101326570,1,4320318416
2802835388,1,4320322058
4210149812,1,4320323519
4210132197,1,4320324044
114531698,1,4320322704
4210121532,1,4320310848
4210158512,1,4320308727
102398690,12,4320338464
4210097644,2,4320320522
4210149612,1,4320331517
4210160255,1,4320306257
1305444813,1,4320307923
196355604,1,4320325215
4210137806,1,4320314770
204250578,3,4320337527
4210133177,1,4320321655
4210143846,1,4320322250
4210097966,1,4320316180
43313876,1,4320327404
4210086594,1,4320314181
92528248,1,4320309815
4210142421,1,4320322097
4210117064,1,4320322385
4210145441,1,4320318894
2800885807,1,4320312482
4210165721,1,4320330634
4210123955,1,4320313206
4210116433,1,4320323351
4210098399,1,4320308416
2800828467,1,4320313993
4210115052,1,4320310391
2800201399,1,4320312123
3131094493,1,4320312620
1328969757,2,4320338303
392282,1,4320332911
99712911,1,4320320689
4210108707,1,4320334381
4210150982,1,4320320497
4210158900,1,4320323514
30108710,1,4320313951
4210159740,1,4320323462
4210133470,1,4320318200
19409027,1,4320324872
4210113628,1,4320320026
2801454777,1,4320308596
2800036501,1,4320313317
911422844,1,4320314087
176205391,1,4320310964
4210145549,1,4320322365
4210158500,1,4320309377
41644977,1,4320308869
4210107750,1,4320309512
4210136355,1,4320321672
2800704124,1,4320309034
5124864,2,4320320922
227875332,1,4320329546
4210097821,1,4320315343
2802090303,1,4320306489
1310837484,2,4320308422
4210151722,1,4320308389
4210086307,1,4320325172
107639228,3,4320332307
74413500,2,4320334608
1316176738,1,4320309653
4210144500,1,4320322167
4210109832,1,4320307127
4210161089,1,4320314340
2803209242,5,4320311186
4210139617,1,4320319159
4210114217,1,4320335135
84500057,1,4320316917
4210147310,1,4320308399
4210139377,1,4320308263
4210154896,1,4320310631
129708740,1,4320328113
131434179,1,4320324804
4210089180,1,4320322104
1294711689,1,4320315752
4210107468,1,4320321969
4210110008,1,4320323927
4210126515,1,4320322006
71637028,1,4320320662
179297788,1,4320328536
4210127472,1,4320312882
166825849,1,4320322592
161057412,6,4320332663
4210143467,1,4320306264
4210123024,1,4320328459
2799756090,1,4320310138
136446963,1,4320318909
2800394539,1,4320325750
4210112839,1,4320325023
2801718160,1,4320315498
4210136447,1,4320337094
16944753,3,4320332413
4210106213,1,4320312432
4210159821,1,4320306396
2803209242,2,4320308294
2751430930,1,4320320251
4210128722,1,4320314577
2802231821,1,4320311135
4210149065,1,4320323444
55712492,1,4320325031
173537496,1,4320312250
1314169295,1,4320320041
59207635,1,4320312807
4210104271,1,4320321796
33213144,2,4320309892
27837315,6,4320332440
4210131755,1,4320310300
2802685865,2,4320321087
2799785597,1,4320320837
4210099030,1,4320308838
4210089149,1,4320308014
163389970,1,4320327905
2799399103,1,4320320119
193365169,1,4320322865
4210095760,1,4320315259
201952051,1,4320331679
2801923502,1,4320328860
4210164612,1,4320306798
4210165814,1,4320328231
1321360390,1,4320319966
24648388,1,4320310330
4210152040,1,4320323628
4210098126,1,4320314366
4210092155,1,4320331666
157725225,9,4320337522
2802036773,1,4320306327
4210140135,1,4320337818
2800842893,1,4320323501
1292524976,1,4320308555
194744927,1,4320336813
79272384,1,4320309204
4210146676,1,4320323642
4210141374,1,4320316000
4210148248,1,4320322968
4210158353,2,4320308033
48076826,4,4320335232
4210147062,1,4320313920
4210103799,1,4320309183
4210135008,1,4320326747
4210153608,1,4320316285
4210156646,1,4320321589
1315288073,1,4320323976
122558511,1,4320329417
4210131775,1,4320308561
4210115568,1,4320323702
4210140413,1,4320311818
2800865141,1,4320334881
4210106564,1,4320313790
4210107947,1,4320330025
4210123584,1,4320338068
4362561690,29,4320309251
4210136976,1,4320321741
4210157376,1,4320306733
4210130643,1,4320320105
4210154156,3,4320323978
122754148,1,4320308000
197907453,1,4320323377
2800213357,1,4320324145
115364640,1,4320314047
4210112308,1,4320325796
4210125736,1,4320307161
4210111827,1,4320321598
4210124382,1,4320308494
37448385,1,4320330924
30867006,1,4320324802
4210143922,1,4320306599
184999862,1,4320328269
4210137141,1,4320334526
82994568,2,4320332177
69094615,1,4320326549
62856769,2,4320324706
2799673421,1,4320312101
2801680663,1,4320323011
4210098134,1,4320321483
4210145748,1,4320322886
161321875,2,4320310002
4210159788,1,4320310791
1311206647,1,4320306220
4210156450,1,4320331271
2801479539,3,4320310073
1328945686,1,4320308100
4210128870,1,4320329115
43895496,1,4320330519
4210111278,1,4320324386
51713134,1,4320333634
4210099101,1,4320308658
4210123182,1,4320309365
4210101094,1,4320328338
4210157700,1,4320320244
4210139933,1,4320308188
118783713,1,4320324830
194456095,2,4320309885
4210126594,1,4320316479
4210164523,1,4320316539
118746106,1,4320319334
5593406,1,4320325036
4210094722,1,4320337570
4210125403,1,4320322607
172675005,2,4320323652
4210136984,1,4320329270
227306068,1,4320322446
111088046,7,4320332422
4210118489,1,4320309103
16465266,1,4320326059
20307877,1,4320313989
200845125,1,4320324849
4210133747,1,4320307695
4210149984,1,4320311775
4210140172,1,4320337630
4210127239,1,4320335196
4210160507,1,4320327163
2802253651,1,4320308890
4210150840,1,4320322732
4210153541,1,4320323349
56137084,1,4320314594
1318720529,1,4320308489
135705104,1,4320307940
4210164694,1,4320326612
4210150570,3,4320323563
2801092914,1,4320326177
2801928442,1,4320309409
103562704,1,4320331478
119454577,1,4320325211
1325642587,1,4320311957
4210161306,1,4320306722
4210098851,1,4320312335
4210131324,1,4320306177
4210141781,1,4320308536
4210128167,2,4320322795
4210114327,1,4320315811
4210103983,3,4320309903
4210101565,1,4320321609
1301933859,1,4320320190
4210147223,1,4320311688
2799870028,1,4320330846
4210137579,1,4320308791
4210154487,1,4320326289
40347166,3,4320332247
4210163359,1,4320321972
172787465,1,4320323717
2809257862,1,4320320167
1335321130,1,4320309099
4210114689,1,4320317462
4210120033,1,4320321036
4210152918,1,4320314185
4210138289,1,4320320561
66752286,1,4320321610
114027177,6,4320337453
1282927834,1,4320313996
4210116778,1,4320309906
4210087543,1,4320309984
2800709528,1,4320316848
2800884089,1,4320314578
132210918,1,4320329530
32551121,1,4320313006
52357470,1,4320308276
161237661,1,4320318986
4210144221,1,4320338432
4210154640,1,4320316463
4210127216,2,4320322925
4210121302,1,4320318070
4210098686,1,4320322012
177436651,1,4320329486
32284924,1,4320324288
4210113097,1,4320306207
4210088925,1,4320307572
2801310223,1,4320315352
4210118155,1,4320306664
2800795503,1,4320333421
4210114493,1,4320310276
4210121560,1,4320320898
4210129912,1,4320320812
1280600231,1,4320314093
4210100451,1,4320320998
201536842,1,4320312456
4210157525,1,4320329986
6980041,1,4320307896
11855966,1,4320323452
65595360,1,4320311202
5444425,1,4320314039
1328540965,1,4320310436
131651094,2,4320332930
4210127603,1,4320310546
4210163890,1,4320328728
87216513,3,4320312186
4210153514,1,4320307804
142617266,1,4320322644
94687816,1,4320309487
4210141813,1,4320320107
268975460,1,4320325874
4210132767,1,4320317947
1314251682,1,4320323910
4210095439,1,4320325336
19514445,1,4320309614
4210093817,1,4320319074
86613570,1,4320317038
2802685865,1,4320320130
118931453,1,4320316739
4210165024,1,4320338067
4210164526,1,4320309470
1320473756,1,4320313797
4210159580,1,4320320056
4210147426,1,4320312206
59738393,1,4320325411
145611464,1,4320312258
4210097100,1,4320310706
4210146084,1,4320323984
2801008851,1,4320319888
4210166218,1,4320326785
2801049993,1,4320310758
88126159,1,4320321170
118501908,1,4320324261
91656880,1,4320324301
4210145005,1,4320326971
4210093821,1,4320335753
55571929,1,4320320246
4210153049,1,4320313904
4210154314,1,4320310326
181714291,1,4320327150
4210159657,1,4320317076
1294991024,2,4320338293
1324877311,1,4320325307
4210152777,1,4320329544
28638086,1,4320313953
1297961871,1,4320306131
4210095597,1,4320327902
124113063,1,4320312459
27920566,1,4320313824
4210130425,1,4320307009
4210116247,1,4320329134
923382979,1,4320307811
4210152057,1,4320309791
4210124766,1,4320320415
4210102825,1,4320319955
217960723,1,4320328303
4210152967,1,4320311805
170201317,2,4320332493
4210102830,1,4320307573
4210116483,1,4320333345
4210156623,1,4320307686
2802083237,1,4320316566
4210161756,1,4320312074
2800814390,1,4320320743
2801165522,1,4320323586
126427551,1,4320331219
4210155065,1,4320320513
4210091690,1,4320309535
63190737,2,4320310342
150589677,1,4320322591
4210134267,1,4320329594
1306643176,9,4320307371
173146385,1,4320313688
2799602167,1,4320307357
2802317122,1,4320319915
2799803557,1,4320323868
4210102582,1,4320307273
165932596,1,4320320698
1313142568,1,4320309167
4210103956,1,4320315049
4210121825,1,4320319968
49451733,1,4320325007
241749,9,4320334660
198091727,1,4320326504
2800461586,1,4320332266
133868755,1,4320336342
2800139702,1,4320320596
3022523502,1,4320312626
2799382671,1,4320314969
4210099700,1,4320322130
4210105492,1,4320312158
2802581893,1,4320337539
4210090317,1,4320317266
4210115078,1,4320329271
63135867,2,4320310257
3019204325,1,4320325742
25041050,1,4320310634
4210162341,1,4320318139
145372079,1,4320323280
40036882,1,4320308316
278789600,1,4320311562
4210106392,1,4320309938
3129804457,1,4320330030
4210102181,2,4320309496
161513276,8,4320332872
4210122895,1,4320316717
4210139787,1,4320331749
4210161810,1,4320306993
119025939,1,4320327214
4210125399,1,4320324205
4210092130,1,4320324660
4210128966,1,4320317006
21250087,4,4320310635
145608581,4,4320332562
4210163717,1,4320324571
161010349,1,4320330442
4210093525,1,4320308178
147168166,1,4320331601
138216421,1,4320317542
4210124887,1,4320320822
4210144034,1,4320325369
4210096229,1,4320309752
69816183,1,4320323029
4210102560,1,4320324631
161203489,3,4320312048
84248293,1,4320323590
194019607,1,4320331527
2799387524,2,4320312533
4210111740,1,4320309661
4210132529,1,4320324974
2799615500,1,4320327873
4210124776,1,4320323208
4210121522,1,4320310627
4210126947,2,4320332811
2803059816,1,4320319926
1335415512,1,4320322036
4210097264,1,4320308712
4210134097,1,4320306941
4210108331,1,4320314612
95457486,11,4320332945
4210107732,1,4320306274
4210159298,1,4320310837
4210142100,1,4320309483
4210122951,1,4320328673
4210125107,1,4320324192
4210090292,1,4320310564
4210138285,1,4320323536
4210138152,1,4320307847
2802640032,2,4320306968
4210151505,1,4320309867
4210155997,1,4320320406
4210089493,1,4320320999
4210130023,1,4320334725
74319210,1,4320323432
4210118131,1,4320311187
1336492463,1,4320307521
4210154988,1,4320320942
154023281,1,4320330496
2799610667,2,4320309062
4210160173,1,4320337389
1321067030,1,4320311283
4210139413,1,4320321029
83863532,1,4320324197
27238560,1,4320331262
4210095861,1,4320324486
4210120052,1,4320322052
4210141530,1,4320306987
4210095802,1,4320323667
4210118686,1,4320320911
48780066,1,4320327293
4210098672,1,4320317864
4210116074,1,4320324627
204600651,1,4320322416
141953991,1,4320336094
102379361,5,4320332559
4210088359,1,4320306906
4210127951,1,4320307092
4210129758,1,4320329616
4210164517,1,4320315936
39661318,2,4320311182
4210116668,1,4320329194
4210123941,1,4320322579
120402012,1,4320314752
2802354023,1,4320314438
4210166710,1,4320317891
193619901,1,4320328633
2802176782,1,4320314639
4210140322,1,4320315761
4210125038,1,4320331184
4210108403,1,4320325162
137902535,6,4320332314
2800947633,1,4320324118
4210092471,1,4320307613
188329596,1,4320320992
4210112577,1,4320332172
4210137028,1,4320316064
31351285,1,4320326819
2800043934,1,4320313350
8165072,2,4320323703
169541294,1,4320320977
4210096823,1,4320316968
4210088243,1,4320337363
109736498,1,4320309949
4210100605,1,4320307175
4210151561,1,4320307095
2799965747,2,4320320651
2800722288,1,4320311661
31618427,1,4320318742
4210150905,1,4320321403
61152923,1,4320306639
137533716,1,4320325339
46597724,1,4320322481
4210146276,1,4320307137
4210105410,1,4320315686
4210089910,1,4320321850
4210090789,1,4320311278
87048295,2,4320311904
157913058,1,4320321505
4210133362,1,4320335860
63135867,3,4320310680
207624831,1,4320312330
4210093123,1,4320321345
113741061,1,4320318842
34931013,2,4320334659
4210117586,1,4320324115
4210092262,1,4320322145
143413998,1,4320324788
4210153326,1,4320307294
79576946,7,4320332534
2802916773,1,4320309923
180670191,1,4320332622
1303555543,1,4320313266
2800475679,1,4320326720
4210099448,1,4320320048
2802796246,1,4320308147
4210149303,1,4320319630
4210138563,1,4320336044
1323185340,1,4320320025
4210132937,1,4320310982
4210131692,1,4320311878
1318233029,1,4320316853
4210146207,1,4320306243
4210090217,1,4320324021
200719446,4,4320332340
4210119358,1,4320318727
113428412,1,4320329934
4210106486,1,4320308948
22138158,2,4320322992
4210115273,1,4320320092
4210110171,1,4320309963
926574661,1,4320325298
4210098640,1,4320321388
4210121572,1,4320334925
4210131323,1,4320329102
4210133854,1,4320311017
4210100114,1,4320310736
4210126939,1,4320325337
64852412,1,4320322947
161318765,8,4320337554
86773799,9,4320332814
142861451,1,4320324735
4210130054,1,4320315089
4210143898,1,4320326321
2800294285,1,4320308120
2802377633,1,4320332334
908855801,1,4320309139
203291541,1,4320309116
4210113632,1,4320310657
85332549,1,4320323465
2801247296,1,4320310224
4210150923,1,4320330279
4210148469,1,4320316375
4210121613,1,4320325212
4210135024,1,4320321902
4210155599,1,4320311953
4210125168,1,4320322122
2799807786,1,4320308581
4210093716,1,4320322474
4210126914,1,4320316702
32232075,2,4320332822
2801882885,1,4320323138
33213144,1,4320306532
4210089285,1,4320317139
4210139255,1,4320332027
4210116846,1,4320312395
126596746,2,4320324153
4210151045,1,4320323622
129801699,2,4320320609
4210134678,1,4320315910
4210147660,1,4320314003
3129956861,1,4320332006
4210152036,1,4320329023
4210141849,1,4320327063
162266279,1,4320326604
1340800938,1,4320311459
109266671,1,4320306097
4210154083,1,4320329995
4210147911,1,4320330141
1339471597,1,4320325766
4210138996,1,4320324918
1319743688,1,4320310309
4210104156,1,4320321025
2800093905,3,4320323015
4210157019,1,4320315420
4210108323,1,4320311191
4210155761,1,4320337646
196652580,1,4320322945
103356709,1,4320329090
4210124902,1,4320307480
40963666,2,4320334996
4210113724,1,4320320443
147238563,1,4320321321
4210153018,1,4320321740
12323705,1,4320320894
4210092119,1,4320313232
33976269,1,4320307101
4210087169,1,4320323488
110273157,1,4320321253
44892455,1,4320310465
4210126543,1,4320308029
4210113156,2,4320310538
102322142,4,4320332322
4210154716,1,4320320371
4210148174,1,4320331376
4210127817,1,4320321999
4210106464,1,4320308543
205783295,3,4320332350
4210144495,1,4320315869
66946132,5,4320332613
290007724,1,4320329785
4362561690,114,4320329579
4210141933,1,4320327485
4210142190,1,4320337407
4210140104,1,4320324084
1302404375,1,4320315701
4210123149,2,4320323574
4210134079,1,4320317059
202296568,1,4320318691
4210121045,1,4320307296
4210126245,1,4320312538
4210152380,1,4320319297
746986,1,4320330333
4210127923,1,4320307238
4210143680,1,4320308691
4210128666,1,4320325073
4210121965,1,4320312814
1291431925,1,4320327705
2799742215,1,4320322496
4210154817,1,4320308766
4210139641,1,4320326743
2801280657,1,4320321492
114947406,1,4320313017
3089745140,1,4320313729
60858718,1,4320310000
4362561690,82,4320321836
161597582,1,4320323231
4210125782,1,4320307344
158438070,1,4320315877
1288894424,1,4320334392
4210111715,1,4320308153
4210159505,1,4320317528
2800129036,1,4320320461
1293939003,1,4320320370
4210118464,1,4320320510
197251160,1,4320321950
4210146745,1,4320312698
136040515,1,4320330632
4210114810,1,4320321424
4210101558,1,4320315487
205274468,1,4320320864
4210126587,1,4320316913
4210110609,1,4320321551
33213144,3,4320310009
4210167282,1,4320307303
183716014,1,4320313494
110217816,1,4320321212
3130739676,1,4320331202
4210104496,1,4320320485
2801607686,1,4320320448
28407311,1,4320309874
4210143462,1,4320312187
4210160809,1,4320330626
35046152,1,4320325185
4210114075,1,4320310212
32393484,1,4320322468
9842412,2,4320334859
4210163011,1,4320316978
157556583,1,4320315473
4210100740,1,4320307926
4210109794,2,4320323597
84884186,2,4320335311
4210124495,1,4320307073
4210092439,1,4320322372
4210124184,1,4320325404
252758333,1,4320321891
2801191277,1,4320308679
4210136920,1,4320320110
2799692708,1,4320321049
2803098621,1,4320308593
4210151741,2,4320338300
90735388,1,4320321262
4576418,1,4320323300
4210104934,1,4320320134
881427289,3,4320335047
4210105154,1,4320307308
4210118126,1,4320306583
4210087772,1,4320318551
170201317,7,4320332987
4210086964,1,4320306352
4210109083,1,4320308320
4210137384,1,4320329626
131077856,1,4320309924
332397292,1,4320316953
2799795989,1,4320310011
2802603891,2,4320308941
74656192,1,4320321870
1285204247,2,4320311959
4210143550,1,4320326417
4210158337,1,4320306700
122411786,3,4320311448
4210113510,1,4320322594
145311948,2,4320308830
19820366,2,4320321754
4210089395,2,4320321681
4210141592,1,4320308867
89381930,1,4320318777
2799661739,1,4320306929
4210138386,1,4320322084
4210102259,1,4320312006
94625822,1,4320309591
2800005053,1,4320311674
136199984,8,4320332768
2800026922,1,4320306863
14077687,1,4320310411
1303976077,2,4320334930
4210147976,1,4320310053
4210157568,1,4320307213
181679659,1,4320324781
16269868,2,4320332481
220840466,1,4320327266
4210125867,1,4320307209
244013920,2,4320321073
204136569,3,4320324000
4210116001,1,4320329778
3150778236,1,4320321623
4210108633,1,4320328149
4210137180,1,4320321541
1332124652,1,4320313604
4210097963,1,4320318402
4210133537,1,4320306643
1296703163,1,4320332201
4210108076,1,4320311086
903994226,1,4320325014
125989756,1,4320324442
4210160494,1,4320316816
4210141211,2,4320337562
4210103460,1,4320318831
243155512,4,4320320202
903614036,1,4320311039
2801345734,2,4320323525
112281704,5,4320335064
2801224436,1,4320308202
4210110121,1,4320312880
4210117507,2,4320309822
4210157677,1,4320330650
71730758,1,4320311751
4210103399,1,4320321154
2802488147,2,4320334673
101527212,1,4320335404
4210154981,1,4320320792
4210163874,1,4320335562
877107187,1,4320311739
4210160855,1,4320325246
4210155611,1,4320322198
70055295,1,4320321037
4210143927,1,4320306739
199145359,1,4320337419
4210101932,1,4320308032
4210158364,1,4320315835
121750182,1,4320317507
125687163,1,4320332653
274899335,1,4320317380
4210137547,1,4320320182
2802660513,1,4320309800
1329621470,1,4320334966
4210112711,1,4320337401
5188418,1,4320327137
2800851769,1,4320308333
4210137370,1,4320336152
95549939,1,4320321456
4210159119,1,4320322554
45084792,1,4320322648
4210086875,1,4320314321
4210098626,1,4320326587
4210101953,1,4320337509
1319328641,1,4320338104
25399158,4,4320335214
4362561690,90,4320323037
4210092813,1,4320308278
166993812,1,4320324786
4210088291,1,4320313462
2799474801,2,4320322222
2800674738,1,4320310288
203303854,1,4320323835
1343568078,1,4320317529
4210089010,1,4320319753
4210167395,1,4320326596
1319577703,1,4320317115
4210163738,1,4320321537
4210142796,1,4320327762
4210160102,1,4320324312
56081889,1,4320325362
4210099573,1,4320338279
4210100432,1,4320320895
147230869,1,4320329590
4210157853,1,4320321459
150149174,1,4320316832
91727514,1,4320327701
168180000,1,4320329150
4210155336,1,4320306333
44445938,1,4320324777
4210166069,1,4320321721
165733156,1,4320310010
175606534,1,4320327161
2802158427,1,4320335094
40120149,3,4320311986
1296697866,1,4320335013
4210115015,1,4320324586
181326427,1,4320323710
4210100032,1,4320307086
308666006,1,4320307158
4210106122,1,4320330495
4210155014,1,4320325470
1320687,1,4320320207
2802694670,1,4320323057
142108993,1,4320323711
2799525281,1,4320308231
63739035,1,4320324337
4210137534,1,4320313387
185085129,1,4320310719
4210150612,1,4320320888
2802335433,1,4320309929
